,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.27240796870625,0,0.146403649063539,0,0,0,0,0,0,0.137903323083317,0,0,0,0,0,0,0.0350624964471811,0,0,0,0,0,0,0,0,0.249026047024545,0.0270171801651185,0,0,0,0,0,0,0.0470379661895595,0,0.00765843870591788,0,0,0,0,0.0140412640513643,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0987185046408332,0.298243775860259,0,0.0496755986297851,0,0,0,0,0,0,0,0,0,0.226778383506222,0,0,0,0.529164406955144,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.247411047434662,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.0394696159951314
X2388.HK.EQUITY,0,0,0,0,0.0116224937046067,0,0.142449571172694,0.0412190082463433,0,0,0,0,0,0,0.228105856583045,0,0,0,0,0,0,0,0.301982702725652,0,0,0,0,0,0,0,0,0,0,0,0.179457857942708,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.109451731234969
X601998.CH.EQUITY,0,0.0608920793467191,0,0,0.148360587573995,0,-0.0472837912859462,0.0101024475223826,0,0,0,0,0.124125803829704,-0.0279658430835545,0,0,0,0,0,0,0,0,0,0,0,0.0169499609332816,0,0,0,0,0.155116823527379,0,0,0,0,0,0,0,0,0.00760350788974201,0,0,0,0,0.540103110152009,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.306448349988577,0.235612048114527,0,0.14005397537776,0,0,0,0,0,0.238712397276965,0.529270363792356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436337594603601,0,0.239033076436065,0.0852177616729304,0,0,0.139664811317335,0,0,0,0,0,0,0.0487507188347769,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.154474800107735,-0.0155771079595782,0,0,-0.266181354401905,0,-0.0524169639176691,0,0.0100936056330692,0,0,0,0,0.0346445592538085,0,0.114469297889474,0,0,0,0,0.48464457824326,0,0,0,0,0,0,0,0,0,0.139118452116231,0,-0.147209227118876,0.164432657295548,0,0,0,0,0.186878365837959,0,0,0,0.183711607762651,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0758903146828989,0,0,0,0.278786750113476,0,0,0,0.484224517777966,0,0,0,0,0,0,0,0,0.221020890012472,0,0,0,0,0.0147588577527958,0,0,1.38777878078145e-17,0,0,0.0931337518398389,0,0,0,0,0,-0.116284216858776,0,0,0,0,-8.67361737988404e-19,0,0,0
X2007.HK.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0.0131854801815501,0.108283936717561,0.024080505462525,0,0,0.129351825920556,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.325934283435498,0,0,0,0.0824144058455216,0,0,8.67361737988404e-19,0,0.225317148067375,0,0,0,0,0,0,0,0,0,0,0,0.0431494225766256,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.214616802568954,0,0,0,0,0.0669100759701227,0,0,0.551916889569555,0,0,0,0,0.0322862655065336,0,0,0,0.0765656225358925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688585693542948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0495632819778074,0.137668525240236,0.0779241299687839,0,0,0,0,0,0.366547924686682,0.256995456726776,0,0,-0.0520882329063085,0,0,0,0.1073741422744,0,0,0,-0.01019215133526,-0.00743620966005243,0.0641075018355088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269636055364102,0,0,0,0,0,0.0737359154066585
X1113.HK.EQUITY,0,0,0,0,0,0,0.0772603722606297,0,0,0.0511995281657277,0,0,0,0,0.0359313889748864,0.157417784517887,0,0,0.0386749707643739,0,0,0,0,0,0,0,0,0,0.358345059035266,0,0,0,0,0,0.275568450329001,0,-0.0449566615163767,0,0,0,-0.104599441800549,0,0,0,0,0,0.16288641354522,0,-4.33680868994202e-19,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0415907124927342,0.0513410238805579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205909643547603,0.0174887382947772,0.122316047451053,0,0.0799489845594304,0.13705854139977,0,0,0,0,0,0.294969193513558,0,-0.0131890086427112
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.142359306183823,0.409419544586883,0,0,0,0.172884187596616,0,0,0,0,0,0,0,0,0,0,0,0,0.183855339635506,0,0,0,0,0,0,0,0,0,0.0955513581542648,0.00987337460201565,0,-0.105732623472218,0,0,0,0,0,0,0,0,0,0,0,0.0150258782418381
X12.HK.EQUITY,-0.0268688740240239,0,0,0,0,-0.161253613338287,0.337866927132123,-0.0357719602784936,0,0,0,0,2.77555756156289e-17,0.165676872174457,0,0.378218738430454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162471663534244,0.397699141374714,0,0,0,0,0,0.142688287629278,0,0,0,0,-0.114412070542978,0,-0.015381652243033,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,-0.0463843199006951,0,0,0.0252628812639382,0,0,0,0,0,0.226995403909146,0,0,0,0,0,0.0478528138132554,0,0,0.0180424953159837,0,0,0,0,0,0,0,0,0,0,0,0,0.124165446090122,0,0,0,0,0.0546732481183641,0.0696515447519001,0.174209668574924,0,-0.0291063775954926,0,0.332065956726172,0.0376162523660667,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.171212455476769,0,0,0.126461086855442,0,0,0,0,0,0,0,0,0,0,0,-0.0367351400987076,0,0,0.0231018525760763,0,0,0,0,0,0,0.129644231941206,0,0.216106817404646,0,0,0,0,0,0,0,0.190073573628553,0,0,0,0,0.0347771993603691,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342749498585065,0,0,0,0.046895596303129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261658139952001,0,0,0,0,0.0860132237281158,0,0,0,0,0,0,0.0503364257775675,0.00681011621031943,0.119051221562361,0,0,-0.136682290097323
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237089082698855,0,0,0,0,0,0,0.130394317449638,0,0,0.02177859862514,0,0,-0.0673010105262172,0,0,0,0,0.427388721714962,0,0,-3.46944695195361e-18,0.063194108939275,0,0,0,0,0,0,0,0,0.0939102070537622,0,0,0,0.296599719565339,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.109996411943794,0,0,0,0,0,0,0,0.193111806750107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-3.46944695195361e-18,0,0,0.594934800604912,0.0632472824127302,0,0,-0.0299453500009406
X601229.CH.EQUITY,0,0,0,0.032501978725115,0,0,0,0,0,0.301046486372742,0,0,0.239392375811856,0,0,0,0,0,0,0,0,0,0,0,0.0847255649816441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242702273526628,0.393102729814095,0,-0.0943264602618881,0,0,0
X601336.CH.EQUITY,0,0,0.050038127354851,0,0,0.0181495271394867,0,0,0,0,0,0.0581852121683148,0,0,0,0,0,0,0.191429447904037,0.092032828359916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602975798159496,0,0,0,0,0.171514506500751,0,0,0,0,0.169538184385025,0.125211926824666,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0751776763086601,0,0.0424648791820793,0.121817914274358,0,-0.0746840239169246,0,0,0,0,-4.33680868994202e-19,0,0.918991576426115,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0243014875599033,0,-0.068298093310436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805469372736564,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0488776168727702,0,0,0,0,0,0,0,0,0,0.0498986534557738,0,0.16579088745894,0,0,0,0,0,0,0.0295416262793547,0,0.0500722347658058,0,0,0,0,0,0,0.18797534231958,0,0,0,0,0,0,0,0,0,0,0,0,0.256008477186699,0,0,0,0.184130013147758,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0131503095544967,0,0,0.0526733430703819,0,0,0,0,0,0,0,0.133678624424561,0,0,0,0.0750310298576409,0,0,0,0,0,0,0,0,0.0418584942364326,0,0.0176737193832294,0.0813844371102178,0,0.214778858627078,0,0,0,0,0,0,0,0.402850301548801,0,0,0,0,-0.0150580570103677
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315971477791464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899680777049455,0,0,-1.38777878078145e-17,0.0298594355925017,0,0.251519404194602,0.0498705907431922,0,0,0.136653935540434,0.173940178973377,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0374325849696434,0.140288809886915,0,0,0,0,0,0,0,0,0,0.539837252814309,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307229582735156,0,0,0,0,0,0,0,0,0.332297622013806,0,0,0,0,-0.0520202753913276,0,0,-0.0214334710613734,0,0.026102523391084,0,0,0,0,0,0.0411056554116285,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00424143406054954,0,0,-4.33680868994202e-19,0,0,0,0.163996610208564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193066240349531,0,0,0,0,0,0,0,0,0.435199505004862,0,0.0337869572139769,0
X2886.TT.EQUITY,0,0,0,0,-0.139975636802757,0.46379522617851,0,0,0,0.0271740968059606,0,0,0,0,0,0,0,0,0,0,0,0,0.0375388881638685,0,0,0,0,0,0.00547813651438152,0,0,0.0914406560405994,-0.115386324378421,0.0792996334717311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40180457206528,0,0,0.385537189590388,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19428870734489,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0141873306641677,0,0,0,0,0,0.0846762171669266,0,0,0.0770068060354985,0,0,0.368078147164784,0,0.0516710711429643,0,0,0,0,0.12574986767998,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,-0.0473369195429519,0,0,-0.219484571653099,-0.0901950353365395,0,0,0,0,0,0.0093098320461998,0,0,0,0,0,0,0,0,0,0,0,-0.0617703060992493,0,0,0.197447626697322,0,0,0,0,0,0,0,0,-0.0267334182340113,0,0,0,0,0,0,0,0,0,0,0.13661861064963,0,0,-0.928018971728421
VXFXI.INDEX,0,0,0,0,-0.0619149907979202,0,-0.206906997910409,-0.0572858778239577,0,0,0,0,0,0.0265243272682786,0,0,0,0,0,0,0,0,0,0,0,-0.0340034759380341,-0.0315949968543746,0,0.216496697108422,0,-0.010760402349501,0,-0.0693642127834029,0,0,0,0.0218507937915486,0,0,0,-0.0334921590787852,0,0,0,0,0,0,0,0.0686185528149589,0,-0.961797524721345,0
