,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.204640799754042,0,0.0311810325754007,0,0,0.400761181014746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254511246624611,0,0.0349117491001913,0,-3.46944695195361e-18,0,0,0,0,0.0807116827509425,0,0.0501437275703618,0,0,0,0,0,0,0.0116188416230777,0,0,0,-0.0925020349536296,0,0,0
X601318.CH.EQUITY,0,0,0.261010566882839,0,0,0,0,0,0.0845947816515773,0,0.0932961049089915,0,0,0,0.19258980818419,0,0,0,0,0,0,0.0586266566508465,0,0,0,0,0,0.168320605731807,0,0,0,0,0,0.0537741830861022,0.0146080502919402,0,0,0,0,0.00669644758618693,0,0,0,0,0.0608052341885609,0,0.036654422008801,0,0,0,0,0
X601939.CH.EQUITY,0.285592114607157,0.215396342722949,0,0,-4.33680868994202e-19,0,0,0.496472310812756,0.0813183322349826,0,0,0,0,0,0,0,0.0298836348633584,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208923794634448,0,0,0,0,0.0563925663963263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183535202901232,0
X600036.CH.EQUITY,0,0,0,0,0,0.159833595063147,0,0,0.0639688967253003,-0.106310310522153,0,-0.10142423661689,0.148513984918768,0,0,0.158810439729377,0,0,0,0.163911678518177,0,0,0,0,0,0.406637161596156,0,0.0329999842758142,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735354235221909,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.126733351523379,0,0,0,0,0.489626258495447,0,-0.0556065746117108,0,0.0350317541074084,0,0,0,0,0,0,0,0,0,0,0.15061351604538,0,0,0,0.025378252355789,0.131648732692369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888381840283543,0,0,0.0155349157273233,0,0
X1299.HK.EQUITY,0,0,-0.0495943777529301,0,-0.00978179892060929,0,0,-0.0589754659711542,0,0.234553973668355,0,-0.0425773486462803,0,0,0,0,0,0,0,0,0,0,0.182481202870268,0,0,0,0,0,0,0,0.0320420604111136,0,0,0,0,0.141515230045541,0,0.0381951760170284,0,0.188881180426223,0,0,0,0.184453469793155,0,0,0,0,0.208774829973361,0,-0.0903348311699586,0
X601628.CH.EQUITY,0.081946227439143,0,0,0,0,0,0,0,0,0,0,0,-0.00553765497046334,0,0,-0.19235311748968,0,0,0.260304879541308,0,0,0,0,-0.110993192521886,0,0,0,0,0,0,0,0,0,0,0,0,0.568807793070775,0.0446599008950664,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.00472213948774921,-0.049410274939182
X601988.CH.EQUITY,0,0,0.0709157927886784,0,0.451722529948155,0,0,0,-0.0894271055958274,0,0,-1.73472347597681e-18,0,0,0,0,0.277537788756225,0,0,0,0,0,0,0.0477380922337474,0,0,0.0767285010764479,0,0,0,0,0,0,-3.46944695195361e-18,0.00275049528957001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0701731337046259,0,0,0,0,0,0,0,0.157215436390727,0,0,0,0,0,0,0,0,0,0,0,0.113825708601159,0,0.0623983963705025,0,0,0,0,0,0,0,0,0,0,0.152578333234209,0,0.0448522068012866,0,0,0.368722011984802,1.73472347597681e-18,0,0.0423919259472672,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.18866161250919,0,0.381982156735743,0,0,-0.147680151320928,0,0,0,0,0,-0.0203815244190901,0,0,0,0.265546248226006,0,-0.149000850503675,0,0,0,0,0,0,0,0,0,0,0.083589855010805,0,0,0,0,0,0,0.0327521448190813,0,0,0,0.137144043114802,0,0,0.0244819710518882,0,0,0,0,0.166046653472796,0
