,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.2058363790941,0,0.0998024432116375,0,0.0251087833344728,0,-0.0757559245173154,0,0,0,0.433721374147411,0,0,0,-0.109339023990306,0,0,0,0,0,0,0,0,0,0,0,0,0.0768976364749024,0.02358366469683,0,0,0,0,0,-0.0879163538075748,0,0.14717761261262,0,0,0,0,0,0.111246277832682,0,0,0.0694475506210912,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00255091284019427,0,0.103702075595264,0,0.0152227318226145,0,0,-0.155903891648827,0,0.0794144948410486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218927086980223,0,0,0,0,-0.251825054344469,0,0.433661412180735,0.109207742401945,0.0340028445327985,0,0,0,0,0,0.180761825438723,0,0
X601939.CH.EQUITY,0.138276733809675,0,0,0.363768313451485,0,0.071855580369572,0,-0.0783890162755612,0,0,0,0,0,0,0.0889840129511022,0,0,0,0,-0.0197955203517432,0,0.102216889072236,0,0,0,-0.0883338485866017,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154222029109092,0.491689415029052,0,0,0,0,0,0,0,0,0,0.00175320082071193,0,0
X601288.CH.EQUITY,0.416122034973422,0,0.156635289463374,0,0,0.156466556340877,0,0,0.0392666309871514,0,0,0,0,0.0266660023933777,0,-0.124299136900792,0.0447217440142576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129508006351449,0,0,0,-0.00243453147631192,0,0,0,0,0.174610985549782,0,0,0,0,0,0,0,0,0.198735573731866,0,0,0
X5.HK.EQUITY,0,-0.127679144741003,0.0274528047361727,0.286133108868352,0,0,0,-0.250269235380314,0,0,0,0,0.144583408805682,0,0,0,0,0,0,0,0.540077577601776,0,0,0,0,0.303885409142885,0,-0.0108732732455134,0,0,0,0,0,0.0221798298402397,0,0,0,0,0,0,0,0,0,0,0,0,0.201555231283511,0,-0.0718310504233889,0,0,0
X601988.CH.EQUITY,0.205613082986329,0,0.0223321411959372,0.112521319090089,0,0,0,0,0.0915106200778664,0,0.0661706800020143,0.117614885946265,0,-0.376492534785579,0,0,0,0,0,0,0,0,0.0473750643220483,0.377882530763746,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0746018747086425,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0808053820433845,0,0,0,0,0.00695969505710798,0,0.291962243155779,0.223822725389842,0,0.0365596322134021,0,0,0.0830627802198535,0,0.000655087962954212,0,0,0,0,0,0,0,0,0.079220417793148,0,0,0.0369298243974529,0,0,0,0,0,0,0,0,0,0,0,0,0.11782812009309,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0335399387341752,0.0695912902856495,0,0,0,0.138513398021275,0,0,0,-0.145107581489066,0,0,0,0.37020373797428,0,0.251919528379207,0,0.0424614248291041,0,0,0,0,0.103122216585004,0,0,-0.00417979037434186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.124444256567105,0.2503905096956,0,0,0,0,0,0,0,0,0.0741504504670737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939743610199514,0,0,0,0,0,0,0,0,0,-0.348280397355586,0,0,0.0276582862381894,0,0,0.198950763667419,-0.0269736119771812,0,0.217155013904843,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127274731045042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
