,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.145831855431357,0,-8.67361737988404e-19,0,0,0,-0.107291758367251,0,0,0,0,0,0,0,0,0,0,-0.0825857935898972,0,0,0.423334286116851,-0.125009900153725,0,0,0,0,0.4671026382266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294727757428668,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-6.7762635780344e-21,0,0,0,0.0229444852576518,-0.0209976908217699,0,0,1.73472347597681e-18,0,0,0.0294724346852239,0,0,0,0.467269981946438,0,0,0,0,0,0,0.0216311368586535,0,0,0,0.0177266459267142,0,0,0,0.235360971970272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156040382189836,0
X601939.CH.EQUITY,0,0,0,0.770594870394038,0,0,0,0,0,0,0.101311668619357,0,0,0,0,0.110353745030332,0,0,0,0,0,0,0,0,0.0101436109314582,0,0,0.0664334982045197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574460245158958
X601288.CH.EQUITY,0,0,0.87943469668089,0,-0.0231211739052473,0,0,-0.0384362569667927,0,0,0,0,0,0,0,0,0.0160387857914873,0,0,0.0216642912926522,0.00268728575067835,0,0,0.208382108118535,0,0.0641753889894368,0,0,0,0,0,0,0,0,0,0,0,0,-0.105776251156319,0,0,-0.141792392950751,0,0,0,0.0486070795397916,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.00715141625046583,0,0,0,0,0,0,-0.102101824823642,0.270640446983366,0,0.275506436878602,0,0,0,0,0,0,0.299680228571474,0,0,0,0,0,0,0,0,-0.0839775476374048,0,0,0.0206724674038926,0,0,0,0.262886592560274,0,0,0,0,0,0,0,0,0,0,0.109616458220433,0,0,0,0,0.0417305861528566,0
X600036.CH.EQUITY,0,0,0,0.348743090231223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18093605638473,0,0,0,0,0,0,0,0.197940091985505,0,0.0330409337766741,0,0,0,0,0,0,0,0,0.0691804818132301,0,0,0,0,0,0,0,0.0760077386662863,0,0,0,0,0.00435022198568938,-0.00821813568636929,0
X601988.CH.EQUITY,0,0,0,0.00790407880912146,0,0.0451832407285711,0,0,0,0,0,0,0,0.0371586124525565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405229832992968,0,0,0,0.0482024001798193,-0.0898984512076334,0,0.979968804925104,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.00601146314483073,0.0264617422735916,0,0,0,0.267711106856409,0,0,0,0,0,0,0.00919133906161222,0,0,0,0,0,0.285086601776996,-0.0626329759714946,0,0,0,0,0.116024841239144,-0.0325751762410099,0,0,0,0,0,0,0.177367247173268,0.0356640745494567,0,0,0,0,0.128172440578029,0,0,0,0,0.110899421815182,0,0,0,-0.0467976361480656
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155323960706605,0,0,0,-0.203500635341676,0,0,0,0,-0.200736547318011,0,0,0,0,0,0,0,0,0.0580565880828023,0.429280463853848,0,-0.150878017670708,0,0,0,0,0,0.0642545529803506,0,0,0.349673312690906,0,0,0,0.182949345811405,0.357553309227437,0,0,0,0,0.324685984969291,0,0.0360561507480882
X388.HK.EQUITY,0,0,0,0,0.192911971054719,0,0,0,0,0,0,0,0,0,0,0,0.0160012995049678,0,0,0,0.257006880530018,0,0.267756103267226,0,0.129425352528318,0,0,-0.0575740989416854,0,0,0,-0.0111109242808327,0,0,0,0,0.0906966764613959,0,0,0,0,-0.0240866457458519,0,-0.161835399021773,0,0,0,0,0,0,0.315799432433698,0
