,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.208289757040057,0,0.106641582902773,0,0,0,0,0.273078653653774,0.0495226589441456,1.38777878078145e-17,0,0,0,0,0,0,0,0.130762638597132,0,0,0,-0.0440647880001445,0,0,0,0,0,0,0,0.10009989112441,0,0,0,0,0.0545558245924198,0,0,0,0,0,0,0,0,0,0.0118842381557831,0.0551306491466287,0,0,0,0,0
X601939.CH.EQUITY,0.441036181848081,0,0,0.0483995632113468,0,0,-0.0732870569546108,0,0,0,0,0,0.429487740422918,0,0,0,0,0,0,0,0,0,0,0,-0.00409893745523477,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.039264652288536,0,-0.0378679667717217
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0,0,0
X601288.CH.EQUITY,0.42599081607173,0.0833163506797193,0.0660875650275969,0,0.162827647701914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311489797712945,0,0,0,0,0,0,0,0,0,0,0.0889164712196203,0,0.0522845583573839,0,0,0,0,0,0,0,0.0599501715297972,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0645228035524967,0,0.448202652105833,0,0,0,0,0,0.242927474649882,0,0,0,0,0,0,0.0791972087956361,0,0,0,0,0,0,0,0,0,0,0,0,0.0521738315824569,0,0,0,0,0,0,0,0,0,0,0,0.148348140943118,0,0,0,0,0,0,0,0,0.0203105737649475,0
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0179528756666995,0.290644405766979,0,0,0,-0.393921817401182,0,0,0,0.915989977288595,-0.841967459273233,0.0858553171072962,0,0,0.593832946244305,0,0,0,0,0,0,0,0,0,0,0,0.215890345207921,0,0,0,0,0,0,-0.0984446040344365,0,0,0.062303238568777,-0.17252972341876,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.203205948631768,0,0,0,0,0,0,0.176055990063816,0.104093471620084,-6.93889390390723e-18,0,0,0,0,0.207364422411901,0,0,0,0,0,0,0,0,0,0.0563536612023553,0,0,0,0.0911894180552409,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.0233416926125094,0.540614764763696,0.0501906997086789,0,0,0,0,0,0,0,0,0,-0.368927247062412,0,0,0,0,0,0,0,0.107775896112601,0,0.0490501165000906,0,0,-0.00972830078468086,0.930010639447992,0,0,0,0,0,0,0,0,0,0,-0.101164376745968,0,0,0,0,0,0,0,0,0,-0.128982651867323,0,0
X601328.CH.EQUITY,0,0,0,0.245331122088436,0,0,0,0,0,-0.0790430936312653,0,0,0.292600643447107,0,0,0,0,0,0,0,0.150197945143226,0,0,0,0,0,0,0,0,0.0156181975084652,0.194441200746544,0.0361294531769219,0,0.120402149447957,0,0.0219518883238195,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0276238151664239,0
X601166.CH.EQUITY,0,0.0887092955378357,0,0,0,0.275717288361338,0,0,0.083809057390648,0,0.0540477470963419,0,0,0.00613619781786292,0,0,0,0,0.0247916249642599,0,0.0100768359938391,0,0,0,0,0,0,0,0,0,0.20160494255529,0,0,0,0,0,0,0.0414188826499282,0,0,0,0,-8.67361737988404e-19,0,0,0.186222631181478,0.0309967959119384,0,0,0.0442701237183445,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.321653141539508,0,0,0,0,0,0,0,0,0,0.221685483164287,0,0,0.0178338086308616,0,0.208382989623597,0,0,0,0,0,0,0.047601562381344,0,0,0,0,0,0.023257373099166,0,0.0298235493945447,0,0,0,0.0632617274491577,0.0688707748825536,0,0,0,0,0,0.0126599940064109
X000002.CH.EQUITY,0,0,0.182814270583157,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264359509143431,0,0.0011528631341605,0,0,0.492457216988359,0,0.207681569240704,0,0,0.168260627545202,0,0.00193610845910316,0,0,0,0,0,0,-0.0662978938601771,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.216276356056762,0,0,0.00533451250565214,0.46387698181872,0,0,0,0,0,0,0,0,0,0,0,0.0309299559251436,0,0,0,0,0,0.0362649648029763,0,0,0,0.0084632416169494,0,0,0,0.0153761694247794,0,0,0,0,0,0,0,0,0,0,0.00180908144894431,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399343671051646,0,0,0,0,0,0.218680753149508,0,0,0,0,0,0,0,0.102847578768602,-0.0263493163656526,0,0,0,0,0.200916817608952,0,-0.17232018556554,0.143481982072722,0,0,0.0900949265251326,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0139649328094063
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850524897834664,0,0,0,0,0.0015733379816861,0.0186903175836831,0,0.24684140548333,0.240233865151185,0,0,0,0,0,0,0,0,0,0,0.298610667639646,0,0,0,0.125298267503748,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.147938089298853,0,0,0.0359286651184066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25713279500828,0,0.269392949019089,0,0,0,0,0,0,0.0664036644312786,0,0,0,0,0,0,0,0,0,0,0.11988206216541,0,0,0,0,-0.103005001477141
X000001.CH.EQUITY,0,0,0.491984894629631,0,-6.93889390390723e-18,0,0,0,0,0.0585321823761362,0,0,0,0.0251816849972061,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0321481483317044,0,0.0042581203624713,0.0712004606749692,0,0,0,0,0,0.0510800049094667,0,0,0,0,0,0,0,0.144209587910255,0,0,0,0,0,2.77555756156289e-17,0.164673774177686,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0357142047115907,0.0753982367209788,0,0.0266151673548625,0.0347908076838209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431646298389906,0,0,0,0,0,0,0,0,0,0,0.00138532012088372,0,0,0,0,0,0,0,0,0,0.123292254540118,0,0,0,0,0.182431178970333,0,0,0,0
X600016.CH.EQUITY,0,0.0744574451267639,0,0.12342704772629,0,0,0,0,0,0,0.240884327358106,-1.38777878078145e-17,0.130758003171357,0,0,0.0349720077410539,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124327602568113,0,0,0,0,0.265832471628064,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0899051081328739,0,0,0,0,0,0.133914677625045,0,0.196697046635442,0,0.0193053532613918,0,0,0,0,0,0.0185625112780443,0.101133286264244,0,0,0,0,0,0,0,0.0737914625303199,0,0,0,0,0,0.267434941815812,0,0.00236623518461974,0,0,0,0.0325797706009634,0.0149908605772407,0,0.0508857970990711,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.271444190624637,0.305103514577536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582821834557761,0,0,0,0,0,0,0,0,0,0,0,-0.0766928094651852,0,0,0,0,0,0,0,0,0,0,-0.108645592626045,0,0,0,0,0.107261850058855
X2388.HK.EQUITY,0,0,-5.42101086242752e-20,0,0.00556436029126106,0,0.114842440010389,0.0771658297887099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373318964221405,0,0,0,0,0,0,0,0,0,0,0,0.361897430979993,0,0.0580654387267457,0,0,0,0,0,0,0,0,0,0,0,0,0.0188366182233975,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.16358365571819,0,0,0,0,0,0.0665549750510179,0.626467917700021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266267903854523,-0.178330846290606,0,0.279656434378594,0,0,0.080387845914503,0,0,0,0,0,0,0,0.0433483220617085,0,0.0576676726814023
X601998.CH.EQUITY,0,0.0538969479941926,0,0,0.162440660128641,0,-0.0498320968111646,0.00971970445808681,0,0,0,0,0.123184337676479,-0.0280248759791741,0,0,0,0,0,0,0,0,0,0,0.0187803195464834,0,0,0,0,0,0.14887284176761,0,0,0,0,0,0,0,0,0.00617490783614269,0,0,0,0,0,0.545355518708489,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0919985334139861,0,0,0,0.297935107131957,0,0,0,0.481410875446671,0,0,0,0,0,0,0,0,0,0.194742466993684,0,0,0,0.0142056750181139,0,0,0,0,0,0.0931684445449809,0,0,0,0,0,-0.101655294506933,0,0,0,0,0,-8.67361737988404e-19,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.154721483811513,0,0,0,-0.299020594650456,0,-0.0284449178047372,0,0.0257606326487523,0,0,0,0,0.0350110348225335,0.0169818865081653,0.176024981173181,0,0,0,0.423123240671892,0,0,0,0,0,0,0,0,0,0,0.145944665753527,0.164064527287712,-0.125666672880448,0.134154808232247,0,0,0,0.19596539407115,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.130517721495648,0.0727803168912273,0,0,0.12284271402807,0,0,0,0,0.159337247508499,0,0,0,0,0.0203641127840454,0,0,0,0.206763035632815,0,0,0,0,0,0,0,0,0.170516507904891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954634712136723,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.174542472625706,0,0.0274538998557645,0,0,0.0689434668085358,0,0,0.601348538303207,0,0,0,0,0.0479253917767716,0,0,0,0.0760857668994424,0,0,0,0,0,0,0,0,0,0,0,0,0.0129261976279626,0,0,0,0,0,0,0,0,0,0,0,0.036358128790023,0,0,0,0
X601818.CH.EQUITY,0,0,0.135467253834735,-3.46944695195361e-18,0.116782827781444,0,0,0,0,0,0.165024653859023,0.243386860190592,0,0.0476067270598719,0,0,0,0,0,0,0,0,0,0,0.0274226130465535,0.321179187981767,0,-0.0790984416673571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-3.46944695195361e-18,0,0,0,0,0,-0.00221727005134365,0.0311936224636587
X1113.HK.EQUITY,0,0.0209988316426595,0,0,0,0,0.0492849318430456,0,0,0.0553316328697536,0,0,0,0,0.0642039910384141,0.146660852693188,0,0,0.0444496218165209,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.352943759358191,0,0,0,0,0,0.284565865524882,-0.0426367695368377,0,0,0,0,-0.11079402948515,0,0,0,0,0,0.148223279440073,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536385700178806,0.0868905880664638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852041880867248,0.211155484810132,0,0.103854615771989,0.0877766212624069,0,0.111590465789561,0,0,0,0,0.292638369815866,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.051818949746053,-0.0432984216576822,0,0,0.0238981943527176,0,0,0,0,0,0.0935996676025369,0,0,0,0,0,0.0388839309143615,0,0,0,0,0,0,0.0369507613368196,0,0,0,0,0,0.012860642721543,0,0,0.175391831115639,0,0,0.00880212820212378,0,0.138881653596066,0.20383901341395,0.0608284107879997,0,-0.00872505154697534,0.318822478234577,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.178388435224998,0.280437395310512,-0.00988012185575547,0,0,0,0,0,0.268687821112942,0,0.397279809982043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228296112980217,0,0.333961630395138,0,0,0,0,0,0.127376108122682,0,0,0,0,0,-0.0775313621902912,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855246446228743,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0196647742192262,0,0,0,0.0961162916107877,0.282506363638222,0,0,0,0,0,0,0,0.14954051355082,0,0,0.106794712849466,0,0,0.118305875991005,0,0,0,0,0.125644682973107,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0487362276819397,0.294005864858438,0,0,0,0.213134311681368,0,0,0,0,0,0.0156828940153274,0,0,0,0,0,0,0,0.117480348491814,0,0,0,0,0,0,0,0,0,0.125398934858879,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287120311666578
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422367300808669,0,-0.0115115153351348,0,0.150158236234654,0,0,0,0,0,0,0,0,-0.143208104560304,0,0,0,0,0,0.303197338641387,0,0,0,0,0,0,0,0,0,0,0,0.00433002058894308,0.244964245366937,0,0,0,0.0163186851091841
