,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0497820449309618,0.0472542785252245,0.298711365217351,0.0579005495497109,0.0582724381481481,0,0,0,0,0,0,0,0,0,0,0,0.31418821642073,0,0,0,0,-0.070924378931547,0,0,0,0.0189377349081589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754645491827947,0,0,0.0434176789211677,0,0,0,0.0118112997178778,0.173855623816115,0,0.0912028433934632
X601318.CH.EQUITY,0,0,0,0.0649710638535578,0,0,0,0.00438863174622475,0.128718876185468,0,0,0.0797505602615276,0.109981010040849,0,0,0,6.93889390390723e-18,0,0.118536398104056,0,0.215836478258121,0.0651689692313292,0,0,0,0,0,0,0,0.0478792268481593,0.101173200892261,0,0,0,0,0,0.015700232617468,0,0,0,0,0,0,0,0,0.0850409874678577,0,0,0,0,0.112292438506254,0
X601939.CH.EQUITY,0,0,0,0,0.369542486998981,0,0,0,0,0,0,0.221095736360934,0,0,0.000326746574774836,0,0,0.125752017610213,0,0.0757857318214582,0,-0.0945173026842375,0,0,0.244588697693976,0.236688368272219,-0.0667375390092528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494788545031857,0.0126702581933028
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.211330626543013,0,0,0,0,0.0219410024750897,0,0.3761225108119,0,0,0,0,0,0,-0.0217136215641717,0.0744823305614234,0,0,0,0,0,0,0,0,0,0,0,0,0.172013234893163,0,0,0,0,0,0,0,0,0,0,0,0,0.00671975941354618,0,0,0,0.127901393533136,0,0.0621639316702567,0,0,-0.0868377133271212,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0561696781333387,0,0,0,0,0,0.190761514449914,0,0,0,0,0.147051954588852,-0.0570199422627561,0,0,0,0,0,0,0.0205807686695668,0,0.131424739872356,0,0,0,0.627149368269252,0,0,0,0,-0.032512686887874,0.157352401711109,0,0,0,0,0,0,0,0,0.117298885163626,-0.0672083223161587
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.146017827436147,0,0,0,0,0,0,0,0,0.0299379034680399,0,0,0,0,0,0,0.110781061051377,0,-0.190487639615128,0,0,0,0.0104106183319294,0,0,0,0,0,0.0784107037172257,0,0.238990128321451,0.122452375246639,0.056295005864333,0.0457871154314969,0.104588789344307,0,0,0,0,0,0,0.0346063126616342
X601988.CH.EQUITY,0,0,0.0927823629400709,0.10613777863706,0.16615581017858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230478204344318,0,0,0,0.211013979867968,0,0.044123265748255,0,0.331388538219058,-0.0298275268018267,0,0,0.142521990372234,-0.0742395667232465,0,0,0,0,0,0,0,0.0901986419085955,0,0,0,0,0,0.0286849045707975,0,0,0,0,0,0
X5.HK.EQUITY,0,0.111613282663853,0,0,0,0,0,0.213868415224225,0,-0.0487545172122883,0.0630275600821947,0,0,0,0,0,0,0,0,0,0.0881759483342961,0,0,0.126018771741326,0,0,0.204361878344952,0,0,0.0376346436481304,0,0,0,0,0,0,0,0,0.180140668006747,-0.116675155517749,0,0.144788038406818,0,0,0.10517754835729,0,0,0.0695173585675214,0,0,0,0
X601166.CH.EQUITY,0,0,0.0336063131147817,0.101202647474704,0,0,0,0,0,0,0,0.0325851455663375,0.0871285566578118,0,0.0510057511646006,0,0,0,0,0,0,0,0.165957530858367,0,0,0,0,0,0.362183688344568,0,0,0,0,0,0,0.0254668919834913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
