,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,CN2YR,CN210SLOPE
X388.HK.EQUITY,0,0.33639317803419,0,0,0,0,0,0,0,0,0,0,0,-0.127470932043367,0.0950115206122681,0,0,0,-0.167473007148616,0,0,0,0.272931759314929,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00411984213821722,0,0.00768876521800388,0,0,0.395044126447435,0,0,0,0,-0.14380350903979,0,-0.0700182580363211,0,-1.38777878078145e-17,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.144621908554978,0.0332792748978824,0,0.134850461880254,0,0,0,0.0271931436244038,0.00340683382626503,0,0,0,0.403380019103722,0.114743563296735,0,0,0,0,0,0,0,0.0243128946208241,0,0,0,0,0,0,0,0,0.0134879282324513,0,0,0,0,0,0,0,0.0971830298133254,0,0,0,0,0,-0.00717509005763541,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.215278696776728,0.104351405241917,0,0,0,0.00579209656680655,0,0,0,0,0,0,0.125795837054161,0.0674524552469645,0,0,0,0,0,0,0,0.0842564791066086,0,0,0,0,0,0,0.12312578076076,0,0,0,0,0,0,0,0,0,0,0,0,0.0366636261930197,0,0,0,0,0,0.0258491130120977,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243057702672154,0.240133449281292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380157914634596,0.0605784443789851,0,0,0.0466883313284405,0,0,0,0.0828126231441534,0,0,0,0,0,0.0401202451758822,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0451912027259844,0,0.0208243084917058,0,0.0256851133631373,0.0553151084537017,0,0,0.603945160932904,0,0,0,0,0,0,0,0,0,0.0639556939028844,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.0194590743754,0,0,0,0,0,0,0,0,0,0.0822886128417446,0,0,0,0,0.0455813355239273,0,0,0,0,0,0,0,0.0888637010881421,0,0.13220945859911,2.16840434497101e-19,0,0,0.0287765890102355,0,0,0,0,0,0.224735287591705,0,0,0,0,0,0.0267887238087657,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.207424335201865,0,0,0,0,0,0,0.446211738805852,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.119723874465894,0,0,0,0,0,0,0.211398859888651,-0.0220775744826154,0,0.203715574066595,0.00787975651177345,0.0587314097132674,0,-0.0190918807962422,0,0,0,0,0,0,0,0,0.00317955665857435,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.0562873052335613,0,0,0,0,0,-0.050018130981701,0,0,0,0,0.0350804662323688,0,0,0,0.033564873979349,0,0,0,0,0,0,0,0,0,0,0,0.171381611813074,0,0,0,0,0,0,0.355561645512907,0.17964115204032,0.00616390873675996,0,0.140201500972055,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.306261037148396,0,0,0.0198858043265452,0.149526955526969,0,0,0.105774922605247,0,0,0,0,0,0,0,0,0,0,0.07018051401145,0,0,-0.0403530695696753,0.216952831480068,0,0,0.00512239637737428,0,0,0,0,0,0,0.107269122348032,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.89969624003789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168547257957854,0,0,0,0,6.93889390390723e-18,0,0,0,-0.031379915975009,0,0,0,0,0,0,0,0,0,0.157969263236264,0.00228121623607011,0,-0.281839785218958,0.223489817536371,0,0,-0.0879336403400837,0,0,0,-0.0538939899662674,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.128002382418005,-0.0344432739478415,0,0,0,0,0,0,0,0.0635336288066001,0,0,0,0,0.175047885816758,0,0,0,0,0,0,0,0.0142367554991892,0.18740767455962,0,0,-0.0322169236556504,0,0,0.0323846761452442,0,0,0,-0.286101729692547,0.455539041999508,0,-0.0093824535814273,0,0.315602483094769,0,0,0,0,0,-0.0592586324309154
X600016.CH.EQUITY,0,0,0,0.109075215842535,0.0995312485425581,0,0,0,0.00745112139028937,0,0,0,0.212527980564871,0,0.0753456199996877,0,0,0,0,0,0.210820991985164,0,0,0,0,0,0,0,0,0,0.0194771150063043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362712549598989,0,0,0,0
X688.HK.EQUITY,0.133926287307861,0,0,0,0,0,0,0.165928450756145,0,0,0,0,0,0,0.26300337393331,0.0338057404734563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123947568699067,0.524267167442359,0,0.0749446558049188,0,0,0,0,0,0,0,-0.037578896517527
X601998.CH.EQUITY,0.219071975789662,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.101949754774869,0.0943155902542017,0,0.164297649117786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126300310045761,0,0,0.0287659539038884,0,0,-0.00293782176044618,0,0,0,0,0,0,0,0,0,0,0.0496193778710111,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.0461825202712258,0.208879400731999,0,0,0.0278126809850999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175145464928956,0,0,-0.0436725578791566,0,0,0,0,0.0583278652709723,0,0,0.0695866267979249,0,0,0,0,0,0,0,0,0.335842120900358,0,0,0,0.0144659583282885,0,0
X11.HK.EQUITY,-0.0330559211729424,0,0,0,0,0,0,0.0570464027455433,0.374629617655312,0,-0.110874742107662,0,0,0,-0.133383034425617,0,0,0,0,0,0.136237679865583,0,0,-0.00288939867078544,0.14815239904965,0,0,0,0,0,0,0,0,0.0565415132464529,0,0,0.0992448804983536,0,0,0,0.178655678175213,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0.0044370037449761,0,0,0,0,0,0,0,0,0.109051299087045,0,0,0,0,0,0,0,0,0,0,0,0.663209881066232,0,0,-0.0715634610900179,0.157468285685429,0,0,0.0383024326667655,0,0,0,0,0,0.098488946397736,0,0,0,0.0827456887426405,0,0,0,-0.187490264565703,0
X2007.HK.EQUITY,0.0328423012890636,0,0,0,0,0.0783522198859558,0,0.177541282758746,0.108096858420925,0,0,0,0,0,8.67361737988404e-19,-0.0641212656245894,0,0,0,0,-5.29395592033938e-23,0,0,0.0531384195199575,0,0,0.15322799699507,0,0,0,0,0,0.0798890843677595,0,0,0,0.0780350238225397,0,0,0,0.00232803352385825,0,0,0,0,0.155210681755698,0,0,0,0,0.107951397626409,0
X601818.CH.EQUITY,0,0,0.275428965622997,0,0,0,0,0,0,0,0,0,0.0948445522987005,0,0,0,0.154806555854714,0,0,0,0,0,0,0.0884432228160458,0,0,0,0,0,0,0,0,0.0651541840851942,0,-0.0105857065400659,0,-0.0332336933928923,0,0,0,0,0,0,0.0475537072986511,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.144698132918542,0,0.13170389667557,-0.0789935314617564,0,0,0,0,0.0387038175996964,3.46944695195361e-18,0,0.155986609142613,0,0,0,0,0,0,0.369928213161747,0,0,0,0,0,0,0.175447279535224,0.0610607227356561,0,0,0,0,0.00283856362672301,0,0,0,0,0,0,0.119446186492022,0,0,0,0,-0.0733278339070364
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.175909712162651,0,0,0.393841360229436,0,0,0,0,0.0395403259714252,0.0306110140117065,0,0,0,0,-0.0321665777048524,0,0,0,0,0,0,0,0,0,0,0,0,0.107734269264577,0,0,0,-0.0362800047489504,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0145817551208792,0,0,0,0,0,0.10581650890346,0,0,0,-0.0395550680878477,0,0,0.154721243636995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415487950804622,0,0,0,0,0.00341169330208988,1.73472347597681e-18,0.325329794868253,0,0,0,0.0856538495486388,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.201494690792194,0,0,0,0,0,0,0.131790070618342,0,0,0,0,0,0,0,0,0,-0.20933204465787,0.550124135653341,0,0,0,0,0,0,0,0,-0.335697004959763,0,0,0,0,0.338471958492262,0,0,0.235232056174211,0,0.0401722336491879,0.135108372358118,0.057100443329031,0,0,-0.224385653501568
X002142.CH.EQUITY,0,0,0,0,0,0.484066400705483,0,0,0.100520576103862,0,0.0105834670283527,0,-0.137789919430231,0,0,0.340267297812862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250975223129972,0,0,0,0,0,0,0,0.0089446215898278,0,0,0,0,0,0,0.0551482814225095,0.10305817350015,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0639607680279828,0,0,0,0,0,0,0,0,0,0.141214925610898,0.0348323285779996,0,0,0,0.00571418560970324,0,0,0.0917948542254217,0,0,0.0375804775458247,0,0,0,0,0,-0.297578431975071,0,0,0,0,0.330332927299749,0,0,0,0,0,-0.00923605709246133,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191089730257029,0,0.084823770039812,0.101927010178008,0,0,0,0,0.0657936797915016,0.0769567143456396,0,0,0,0.0504135087741199,0,0,0,0,0.28128195603366,0,0,0,0,0.0144666081207918,0,0,0,0,0,0,0,0,0,0.0447663148739388,0,0,0.188955026641854,0,-0.0757773291570744
X1113.HK.EQUITY,-0.0437622661638672,0,0,0,0,0,0,0,0,0,-0.0507950272688689,0,0,0,0,0,0,0,0,0,0.415920357550225,0,0,0,0.149083307365085,0,0,0.319787151715274,0,0,0,0,0,-0.0115913937322302,0,0,0,0,0,0,0,0,0,0,0,0.0796518942993227,0.0517753408926004,0,0,0,-0.0840697700569659,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.00454779332672172,0,0,0,-0.0798239164293345,0,0,0,0,0,0.00347311929909143,0,0,0,0,0,0,0,0,0.112038298711909,0,0,0,0,0,0.404257722011764,0,0,0,0.107460102504044,0,0,0,0,0,0,0,0,0.215578317572533,0,0,0,0.217521878733081,0.0339458419606758,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104817246114236,0.0394743341157694,0,0,0,0,0,0,0.0533439444875019,0,0,0,0,0,0,0.0815297072511134,0,0,0,0,0,0.162548915318761,0,0,0.0700653255392825,0,0,-0.0301576011906738,0,0.0695395545698546,0,0,0,0,-0.0384470742855103,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668015712654732,0.382486833919134,0,0,0,0,0,0,0,0,0.0586709137320335,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.0413986026827359,0.0521025581520013,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0182464805411421,0,0,0,0.242918328872978,0.0865572962449677,0,0,0,0,0.111311738576042,0,0,0,0,0,0.110810503550268,0,0.00266495933655475,0,0,0,0,-1.38777878078145e-17,0,0.000783156286345951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103804085657687,0,0,0.130257264545326,0,0,0
X12.HK.EQUITY,-0.0197086896546153,0,0,0,0,0,0,0.15092672707597,0,0.458022644941921,-0.0508488112006781,0,0,0,0,0,0.0973881169454449,0,0,0,0.109675323214052,0,0.148388628356747,0,0,0.420531566307679,0,0,0,0.124852158744766,0,0,0.0142959442098745,0,0,0,0,0,-0.0707934671582933,0.0143240110271297,0,0,0,-0.00964861842861981,0,0,0,-0.287356721966149,-0.0482852642683537,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0.131887765480031,0,0,0,0,0,0,0,0.0470481803410234,0,0,0,0,0,0.0508120732657757,0.108204449383947,-0.0555020234202625,0.165251234222197,0,0,-0.0504130439487992,0,0,-0.171232463595766,0,0.0492785515721819,0,0.117272955219486,0,0,0,0,0,0.0846986166265197,0,0,0,0,0,0.142915931785694,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0.361058997588201,0,0,0,0,0.197350521431105,0.490957095162931,0,0.170689918383793,0,0.141907797189543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356313838583607,0,-0.0718054617978731,0,0,0,0,0,0,0,0,-0.133451870871218,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0993425473025767,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245384798320376,0,0,0,0,0,0,0,0,0.00262003836431732,0,0,0,0,0.00526931114365176,0,0.199023466018009,0.0369994641192049,0.0277496902177725,0.0159448822734199,0,0,0.302270981673248,0,0,0,0.039902593524136,0,0,0,0,0,0,0,0.23505084844727,0,0
X823.HK.EQUITY,0,0.134880947401285,0,-0.107086516180899,0,0,0,0.363737439573684,0,0,0,0,0,0,0,0,0,0,0.168380494770689,0,0.249027938886931,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.125400680397673,0,0,0,0,0,0,0.101199576441406,0,0,0.0914578174430744,0,0,0,0,0.178849137021412
X600918.CH.Equity,0,0,0,0,0,0,0.0600005609618538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00383961716292113,0,0,-0.348318173529372,0,0,0,0,0.109205701655465,0,0,0.0675295423265852,0,0,-0.119101069795525,0,0,0.171098602120419,0,0.0905889910580341,0,0,0,0,0,0,0,0,0,0,0,-0.0220669251576555
X601169.CH.EQUITY,0,0,0.160748063852416,0,0,0.012024901390566,0,0,0,0,0,0,0,0,0.174213280997761,0,0,0,0,0,0.00318940956400112,0.268066211075173,0,0.0539466534977076,0,0,0,0,0,0,0,0,0,0.0568623095059125,0,0.08331025178972,0,0,0,0,0,0,0,-0.075811788142526,0,0,0,0,0,0,0,-0.0924536288106695
X601881.CH.EQUITY,0,0,0,0,0.0218787121821657,0,0,0,0,0,0,0,0,0,0,0.0497710163339626,0.170551034589912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867920732205565,0,0,0,0,0,0.039849368129426,0.216830750225386,0,0,0,0,0,0.0212582124774585,0,-0.0133600715784872,0,0,0.229150167424251,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.0982928547807217,0,0,0,0,0,0,0,0.0824648291589752,0,-0.0286225828637506,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0626865872545375,0,0,0,0.0509977843630204,-5.42101086242752e-20,0.177344643798973,0,0,0,0,0,0,0.15355372427827,0,-0.0437014107880245,0,0,0,0,-0.0764989882317159
CN2YR,-0.0845788129336998,0,0.162206617222467,0,0,-3.46944695195361e-18,0.0600205350319646,0,0,0,0,0,0,0.0595743385672232,0,0,0,0,0,0,0,0,-0.0506901296889871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260991658889139,-0.0334629271651662,0,0,0,0,0,0,0,-0.834585328612605
CN210SLOPE,0,0.0716720194930637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494101309034982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149891746915561,0,0,0,0.0544646941034326,0,0,0,0,0,0,0,0,0,0,0,-0.0375862117784234,0,0,0,-0.515239956337532,0
