,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.29228609707771,0.0283763647630461,0,0,0,0.461509751290874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100393851438946,0.0411561222928576,0,0,0,0,0,0,0,0,0,0,0.0789966945197128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.227817014742272,0,0,0,0,0,0.180753061017471,0,0,0,0.0153201667072051,0,0.100306178999662,0,0,0.0817064287940335,0,0,0.137724023659428,0,0,0,0,0,0,0,0,0,0.0256618588098459,0,0,0,0,0,0,0.0692324870628767,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1474331421699
X601939.CH.EQUITY,0.383045990388732,0.118335788325396,0,0,0,0,0,0.1186010622636,0,0,0,0,0,0,0,0,0.121896255917461,0,0,0,0,-0.161290984159028,0,0,0,0,0,0,0.104896768351553,-0.00789736418767659,0,0,0.247803725491359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259927474842099,0.0772208733594132,0
X600036.CH.EQUITY,0,0,0,0,0,0.184527105069811,0,0.17181609940572,0,0,0,-0.0551567680102707,0.132172143895556,0,0,0,0,0,0,0,0,0,0.0250290125265138,0,0,0.0807272373008218,0,0,0.136091488627084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36100415977389,0.0223471802168735,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.542371142196137,0,0,-0.0788730295828508,0.0552897458645453,0,0,0,0,0,0,0,0,0,0.0401593634713098,0.0753861142996714,0,0,0.116976107708494,0,0,0.116088035099657,0,0,0,0.0437773494565159,0,0,0,0,0,0,0,0,0,0,0,0,0.0512187745849089,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.227205509497409,0.0218860235612523,0,0,0,0,0,0,0.122798040601924,0,0,0,0,0,0,0,0,0,0,0,0.107104353608589,0,0,0,0,0,0,0,0,0,0.19747479808934,0,0,0,0,0,0.0575357567430294,0.173841763582342,0.0963998902019048,0,0.305761830609235,0,0,0,0.280607492306782,0,0,0,0,0
X601628.CH.EQUITY,0.118563192378145,0,0,0,0,0,0,0,0,0,0.0282809698783378,0.0935888231501839,-0.0873099265237468,0,0,-0.269167819718456,0,0,0,0,0,0.0153941160383695,0,0,0,0,-0.00983038869223691,0,0,0,0,0,0,0.676791066883921,0.054437124633278,-4.33680868994202e-19,0,0,0,0.00910770820565318,0,0,0,0,0,0,0,0.0770488983745757,-0.0385002031473343,0,0.203779474841781,0
X601988.CH.EQUITY,0.0754898946508289,0,0.0945089007170278,0,0.355694854277966,0,0,0,0,0,0,0,0.21135752923307,0,0,0,0.14413589503297,0,0.00639528499711089,0,0,0,0.00637623031613504,0,0,0.0196707637911013,0,0,0,0,0.126953433031935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123638820235466,0,0,0,0,0,0,0,0,0,0,0.00284653933919977,-0.0947438757007924,0,0,0,0,0,0,0.234306093551702,0,0.189709412845421,0.140601103355962,0,0,0,0,0,0,0,0,0.0603602458542722,0,0,0,0,0,0.198149033454469,0.0625159111551529,0,-0.062873004797532,0.259313933569525,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0250192231516126,0,0,0,0.0707374322141555,0,0,0,0,0.0699801486382955,0.125150457653002,0,0,0.0925476518666577,0,0,0,0,0,0,0,0,0,0,0.154009966810135,0.00864015458130019,0.42623202393366,0,0,0,0,0,0,0,0,0,0,0.00296686536658765,0,0,0,0,0,0,0,-0.0266716435077348,0,0,-0.0713482494533077,0
X388.HK.EQUITY,0,0,0,-0.312423539121486,0,0.278073329362938,-0.0122275364198855,0,0,0,0,0,0.0277800615910867,0,0,0,0,0,0,-0.0853676696718423,0,0.40194999134521,0,-1.73472347597681e-18,0,0,0,0.0320459763784682,0,-1.73472347597681e-18,0,0,-0.181268820459896,0,0,0,0,0,0,0.124311913216773,0,0.115060233621705,0,0,0,0,0.0838027366262904,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.219258913809309,-0.0390866500671507,6.93889390390723e-18,0.206492841836466,0,0.298619704661822,0,0,0.0764120771204366,0,0,0.0506796813322364,0.488065627705123,0,0,0,0,0.304812102013546,0,0,0,0,0,0,0,0,0,-0.328575865172216,0,0,0,0,0,0,0,0,-0.0274030723138119,0,0,0,0.0285663337412148,0,0,0,0,-0.407025915651596,0,-0.00544144363009658
