,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.134874719218984,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.124512543214057,0,0.0480942660309488,0.467897363855764,0,0.362770571833292,0,0,-0.204210410534035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331159479302586,0,0,0,0,0,0,-0.0808317520239342,0
X601318.CH.EQUITY,0,0,0,0,0,0.215339650075674,0,0,0,-0.0181838009613891,0,0,0,0,0,0,0.0345634551796193,0,0,0.0944036739837843,0.0577969087768594,0,0,0,0,0,0,0.186213882577999,0,0,0.102670042349362,0,0,0,0,0.126258822693756,0.0961084004225863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026432861040788,0
X601939.CH.EQUITY,0,0.0870234652054008,0,0.786732513560633,0,0,0.00177018519876696,0,0,0.0301406766989924,0.045136354388456,0,0,-0.0495669654080244,0,0,0.0941046498841505,0,0,0,0,0,0,0,0.038695292542064,0,0,0,0,0,0,0,0,0,0,0,0.0581772586190921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689090673627762
X601288.CH.EQUITY,0,0,0.857444830757225,0,0,0,0,-0.0943022111635429,0,0.00242475713761525,0,0,0,0,0,0.0313640668842524,0,0,0.138366846536192,0,0,0,0,0.109520218624024,0.0705821653624421,0,0,0,0,0.013155422023489,0,0.00567105779451533,0,0,0,0,0,0,0,-0.117974453949255,-0.151116174038466,0,0,0,0,0,0,0,0,0,0,-0.00386518458915035
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0276586838510645,0.311183227380699,0,0.262044210297872,0,0,0,0,0,0,0,0.464480091381455,0,0,0,0,-0.069877862126658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130845525318653,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.125252683302531,0.211412006611054,0,0,0,0,0.0649651320273856,-0.0176114390832877,0,0,0,0,0,0,0,0.166789118027003,0,0.0305453481595334,0,0,0,0,0.0237946533658719,0,0,0.0395451823852943,0,0.177909462602616,0.126193422172795,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0321651475159123,0,0,0.0312379579099143,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685112812617225,0,0,0,0,-0.0538839194912656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716439526141827,0,0,0,0,0.00240289219909661,0,0,0,0,-0.0224783379580472,0,0,0,0,0,0,0,0,0,0,0,-0.133087478114752,0,0.998246823568685,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0254287526862997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278215860424929,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.135970640355779,0,0,0,0,0.166660473820644,0.261798510285025,0,0,0.0291062935443153,0,0.0167447348041853,0,0,0,6.93889390390723e-18,0,0.0235439784349442,0,-0.112520042669419
X5.HK.EQUITY,0,0,0,0,-0.0339986984675626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.409631374124263,0,0,0,0,0,0,0,0,-0.293922589571375,0,0,0,0,0,0,0,0,0.0888513318200653,0,0,0,0,-0.0830861156791354,0,0.0131207900682268
X388.HK.EQUITY,0,0,0,0,0.218940540035313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130164871056132,0,0.256489245074426,0,0,0,-0.00865355473266813,0,0.112983296285765,0,0,0,0.132300005373261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178652194253373,0,0,0.281661249296853,0
