,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.219498879528082,0,0.30828780645461,0,0,0,-0.0212634388773947,0.244281461905336,0,0.117783104948447,0.0304848966614587,0,0,0,0,0,0,0,0,0,0,-0.13222081744013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102706283228254,0.0106057320818744,0,0,0
X601939.CH.EQUITY,0.354084271954351,0,0,0.28611851378046,0,0,-0.0952267714324836,0,0,0,0.00279741501299455,0,0.1403084278059,-0.0648174007776553,0,0,0,0,0,0,0,0,0,0,0,0.0316901558045734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201849533977338,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0167519824420949,0,0,0,0,0,0,0,0.0129363331689485,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386399595933052,0,0,0,0,0,0,0,0.10041342991591,0,0,0,0,0.248020962683729,0,0,0,0
X601288.CH.EQUITY,0.450004758729037,0,0,0,0.209343959716076,0,0,0,0,0,0,0,0.0159698652894195,0,0,0,0,0,0,0,0,0.170186622251202,0,0,0,0,0,0,0.0199354573860294,0,0,0,0.0264262111618396,0,0,0,0,0,0,0,0,0,0.0643479561219395,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0981913360519334,0,0.381107543123311,0,0,0,0,0,0.282312719203259,0,0,0,0,0,0,0.196576390759553,0,0,0,0,0,0,0,0,0,0,0,0,0.0156356267666626,0,0,0,0,0,0,0,0,0,0,0.0478300469409745,0,0,0,0,0,0,0,0,0,0.0283068553031394,-0.0719507530067375
X600036.CH.EQUITY,0,0,0.0404005679184535,0,0,0,-8.67361737988404e-19,0,0,0,0,0.38203403837677,0,0,0.00562181537761222,0,0,0,0,0,0,0,0.0518341576556834,0.124085897490815,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0825536646844928,0,0,0,0,0,0,0.0544309857725077,-1.73472347597681e-18,0,0,0,0,0,0,0.27338898669259,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0882472680532369,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.142079704759438,0,0,0,0,0,0,0,0,0,0,0,0.0135812067997328,0.176946827667626,0,0,0.0313440170690156,0,0,0,0.188424852166821,0,0,0,0,0,0,0,0.0234700162987176,0,0.225270565914767,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0644631821218533,0.277843629439447,0,0,0,-0.32224703594094,0,0,0,0.710727160769268,0,-0.836598329377913,0,0.736870331487737,0,0,0,0,0,0,0,0,0,0,0,0,0.196072774695346,0,0,0,0,0,0,0,0,0.150439858175722,0,-0.186102935553168,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.328381695793702,-6.93889390390723e-18,0,0,0,0,0,0.215838266577213,0,0,0,0,0,0,0.177084892541669,0,0,0.0468323447996083,0,0,0,0,0,0,0,0.0462474465877819,0,0,0.0178495740005548,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X601658.CH.Equity,0,0,0,0.165439179530539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138367851897415,0,0,0,0.141134368450536,0,0,0,0.294858539335878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
