,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0452900858351231,0.16936028129598,0,0.0227013922651113,0,0.0137102892521054,0,0,0,0,0,0,0,0,0,0.22627404545355,0,0,0,0,0,0,0.0708999615997712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668331554298704,0.0317927085943795,0,0.0193596873939127,0,0,0,0.067520252257484,0,0.0317142083312187
X601318.CH.EQUITY,0,0,0.108300287253532,0,0,0,0,0,0.124930924377882,0,0.0448367261350792,0,0.0892751155538128,0,0,0.0184539635200288,0,0.0763843480479067,0,0.20043998483526,0,0,0,0,0,0,0,0,0,0,0.0566875147201294,0,0,0,0,0,0,0.111005852232289,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0842703387038475,0
X601939.CH.EQUITY,0,3.46944695195361e-18,0,0.15465748774763,0,0,0,0,0,0,0.111804844478787,0,0,0,0,0,0,0,0,0,0,-0.0140644061137466,0,0,0.620353642009928,0,0.153592791754475,0.0251332599322458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.120766006451604,0.165925006529923,0.0400622526900552,0,0,0.145584275117539,0.393672610024676,0,0,0,0.018094435804913,0,0,0,0,0,0.0634548048527368,0,0,0,0,0,0,0,0,0,0,0,0.0833073913290902,0,0,0,0,0,0,-0.0619879149901518,0,0,0,0,0,0,0,0,0.0293981122488214,0,0,0,0,0,-0.0931613571817091,0
X600036.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0,0.022289945986192,0.284100848248502,0,0,0,0,0.259388863183078,0,0.152273649625487,0,0,0,0,0,0,0,0,0.304058466944436,0.167358085905973,0.00738027153846425,0,0.0163425077412435,0,0.0417164965740565,0,0,0,0,0,0,0,0.0186435516669061,0,0.0245766598879047,0,0,0,0.0164500566170119,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0625877256139883,0,0,0,0,0,-0.0153428458420166,0,0.104785615322756,-0.0468646010439018,0,-0.0832273619372714,0,0,0,0.0404043745608174,0,-0.078356005684452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672936629402269,0,0,0,0,0,0,0,0.0667760359279871,0,0.22308730248998,0,0,0,0,0,0.18590756512939,0.000106577376388833
X601988.CH.EQUITY,0,0,0.0614390182247236,0.240499942253706,0.141287737313283,0,0,0,0,0,0,0,0.100715838492794,0,0,0,0,0.237852950496354,0,0,0,0,0,0.0964425184050781,0,0.125944626722822,0,-0.0215786765000446,0,-0.017877630686467,0.19669805832287,0,0,0,0,0,0,0.0376854778229439,0,0,0.00402556016518596,0,0,0,0,0,0,0,0,0,0,0.0192912304837116
X1299.HK.EQUITY,0,0,-0.154865481847361,0,0.114028263704521,0,0,0,0,0,0,0.20760851851375,0,0,0,0,0,0,0,0,0.00912729252349551,0,0,0,0,0.130455107401843,0,0,0,0,0,0.11733223565969,0,0,0,0,0,0,0.117590915589039,0.0988613414234341,0,0,0.0730037886314157,0.16360901026321,0,0,0.0497505140196575,0,0,0,0,0
X5.HK.EQUITY,0,0.0609846210704048,0,0,0,0.0289500621226397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161791449899137,0,0,0.0981504491118076,0,0,0.127218244390559,0,0.0110157731904057,0,0,0,0,0,0,0,0,0,0.0607570560042231,0,0.226674369835978,-0.0824345763329764,0,0.0443361342715726,0.173277955667977,0,0,0,0,0.0550399989072796,0,0,0
X601166.CH.EQUITY,0,0,0.0454484918705811,0,0.0666631914701365,0.0159197829982052,0,0,0,0,0.093435276135503,0,0.12926337482912,0,0,0,0,0,0,0,0,0,0,0.149773690139278,0,0,0,0,0.403156029047542,0,0,0,0,0,0.0116267168782742,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649746067438839
