,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.24421204638666,0,0.133786474435917,0,0.038447320579782,0,0,0.250282512620707,0.0714595168949571,0,0.107489313170764,0,0,0,0,0,0,0.0598073552153168,0,0,-0.0873054008692658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590473999412339,0,0,0,0,0,0,0,0,0,0.051817808408871,0.0131498136171335,0,0,0,0,0
X601939.CH.EQUITY,0.462076402010309,0,0,0.0176344706943031,0.000399879452941973,0,-0.031112357644907,0,0,0,0.192534599634678,0,0,0.226259770374126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008585923630266,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232925704869547,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019979175808148,0,0,0,0,0,0,0.152663598154382,0,0,0.0792287041461669,0,0.173923576305147,0.183717057666238,0,0,0,0,0
X601288.CH.EQUITY,0.358139256237072,0.0429314120398062,0,0,0.392887281246734,0,0,-0.0203093354635875,0,0,0.0691109079204475,0,0,0,0.107243140473826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201948781917774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142587239659219
X601988.CH.EQUITY,0,0.0545025977388882,0,0.318834642386305,0,0,0,0,0,0,0.182498285492376,0,0.0847624423715971,0,0,0,0,0,0.196703589850462,0,0,0,0,0,0,0.0409463650831225,0,-0.0116557740921586,0,0,0.0756945498465313,0,0,0,0,0,0,0,0,0.0683054450140426,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0210325840011211,0,0,0,0,0,0,0,0,0.413718643106049,0,0,0,0,0,0,0,0,0,0.0529784871734491,0,0,0,0.129785431578302,0,0,0,0,0,0,0,0,0,0,0.0833123517033475,0,0,0.0595002586455015,0,0,0,0,0,0,0,0,0,0.260757858902234,0,0
X1299.HK.EQUITY,0,0,0,0,-8.67361737988404e-19,0.0197064849925854,0,0,0,0,0,0,0,0,0,0.0305084597039929,0,0.178056353084296,0.0698414131421791,0,0,0.0921078960080206,0,0,0,0,0,0,0.130833751775625,0,0,0,0,0.237376285496376,0,0,0,0,0,0,0,0,0,0.0228304238228275,0,0,0,0.208604848842118,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564916059672609,0.403906442660186,0,0,0,-0.623157424685981,0,0,0.85043309108812,0,-0.882546916603797,0,0.174037113167295,0,0.597711708608622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188921919697037,0,0,0,0,0,0.0784135737804812,0,0,-0.0896611991458066,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.294237388519137,0,0,0,0,0,0,0.0991892249695584,0,0.161956822217986,0,0,0,0.13168125776834,0,0,0,0.0124152828896052,0,0,0,0,0,0,0.0566625207083038,0,0,0,0,0,0.0931744278479487,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.220933083973413,0.285728843689749,0,0,0,0.0936707372366504,0,0,0,0,0,0,-0.263649379872224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710461179192187,-0.0149942761898096,0,0,0,0,0,0,0,0,0,0,0,-0.102218227460115,0,0,0,0.745696020885192,0.0998738768660594,0,0,-0.108339083445264,0,0.123260047620808
