,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.332843013798999,0,0.33949266005115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241086212158778,0,0,-0.0518147724782124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676137457044931,0,0.0102661623439865,0,0,0
X601939.CH.EQUITY,0.359121739175108,0,0,0.288297451798578,0,0,-0.0972057554216261,0,0,0,0.00284194690506775,0,0.141252725486484,-0.0661312097201443,0,0,0,0,0,0,0,0,0,0,0,0.0319977899466383,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.200137280519434,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110835766354276,0,0,0,0,0,0,0,0,0,0,0.041335109919485,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.268114977626925,0,0,0,0,0,0.109811938408356,0,0,0.0705031702994072,0,0.132735805116417,0,0,0,0,0
X601288.CH.EQUITY,0.454241742690662,0,0,0,0.200332415200434,0,0,0,0,0,0,0,0.0262308414398202,0,0,0,0,0,0,0,0,0.168793695751876,0,0,0,0,0,0.0184325060278149,0,0,0,0,0.0292673986202106,0,0,0,0,0,0,0.00677578129614215,0,0.063677278349703,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0971018332211074,0,0.379678394868592,0,0,0,0,0,0.272378945025262,0,0,0,0,0,0,0,0.198294201018097,0,0,0,0,0,0,0,0,0,0,0,0.0158159656979273,0,0,0,0,0,0,0,0,0,0,0.0477745093936714,0,0,0,0,0,0,0,0,0,0.0285763312158614,-0.0725230420016999
X600036.CH.EQUITY,0,0,0.0286657928545545,0,0,0,0,0,0,0,0,0.411316232660938,0,0,0,0,0,0,0,0,0,0,0.0629175247436606,0,0.118717812861113,0,0,0,0,0,0,0,0,0.0958197730827132,0,0,0,0.00699731607898528,0,0,0.0555058177195802,0,0,0,0,0,0,0,0.261992921022678,0,0,0.0101385323554562
X1299.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0.117173462939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047700258037652,0.205031021640718,0,0,0.0594965567289671,0,0,0.193975163636711,0,0,0,0,0,0,0,0,0,0,0,0,0.191298007799258,-6.93889390390723e-18,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440917292470873,0.25601690200831,0,0,0,-0.251783757941854,0,0,0,0.957136675720393,-0.802813351434734,0,0,0.59660636870982,0,0,0,0,0,0,0,0,0,0,0,0,0.248290254288008,0,0,0,0,0,0,-0.17149875439861,0,0.042586772371985,0,-0.17168044310176,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.381369710387691,0,0,0,0,0,0,0.173354916313028,0,0,0.15571037576527,-0.049452011419971,0,0,0.0211906620779993,0,0,0.078741162754063,0,0,0,0,0,0,0,0.0425911355821729,0,0,0.0297048826266293,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.514495521591595,0,0,0,0,0,0,0,0,0,0,-0.259548929093591,0,0,0,0,0,0,0,0.107738513543168,0,0.143442831346677,0,0,0,0.733239773534202,-0.0671229586387938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837404309461012,0,0,0
X601328.CH.EQUITY,0,0,0,0.34828702381949,0,0,0,0,0,0,0,0,0.166858512977888,0,0,0,0,0,0,0,0.150730285597469,0,0,0,0,0,0,0,0,0,0.116732324440262,0,0,0,0,0.0804035905862956,0.106629039343764,0,0.0267051861229938,0,0,0,0,0,0.0347018952205767,0,0,0,0,0,-0.0235815992788335,0.0183647025267068
X601166.CH.EQUITY,0.0241122340621793,0.0721552077424754,0,0,0,0.270665384416567,0,0,0,0,0.0824870574724585,0,0,0,0,0,0,0,0.10880527746945,0,0.046084153425269,0,0,0,0,0,0,0,0,0,0.153455107758587,0,0,0,0,0,0,0.0160299317337929,0,0,0.0127954914388685,0,0.00607288621723701,0,0.0977539329436658,0,0.0996248327615811,0,0.0324444476840775,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.315043106830515,0,0,0,0,0,0,0,0,0,0.214977439691704,0,0,0.0241462501816377,0,0.211632268299966,0,0,0,0,0,0,0.0335389141819327,0,0,8.67361737988404e-19,0,0,0.0146891722594761,0,0,0.0189582976378066,0,0.0317098390663269,0.0824476509047217,0.0471684382968952,0,0,0,0,0,0.0151504062997676
