,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.475152569324348,0.117501852324451,0.12320341204568,0,0,0,0,0,-0.0915917530867346,0,0,0,-0.0319893577342361,0,0,0,0,0,0,0,0,0,0,0,-0.0347051120567049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960371555585948,0.12021744796898,0,0
X601939.CH.EQUITY,0.236460689086596,0,0,0.330492065758935,0,0,0,0,-0.0269439645526058,0,0.0708863184204729,0,0,0.117508306377443,-0.122994221061703,0,0,0,0,0,0,0,0.203007608711781,0,-0.0657884616932521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122329356363823,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.307799660007922,0.0831788138534418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181974384980985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108603928831423,0,0.0754081136866788,0,0.0119828068845435,0.144306861728851,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.376598213229939,0,0,0,0.215460800624897,0,0,0,0,0,0,0,0,0.14713633033098,0,0,0,0.09135738250412,-8.67361737988404e-19,0,0.034169844819982,0,0,0,0,0,0,0,0,0,0,0,0.0842965130074218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.487216387621409,0,0,0,0,0,0.18889700995277,0,0,0,0,0,0.0377626363177364,0.195594459120857,0,0,0,0,0,0,0,0,0,0.0269894268308888,0.0823830506612486,0,0,0,0,0,0,0,-0.577537124269056,0,0,0,0,0,0,0,0.178105331356477,0,0,0,0,0,0.0488153963774893,0.21855953204758,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.178028736633426,-0.0142321995932005,0,0,0,0.173818479793506,0.0292053263846966,0,0,0,0.15852669878128,0,0,6.39872143062079e-05,0.0343831506596506,-0.0437141307744908,0,0,0,0,0.3067230785604,0,0,0,0,0,0,0,0.0194207869125774,0,0.11530319522462,0.0333440215103631,0,0,0,0.110679092877718,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0359850924152257,0,0,0,0,0,0.0354303443685882,0,0,0.189743483579852,0,0,0.0349122769699008,0,0,0.495255077069946,0,0,0,0,0,0.114166576921134,0,0,0,0,0.0178491488157731,0,0,0,0,0,0,0,0,0,0,0.084951140259581,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.153886654628298,0,-0.146133171492795,0,-0.201322338410799,0,0,0,0,0,0,-0.29231318458516,0,0.491857300337416,0,0.755568859852853,0,0,0,0,0,0,0,0,0.357419153841666,0,0,0,0,0,0,0,-0.300956220040846,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0799041231598143,0,0,0,0,0,0,-0.195686628469385,0,0,0,0,0,0,0,0,0.185367858588195,0,0,0,0,0,0,0,0,0,0,0,0.0601257196672717,0.0632046873400193,0,0,0,0,0,0.0416124791995521,0,0.241835166853145,0,0,0,0,0.228559245702327,0.127435694012156,0,0,0
X601658.CH.Equity,0,0,0,0.0937772973461433,0.266166352043618,0,0,0,0,0,0,0,0,0.183827859835965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161311453024275,0,0,0,0,0,0,0,0.16556242546932,0,0,0,0,0,0,0,0,0,0,0,0.336962158281385,0,0,0
