,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.222841786037014,0,0,0,0,0.372390996041286,0,0,0,0,0,0.028562420279243,0,0,0,0,0,0,0,0,0,0,0,0.254588566547453,0,1.38777878078145e-17,0,0.0173424410364003,0.0257058117129053,0,0,0.0729592268984438,0,0.060816552829914,0,0,0,0,0,0,0,0,0,0,0,0,-0.089878213558784,0,0,0
X601318.CH.EQUITY,0,0,0.220144395127913,0,0,0,0,0,0.144413521922494,0,0,0,0,0.129694368653869,0.092946276084792,0,0,0,0,0.161250468814838,0,0.0826463606206941,0,0,0,0,0,0.0253364042773962,0,0,0,0,0,0,0,0,0,0,0.0526133083113797,0,0.0470378512178582,0,0,0,-0.0574259914750045,0,0,0,0,0,0,-0.188780391447462
X601939.CH.EQUITY,0.334760362360866,0.04004455181458,0,0,0,0,0,0.262047031210429,0.273142538876822,0,0,0,0,0,0,0.208547009667491,0.00364707610883047,0,-0.00411971964088492,0,0,0,0,0,0,0,0.141249385727069,0.229550166669497,0,-0.042250581232408,0,0,0,0.0791594493169287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.175535874559534,0.0352392444365817,0,0.0706353713164171,-0.145961876552273,0,-0.107162321856065,0.181659678489075,0,0,0.193413564117992,0,0,0,0.159541222439615,0,0,0,0,0,0,0.373554665301375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620756400388625,0,0,0,0,0,0,0,0,0,0.0263343533013741,0
X601288.CH.EQUITY,0,0,0.102030519040975,0,0,0,0,0.459688328388758,0,-0.0600281793238441,0,0.070618718686622,0,0,0,0,0,0,0,0,0,0,0.143224121930549,0,0,0.0608298526808075,0,0.125280773989464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022907906854779,0,0,0.0124489728834983,0,0
X1299.HK.EQUITY,0,0,-0.0584885957020842,0,0,0,0,-0.00180243904153782,0,0.16025857859036,0,-0.0945012767212,-0.0755906354232349,0,0,0,0,0,0,0,0,0,0.161120503891972,0,0,0,0,0,0,0,0,0,0,0.123716047582965,0,0.0531825993623463,0,0,0.227611137325126,0,0,0,0.251397126919083,0,0,0,0,0.0842916900802228,0.183651674435171,0,0,0
X601628.CH.EQUITY,0.00935475947047105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838662287411508,0,0,0.147516328070096,0,-0.0136215836010567,0,0,-0.153848378901115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469156850538674,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.525094912404542,0,0,0,-0.00800682335175996,0,0,5.42101086242752e-20,0,0,0,0,0.286872759696811,0.135123251901782,0,0.0435233510544631,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041820881837486,0,0,0,0,0,0,0,0,0,0,-0.0982183771368817,0.00139484951308166,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0209230888893771,0.0846701361616381,0,0,0,0,0,0,0,0.163242526714045,0,0,0,0,0,0,0,0,0,0,0,0.0815546070654461,0,0.100922969200829,0,0,0,0,0,0,0,0,0.105614379981761,0,0.0850748423461442,0,0,0,0,0.376689360043157,3.46944695195361e-18,0,0,0,0,0.0849487814243412,0,0,0,-0.0571673849718847,0
X388.HK.EQUITY,0,0,1.0842021724855e-19,-0.322429359971925,0,0.23927932132516,0,0,0,0,0,0,0,0,0,0,0,0.157112730031373,0.20738958839237,0,4.33680868994202e-19,0,0,0,0,-0.00731139263927773,0,0,0,0,0,0,0,-0.0963238919874505,0,0,0,0,0,0.182663877418117,0,0,0,0,0,0,0,0.150435222910407,0.0401548500820781,0,-0.0670516939651907,0
