,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.196671892706393,0,0,0,0,0,0.315746599779588,0,0,0,0,0,0,0,0,0,0.00897080911229543,0,0,0,0,0.137807918773703,0,0,0,0,0.161946586367161,0,0.306586164039304,0,0,0,0,0,0,-0.136559907460126,0,0,0,-0.10130403533715,0,0,0,0,0,0,0.0297216187723405,0.0140878020963666,-0.125709334706518,0,0
X601939.CH.EQUITY,0.437567033711016,0,0,0.300517890074099,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.063290546802532,-0.186702492725985,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0215951409104958,0.180481566718394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058149505156852,0.0614646221430503,1.73472347597681e-18,0.00448129401916276,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29644576663047,0.0946669773326005,0,0,0.174294084922937,0,0,0,0,0,0,0,0,0.184992127343317,0,0,0,0,0.0447669216359091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119220125421537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.404871937015242,0,0,0,0,0,0.328800981166295,0,0,0,0,0,0.21519018503507,0,0.133391810597285,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0644061106199375,0,0,0,0,0,0,0,0,0,0,-0.495611607070498,0,0,0,0,0,0,0,0,0,0,0,0,0.253154631125403,-0.0785442606736639
X600036.CH.EQUITY,0,0.0497364772388843,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.169963937556288,0,0,0,0,0.028668517536868,0,0,0,0,0.207910720149595,0.0132939438889337,0,0,0,0,0,0,0,0,0.357861916624814,0,0,0,0,0,0,3.46944695195361e-18,0,0.112161831907068,0,0.142458968828037,0,0,0,0.00287733281229083,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.115909893870111,0,0,0,0,0,-0.128817787329186,0,0,0,0,0,0,0,0,0,0.338622026080552,0.244567554772892,0,0,0.0307951358819174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254138475400169,0,0,0.0047545883623479,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.0832446580695274,0,0,0,0,0,0,-0.0971887405620808,0,0.189831249440797,0,0,-0.209069167705457,0.125363652838784,0,0,0.230009609272325,0,0,0,0,0,0,0,0,0.106525652523652,0,0,0,0,0,0.477422910942593,0,0.163453882305281,0,-0.171491697039416,-0.145742510554272,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.356530844832027,0,0,0.27813970751288,0,0,0,0,0,-0.00900740670060305,0,0,0,0,0,0.136743075387122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183912887258856,0,0.0175202616192758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493952820755436,0,0,0
X388.HK.EQUITY,0,0,0.423427425401018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879434835982328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456992327937537,0,0,0,0,0,0,0,0,0,0,0,0.00600239692269454,0,0,0.00135346089147321,0,0,0,0,0
