,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.213677134916978,0,0,0.0118719705710884,0,0.405100271726801,0,0,0.0132601502139254,0,0,0.0239772856014253,0,0,0,0,0,0,0,0,0,0,0.246752375473813,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0671482940216776,0.0640793320507129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0912105592768441,0,0,0
X601318.CH.EQUITY,0,0,0.125414565685454,0,0,0,0,0,0.21528165589391,0,0,0,0,0,0.238666284486344,0,0,0,0,0,0,0.00991220810902924,0,0,0,0,0,0.167011818585244,0.224032056883556,0,0.074781442377793,0,0,0,0,0,0,0,0,0,0.0646910190211051,0,0,0,-0.0614816734520406,0,0.0402616505267673,0,0,0,0,-0.0727336842614227
X601939.CH.EQUITY,0.348534207266599,0,0,0,0,0,0.0455055084861584,0.380920519224791,0.319247349538878,0,0,0,0,0,0,0.0184719509807235,0,0.0634614565910396,0,0,0,0,0,0,0,0.0654079281206608,0,0.173261400664493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.228387410943576,0,0,0,-0.0645978743654583,0.0472104006217361,0,0.0409798958418879,0,0,0.0571979913334542,0,0,0.138368242353988,0,0,0,0,0,0,0.412220017338466,0,0.0820229208140196,0,0,0,0,0,0,0,0,0,0,0,0,-0.06782566437294,0,0,0,0,0,0,0,0,0,0,-0.0499976373787427
X601288.CH.EQUITY,0,0,0.0379183720523408,0,0,0,0,0.535272682041068,0,-0.0497846144235216,0,0.00730208792216468,0,0,0,0,0,0,0.0744476665290389,0,0,0,0.0836163780124358,0,0.105160240767105,0,0,0.105654025058008,0,0,0,0,0,0.0295174541210106,0,0,0,0,0,0,0,0,0,0,0,0,0.0301153786033157,0,0.0210352898649376,0.0504707823478426,0,0
X1299.HK.EQUITY,0,0,-0.00133865200414258,0,0,0,0,-0.103043475441352,0,0.280140999358344,0,-0.108713721262274,-0.00432056670549157,0,0,0,0,0,0,0,0,0,0.175460577120903,0,0,0,0,0,0,0.0721105981282781,0,0,0,0.182297775068772,0.0239240660249366,0,0,0,0,0.210189979016446,0,3.46944695195361e-18,0.202113378278368,0,0,0,0,0,0.160460832115291,0,0,0
X601628.CH.EQUITY,0.0698209456783574,0,0,0,0,0,0,0,0,0,0,0,-0.0236893325222342,0,0,-0.0223695897026518,0.117104096425632,0,0,0,-0.0233266947025487,0,0,-0.145554810474433,0,0,0,0,0,0,-0.0401638845776056,0,0,0,0,0,0,0.456166592050887,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0191234626842647,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.523843114786612,0,0,0,-0.00785988597297819,0,0,0,0,0,0,0,0,0.283633301718215,0.042855875781566,0.146057512189015,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417812851008233,0,0,0,0,0,0,0,0,0,0,-0.0982977778194464,0,0,0.00141088996319155,0,0,0,0
X5.HK.EQUITY,0,0,0.0512291530928517,0,0,0,0,0,0,0,0.166250457925921,0,0,0,0,0,0,0,0,0,0,0,0.13087762384078,0.0314303419941365,0,0,0.115409171397665,0,0,0,0,0.0255573327376995,0,0.143735063242161,0.0281497744979228,0,0,0,0,0,0.378203920639381,0,0,0,0,0,0.0303627551776661,0,0,0,-0.0356063483175435,0
X388.HK.EQUITY,0,0,0,-0.181983089481205,0.0571456363632527,0,-0.142633605152112,0,-0.172043970565044,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.140132822282931,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.228473206571337,0,0,0,0.225283579520663,0.180289924168462,0,0,0,0,0,0,0.277721489334175,0,0,0.199161131977493,0,0,0
X601166.CH.EQUITY,0,0,0,0.00840582752668821,0,0,0,0,0,-0.0572135488578755,0,0,0.439736714055141,-0.0374129258700032,0,0,-0.0406613226307332,0,0,0,-0.13786817851603,0,-0.0490310694367126,0,0,0,0,0.254843096482174,-0.0109027025244042,0,0.148400000123637,0,0,0.105202969687188,0,0,0,0.0765337856909868,0,0,0,0,0,0,0,-0.0489411686924309,0.0167021444017941,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.259539796807967,0.0373939001175235,-0.00559432193895906,0.0356794092426608,0.349285623928299,0,0,0.391136314058875,0,0,0,0,0,0.151823915447641,0.146031493245694,0,0,0,0,0,0,0,0,0,0,-0.351931855290693,0,0,0,0,0,0.160696409954306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00954424271936351,0
X000001.CH.EQUITY,0,0.0461983946006553,0,0.276918673124554,0,0,0,0,0,-6.93889390390723e-18,0.404538672831507,0,0,0.0391210967751156,0,0,0.214837295005841,0,-0.0782946951238729,0,0,0,0,0.195421682724705,0,0,0,0,0,0,-0.0530958583111312,-0.143232837081094,0,-0.0639664758190393,0,0,0,0,-0.0218431816678427,0,0,0,0,0,0,0,0,0,0,0,0.0491177892367784,-0.195357455235364
X601601.CH.EQUITY,0,0.560670758475244,0,0,0,0,0,0,0,0,0,0,0.127135595599889,0,0,-0.0193938739882275,0,0,0,0,0,0,0,0.0463142367224369,0,0,0,0,0,0.0951936238346739,-0.105727837184395,0,0,0,0,0,0,0.0270559236732361,-0.0286753372686306,0,0,0,0,0,0.222343051732144,0,0,0,0.086973565055222,0,0,-0.0218301148864685
X600030.CH.EQUITY,0,0.0770977203435848,0,0,0,0,0,0,0,0,0,-0.0258012923954414,0,0,0,0,0,0,0,0.287731520403014,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.182911336766428,0.157394459126732,0.00081546831034464,0,0,0,0,0,0.170827153311897,0,0,0,0.0649331181485309,0,0,0,0
X000002.CH.EQUITY,0,-0.141658993979876,0,0.234924855349453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151959303747848,-0.15446282226506,0,0,0,0,0.737140667925147,0.103260353981056,0,0.0160574767569488,0,0,0,0,0,0,0,0,0,0.0455783325434103,0,0,0.00650852436162008,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.081173186833353,0,0,0,0.0593011315068175,0,0.188978926069574,0,0,0,0,0.287541260564351,0,0,0,0,0,0,0,0,0.231769092153867,0,0,0,0,-0.00614204996772082,0,0,0.137544995633911,-0.0527521994962813,0,0,0,0,0,0.0751843656481607,0,0,0,0,0,0,0.0706025593179403,0
X601328.CH.EQUITY,0,0,0.051571257677495,0,0,0,0.0797050283444426,0.124098195906449,0,0,0,0.211552709367132,0,1.38777878078145e-17,0,0,0,0,0.387076951209307,0,0,0,0,0,0,0.0949888795467294,0,0,0,0,0,0,0.0289253783082848,0,0.0563191124765162,0,0,0,0,0.0583951721280008,0,0,0,0,0,0,0,0,0,0,0,0
