,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0613444747613537,0,0,0,0,0,0,0,0,0,0,-0.00564922377924169,0,0.498481122245079,0.708237544762059,-0.115127296146297,0.0333326777220254,0,0,0.20237626354756,0,-0.194010244608088,0,0,0,0,-0.30633094640563,0,0,0,-0.0609116165585478,-0.0200673709704349,0,0,0,0,0,0,0,0,0,0,-0.0240852622263535
X601318.CH.EQUITY,0,0,0,0,0,0.20797812619246,0,0,0,-0.0185291642460024,0,0,0,0,0,0,0,0.0854488411422639,0,0,0,0,0,0,0,0,0,0,0,0.0325486369983898,0,0.0707734722180614,0,0,0,0,0,0.245999518311815,0,0,0,0,0,0,0,0.0982371562682731,0,0,0,0.218548667428771,0.0818516462949054,0
X601939.CH.EQUITY,0,0,0,0.826021841609903,0,0,0,0,0,0.0184516067850147,-0.0766608729480553,0,0,0,0,0,0.0687893352115832,0.0735610564764535,0,0,0,0.00170275451840096,0,0,0,0,0.0551906045950289,0,0.0301315491102976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217947022454265,0,0,0,0,0.0280922271253569,0.0350515613475382,0,0
X601288.CH.EQUITY,0,0,0.86392072286776,0,-0.0677808760479977,0,0,0,0,0,0,0,0,0,0,0.0232474114601233,0.0416768365806463,0.160753027275409,0,0,0,0,0,0,0,-0.0938031846797185,0.0168933808099031,0,0,0,0,0,0.0268747888525776,0,0,0,0,0,0.0128383322685178,-0.126053708170148,0,0,0,0,0,-0.0276587508739234,0,0,0,0,0,-0.00850893539803737
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0273976911844085,0.0578561638061771,0,0.374698028508412,0,0,0,0,0,0,0,0,0,0.123924609459678,-0.0371528024508501,0,0,0,0,0,0,0,0,0,0,0,0.475362526417542,-0.155749563685662,0,0,0,0,0,0,0,0.101474580873134,0,0,0.0477140342549733,0,0,0,0.0953257287088212,0.00103262550758693
X600036.CH.EQUITY,0,0,0.409080894910382,0,0,0,0,0,0.0238683921407404,-0.00648917260282104,0,0,0,0,0,0,0.107016864006658,0,0,0.00471797474991451,0.0121494860265275,0,0,0,0,0,0.185891214663749,0,0.124201859487001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0759223257846881,-0.135235955112225,0.0597996463437242,0,0.0553192721011067,0,0,0,-3.46944695195361e-18,-0.0491982495202574,0,0,0,0,0,0,0,-0.12864025375512,0,0,0,0,0,0,0,0,-0.0212917094364776,0,0,0,0,0,0,0,0,0,-0.0689785502121609,0,0,0.0119293774633261,0.0640719092342606,0,0,0,-0.0615249631548419,0,1.05808520373191,0,0.0332264385426341
X1299.HK.EQUITY,0,0.0891131800403866,0,0,0.193066894898223,0,0,0,0,0.211340978614472,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234361814563376,0,0,0.32688933413545,0,0,0.19018039985304,0.162808340616969,0.136124491974721,0,0,0,0,0,0,0,0,0,0.0589674639116915,0,0,-0.0913984125243293,0,0.120738075123278,0,0,0,0.0221192105932497,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295442879402518,0,0,-0.290459557815085,0,0,0,0.0486980247057143,0,0,0.0244705183518812,0.324254432685086,0.339938302025993,0,0,0,0,0,0,-0.192409260863711,0,0,0,0,0,0,0,0.125127618964018,-0.0937454171416405,0,0,0,0,0,0,-0.0631047164489925,0.0304814979544194
X388.HK.EQUITY,0,0,0,0,0.308562997271566,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365021336139606,0,0,0,0.285199903542097,0,0,0.250625662578684,0,0,0,0,0.0709831893340566,0,0,0,0,0,0,0,0,0,0,0,-0.0962639512041319,0.130515621635257,0,0,0,0,0,0,0.109077161358389,0
X601066.CH.EQUITY,0,0.011538430756148,0,0,0,0,0,0,0,-0.0230972421692143,0,0.470754022656679,0,0,0,0,0,0,0,0,0.0176987675204663,0,0,0,0.284389587778192,0,0,0,0,0,0,0,0,0.098108149788114,0.0205910000999177,0.0586054869203754,0,0,0,0,0,0,0.037044011834128,0.012354617994379,0,0,0,0.00938611648977226,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0708390952469129,0,0,0,0,0.0659938034747438,0.190125239880848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276537244749524,0,0,0,0,0,0,0,0,0.366719180217656,0.0920052591509209,0,0,0,0,0,0,0,0,0.0594335910020141,0,0.12970420477791,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.213441835018194,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.280261508917162,0,0.0504401293792323,-0.0632744101175067,0,0,0,0,-0.0382878176766819,0,0,0,0,0.0460776441711228,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.270524934095281,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.205169708222551,0.183579187817512,0,0,0,0,0,0.048235091148124,0,0,0,0.0114808277749784,0,0.00212557961211298,0,0,0.0641156428397999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189886237448921,0,0.0371912264396732,0,0,0,0,0,-0.0073262722392005,0,0,0,0,0,0.454670565846114,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0.0669654638860341,0,0.0459894406839976,0.0211689300396564,0,0,0,0,0,0,0,0,0,0.044695636105424,0,0,0,0,0.415019734711314,0,0,0,0,0,0,0,0,0.00771773828616207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252347406550054,0,0,0,0,0,0,0
