,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X600926.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.00253821818829515,0,0.337314829452219,0.110497147887357,0,0.207658108791945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16503259233062,0,0,0,0,0,0.0158898645911396,0,0,0,0.0740002541953647,0,0,0,0,0,0.0457127664851149,0,0.0247981429110611,0,0,0,0,-0.0392303116561052,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0530015425312394,0,0,0,0,0.188881680909571,0,0,0,0.00443509194199419,0,0.102694109822787,0.0249824020338706,0,0.0456137961163399,0,0,0,0.142881183269233,0.0532669934566492,0,0,0,0,0,0,0.173255556588515,0,0,0.0745371285642346,0,0,0.10243631317519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120726948257842,0,0,0,0,0,0,0.115886742771562,0,0.0105757988736887,0,0,0,0,0,0,0,0,0.0580374764557864,0,0.312080632602147,0.0701701192286331,0,0,0,0,0.0107636753281082,0,0,0,0,0,-0.11590538877121,0,0,0.0974085501566463,0,-0.0430508407932,0,0,0,0,0,0,0.179438120537279,0,0
X601939.CH.EQUITY,0.571015023456847,0,0,0,0,0,0,0,0.168795779572864,0.0778031280952318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602180707618132,0,0,0,0,0,0,0,0,0,0.0729601960830212,0.0912942978713059,0,0,0,0,0,0,0,0,0,0,0.163202021557331,0.132736796891359,0.0586305919230653,0
X601288.CH.EQUITY,0,0,0,0.158750337164967,0,0,0.432031100073474,0,0,0.0670491246599359,0,0,0,0,0,0,0.1157857112675,0,0,1.73472347597681e-18,0,0,0,0.039055093546256,0,0,0.0140465550178063,0,0,0,0,0.0695542143958371,0,0,0,0,-0.0142283579028021,0,0.11071884593514,0,0,0,0,0,0,0,0,0,0,0,0,-0.066598202784829
X1299.HK.EQUITY,0,0,0.0447109957490874,0,0,0,0,0,0.0254254861924362,0,0.263377134042376,0,0,0.178169160931923,0.0202209156625668,0,0,0,0,0,0.17563543319912,-0.25639189069981,0,0,0,0,0,0,0.133800984266683,-0.0151462172728229,0,0,0,0,0,0,0,0,0,0,0.144364754872633,-3.46944695195361e-18,0,0,0,0,0.166230500427995,0,0.00750824333465027,0,0,0
X601988.CH.EQUITY,0.176108817399175,0,0,0,0.291976122858288,0,0,0.0756746621489218,0,0,0,0.035915498446149,0,0,0,0,0,0,0.199112019715717,0,0,0,0,0.191538542256274,0,0,0,0,0,0,0,-0.240138458864223,0,0,0,0,0,0,0,0,0,0,-0.0150048304269599,0,0,0,0,0,0,0,0,-0.053372782643442
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.114949459150713,0,0,0,0,0,0,0.231970311290219,0,0,0,0,0.0561987172926285,0,0,0,0,0,0.116662182136218,0,0,0,0,4.33680868994202e-19,0,0.016831696525532,0,0,0.241082791460944,0,0,0,0,0,0.26838693103238,0,0,0,0,0,0
X5.HK.EQUITY,0,0.239437231802791,0,0.101999318412024,0,0,0,0,0,0.0501819233583448,-0.123125099322812,0.0774474093197585,0,0,0,0,0,0,0,0,0,0,0,0,0.155078141062663,0,0,0.123534626701722,0,0,0,0,0,0,0,0,0,0.27071088365133,0,0,0,0,0,0,0.0414738485920389,0,0,0,0,0,0,-0.0875533438298891
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.00101972415716494,0,0,3.46944695195361e-18,0.464119861055859,0,0,0,0,0,0,0,-0.0980649682582109,0,0,0,0,0,0.117092526166524,0,0,-0.0809538601964128,0.118805574771085,0,0.156896346473398,0,0,0,0.00699803716097583,0,0,0,0,0,0,0,0.0497551117330976,0,0,0,0.105336460044149,0,0,-0.109593840202113
