,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0145717377885698,-0.00657342471556188,0.239013915423675,0,0,0,0,0,0,0,0,0,0,-0.132033059863817,0,0,0,-0.199286462918202,0,0,0,0,0,-0.334286685711137,0,0,0,0.0744864195882592,0,0.758697575791154,-0.18805930372147,0.188623698829638,0,0,0,0,0,0,-0.0246517866342078,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0522228490404645,0,0.0698545767969194,0,0,0,0,0.0740544322405984,0,0,0,0,0,0,0,0,0,0,0.195565145803867,0,0,0,0,0,0,0.0285438962367867,0,0,0,0,0,0.309908013840793,0,0,-0.0123710956763235,0,0.197689139416558,0,0,0,0,0,0,0,-0.0510729272627423
X601939.CH.EQUITY,0.273326409816856,0,0,0,0,0.0393963888166687,0,0,0,0.0217579225029144,0,0,0,0,0,0,0,0.0839811968430432,0,0,0.0297003763708112,0,0,0.0234126706913643,0,0,0,0,0.143451346202234,0.107229643057889,0,-3.46944695195361e-18,0,-0.114572559147855,0,0,0,0,0.415759319264368,0,0,0,0,0,0,0,0,0,0,0,0.106462551730154
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.17918172002253,0.177461038989533,0,0.557222724640191,0,0,0,0.129962808611305,0,-0.0483383657141294,0,0,0,0,-0.0669034325671935,0,0,0,0,-0.0207026987786639,0,0,0,0,0,-0.692725807975639,0,0,0,0,0,0,0,0,0.414296621721817,0,0,0,0,3.46944695195361e-18,0,0,0,0
X5.HK.EQUITY,-0.14057394224571,-0.0464611927132003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394389308483204,0,0,0.227773459592018,0,0,0.208534152941589,0,0.269666305712618,0,0,0,0,0,0,0,-0.0989645856334646,0,-0.0313659917781847,0,0,0,0,0,0,-0.145183949930744,0,0.160105246732622,0,0,0,-0.0286900948091118,0,0,0,0
X601988.CH.EQUITY,0,0,0.0230772117997514,0.0956853785695669,0.0901497369239926,0,0,0,0,0,0.25907847984068,0,0,0,0,0,0.0639283276003053,0.0955723795341691,0,0,0,0,0.00644850668286326,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784987487316365,0,0.143311937770731,0,0,0,0,0.228568456450534,0.211982374206652,0,0,0,0,0,0.0194658096012518
X600036.CH.EQUITY,0,0.105104247878433,-0.0929230251623332,0,0,0,0,0,-0.056253818602004,0.235178349744145,0,0.389812210976185,0,0,0,0,0,0,0,0,-0.0612235178634215,0.250023158239322,0,0,0,0,0,0.0698915586090736,0,0,0,0.450026426870298,0,-0.260369374488711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208591325555062,0,0
X1299.HK.EQUITY,0,0.0873974913573797,0,0,0.0717955888835893,0,0,0,0.0751850499827874,0,0,0,0,0.0257696390093796,0.179012541171231,0,0,0,0,0,0,0,0,0,0,0.111011822765935,0,0,0,0.0263934178500484,0.249377090020706,0,0,0,0,0,0,0,0,-0.0468714597648267,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0386849301923807,0.0357171928485408,0,0,0,0,0,0,0.00752140185857633,0,0,0.335828216264784,0,0,0,0,0,0,0.0487291765145014,0,0,0,0,0,0,0,0,0,0,-0.0585989806892109,0,0,0,0.0416954978425999,0,0.302154631361586,0.0939534743592892,-0.054597279614005,0,0,0,0,0,0,0,0,0,0,-0.11047891816881
X601328.CH.EQUITY,0,0,0,0,0,0,0.314735983372623,0,0,0,0,0.178154920169701,0,0,0,0,0,0,0,0,0.0456938469695014,0.260791113854479,0,0,0,0.0994351495350286,0,0,0,0,0,0,0,0,0,0,-0.168333534272491,0,0,0,0,0,0,0.088042516481096,0,0,0,0,0,0,-0.217889443793302
X601166.CH.EQUITY,0,0,0,0.252694743019925,0,0.134769224081101,0,0,0,0,0,0,0,0.454152820146826,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680999535313835,0,0,0,0,0,0,0,0,0,0,0.150610106628326,0,0,0,0,-0.032984054280695,0,0,0,0,0,0,-0.101585579614211
X600000.CH.EQUITY,0.0133135636672828,0,0,0,0,0,0.546947760429908,0,0,0.0125713536584843,0,0,0,0,0,0,0,0,0,0,0,0,0.0143269993458567,0,0,0.343148060646491,0,0,0.126470679440155,-0.0296726296881771,0,0.0473038470822838,0,0,0,-0.144154592887983,0,0,0,0.056325175218019,0,0,-0.367572704701852,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.190488165563248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137198035292182,0,0.289824155310386,0,0,0,0,0.0340069469451438,0,0,-0.120992191179337,0
