,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.253991614337986,0,0.375861581538539,0,0.0825729284831324,0.0398064773815522,0,0.0294444321484353,0,0.0404450618342542,0,0,0,0,0,0,0,0,0,0,0,0,-0.099886539426361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097902528595792,0,0.125731870450369,0
X601939.CH.EQUITY,0.411177330851067,0,0,0.197419080055398,0,0,-0.138735987645569,0,0,0.00622166410199587,0,0,0.164677989727466,0,-0.0652621863119342,0,0,0,0,0,0,0,0,0,-0.0079249464496438,0,0,-0.0304149595689917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272850034282438,0.0131117471225463,0,-0.0863146782664107,0
X601318.CH.EQUITY,0,0,0,0,0.216548202182055,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260356148680814,0,1.38777878078145e-17,0,0,0,0,0.181052997352427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258934327253735,0,0,0,0,0.218581635230313,0,0,0,0,0,0,0.110925815828168,0,0
X601288.CH.EQUITY,0.500280211624562,6.93889390390723e-18,0,0,0.198602165530543,0,0,0,0,0,0,0,0.0747013171449423,0,0,0,0,0,0.012916127686103,0,0.117473615919836,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0508041222106882,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381071078157324,0,0,0,0,0,0.264319877382634,0,0,0,0,0,0.355039161549402,0.0873656490084492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36750678918603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.00225682971411699,0,0,0,0.325081363051901,0,0,0,0,0.0671360318128172,0,0,0,0,0,0,0.00715740332206069,0,0,0,0,0,0.0464748537484672,0.174025954074193,0,0,0.0705208345254607,0,0,0,0,0,0,0,0.180937082704932,0,0,0,0,0.10650602912839,0,0.0171091437510876,0,0,0
X1299.HK.EQUITY,0.0759523503770915,0,0,0,0,0,0,0,0.134434352555534,0,0,0,0.101290324730355,0,0,0,0,0,0,0,0,0,0.010237010141277,0,0,0,0.225814093858848,0,0,0,0,0,0,0,0,0.178415514224369,0,0,0,0,0,0,0.0718946874962458,0,0,0,0.106829843262559,0,0,0,0,0
X5.HK.EQUITY,0,-0.0593338163075227,0,-0.193024840496249,0,0,0,0,0,0,0,0,0.0465666658536727,0,0,0,0,-0.0160301806126008,0,0,0.100279054504996,0,-0.630402910981297,1.10971540699954,0,0,0,0,0.409743706619823,0,0,0,0,0,0,0,0,0,0.418224974397334,0,0,0,0,-0.0945994827091108,0,0,0,0,0,0,0.102009013166136,0
X601628.CH.EQUITY,0.0407734736094086,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.146156684567861,0,0,0,0,0.188421600544384,0,0,0.0118640233100352,0,0.135889059944869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843787418725312,0.0863023327171869,0,0,0,0,0.0456952736727597,0.0193003291616913,0,0.0892886686432086,0.00604013925097311
X601658.CH.Equity,0,0,0,0.0508845380547555,0.158795634800699,0,0,0,0,0,0,0,0.271323272126889,-0.043052067616318,0,0,0,0,0,0,0,0,0,0,0,0,0.109611957201426,0.203054169543266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374059032602952,0,0,0,0
