,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.313142801145356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209510335428894,0,0,0.118473824633153,0,0,0,0.161679579296343,-0.0580723413524778,0,0,0,0,0,0,0,0,0,0,-0.14772943401355,0.226927120297839,0,0.0110671673960287,0,0.0353174452202108,-0.13226509603971
X601939.CH.EQUITY,0.150073651527035,0,0,0.251220258098043,0,0,0,0,0,0,0,0,0,0.242530289812833,-0.0726809062904543,0,0,0,0,0,-0.0677693971591255,0.0316890719918569,0,0,0,0.343500573208888,0,0,0,0,-0.0846772367522297,0,0,0,0,0,0,0,-0.0479965316916709,0,0,0,-0.0549607519376102,0,0,0,0,0,0.153494314547922,0,0,0
X601318.CH.EQUITY,0.0160048537769101,0,0,0,0.232707529010337,0,0,0,0,0,0,0,0.110460575396667,0,0,0,0,0,4.33680868994202e-19,0.0864214433461399,0,0,0,0,0.112137434315241,0,0,0,0,0,0,0,0,0,0,0.163787401758874,0,0,0,0.0953302674372722,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.236511528092349,0.0472446707256275,0,0.403074948218991,0,0,0,0,0,0.158396839175414,0,0.0975542507538715,0,0,-0.0195270509173721,0.0829308750304056,0,0,0,0,0.0144728806725277,0,0,0,0,0,0,0,0.0522710875647637,-4.33680868994202e-19,0,-0.0456511586339877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0381634200002464,-0.0723236531712242,0,0
X601988.CH.EQUITY,0,0,0,0.380940792519633,0,0,0.0234166559330912,0,0,0.303468088541986,0,0,0,0,0,0.31170498345644,0,0,0.0280085927824707,0.0929601289240088,0,0.14063573767151,0,-0.0627843261513585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466359845056411,0,0,0,0.0465549652070433,0,0,0,0,0,0,0,0,0.344370383459212
X600036.CH.EQUITY,0,0.157835173620411,0.0171028107812274,0,0,0,0,0.027864484576109,0,0,0,0,0.0638560370685494,0,0,0,0,0,0.0990054063086462,0,0,0,0,0,0.23588646118416,0,0,0,0,0,0,0,0,0.377420634138452,0,0,0,0,0,0,0.0676285930512207,0,0,0,0,0,0,0.0793117689426722,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0208198604985034,0,0.120935025192079,0,0,0.0765977513879229,0,6.93889390390723e-18,0.293967218406804,0,0,0,0,0,0,0.0257859478273496,0,0,0,0,0,0,0.0325718832675948,0,0,0,0,0,6.93889390390723e-18,0,0,0.340556457120709,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.390445650450402,0,0,0,0,0,-0.0812035946982283,0,0,0,0,0.020454407796854,0,0,0,0,0,0.215561537591627,0.0354832065754674,0,0,0,0,0,0,0,0.0267762647768985,0,0,0,0,0,0,0,0,0.019232361838299,0,0,0,0,0,0,0,0,0,0.201665918561048,0.0892960762599785
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132833805445335,0,-0.135325213316055,0,-0.0101557159685864,0,0,0,-0.395458528134153,0.807364362198001,0,0,0.574298230576194,0,0,0.195024037713288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109315882056081,0,0,0,0,0,0
X601658.CH.Equity,0,0.0263352037093483,0,0.0388901133864871,0.096359027991226,0,0,0,0,0,0,-0.0345914047397488,0,0.054852087846483,0,0,0,0,0.140856806398664,0.233546438035093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33319134085823,0,0.134110832162612,-0.159244107526639,0,0,-0.134198759332805,0,0,0,0,0,0,0,0,0
