,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.531992987552443,0.0542633355975673,0.0478738146319152,0.0366663082558059,0.078195409285731,0,0,0,0,0,0,0.0372137012533321,0,0,0,0.000972706356135777,0.0719284852617463,0,0,0,0,0,0.0648971518739159,0,0,0,0,0,0,0,0,0,0,0,0,0.001682893780647,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0.0836612871915759,0,0,0.0600035450242928,0,0,0,0,0,0,0,0.229952850821648,0,0,0,0,0,0,0.0930813286257414,0,0.030632861821287,0,0,0,0,0,0,0,0,0,0.156517322861871,0,0,0.281909577842062,0,0,0,0.0125716770105174,0,0.0149652630242335,0,0,0,0,0
X601939.CH.EQUITY,0.466715827022741,0,0,0.183138008164007,0,0.111307230141914,-1.0842021724855e-19,0,0,0.0167432791127215,0.134335593248077,0,0,0,0,0,0,0,0,0,0,0,0.00113037275583431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507382622229145,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.430419836434866,0,0.0773987411814311,0,0,0.01330055569486,0,-0.0209857724575117,0,0.0778864466361987,0,0,0,0,0,0,0,0.201493194990389,0,0,0.15134480305124,0,0,0,0,0.0324095455636705,0,0,0.0896253472338704,0.0678287135655437,0,0,0,0,0,0,0,0,-0.0876670884622249,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.31493755435381,0,0,-0.129748930098142,0,0,0,0,0,0,0,0.729484541256705,-0.142117393376753,-0.0597397348403437,0,0,0,0.21310030171721,-0.0497000528176781,0,0.235735708145195,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0183439061103383,0,0.0589377556811951,0,0,0,0,0,0,0,0,-0.629439825168039,0,0,0,0.126284615792508,0
X601988.CH.EQUITY,0.0935115563587788,0,0.167455625916952,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0581268236028276,0,0,0,0.343173905233924,0,0.0785555200056509,0,0,0,0,0,0,0,0,0,0,0,0.0147783269048138,0,0,0,0,0,0.219473677638291,0,0,0,0,0,0,0,0.0510654064352262,0
X600036.CH.EQUITY,0.0288115713072523,0.118132670471373,0,0,0,0,0,0,0.0518508498059535,0,0.117076291728956,0,0.213216398027175,0,0,0,-0.0516916433295886,0,0.0683592290870333,0,0,0,0,0,0.334207566168366,0,0,0,0,0.114881433072187,0,0,0,0,-0.0459920456479238,0,0,0,0,0,0,0,0,0.0133015082103815,0,0,0,0,-0.0439004122430591,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0353983463204934,0,0,-0.0547463083140721,0,0,0,0.129125012286583,0,0,0,0,-0.0322920509338713,0,0,0,0.256355286489436,0,0,0.0851055885526692,0,0,0,0,0,0,0.00923047004932802,0,0,0,0,0,0,0,0,0,0,-0.029842147214782,0,0,0,0.284415791582691,0,0,0.126895532259657
X601628.CH.EQUITY,0,0.0306108706008218,0,0,0,0,0,0,0,0,0.0545974490928054,0,0.087474783758363,0,0,0.0115730611013192,0,0,0,0,0,0,0,0,0.0454617057621344,0,0.106874530434274,0,0,0,0,0.237635613109828,0,0,0,0,0,0,0,0,0.0802349400334991,0.195048417774695,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0679100627337361,0,0,0,0,0.0898789440739685,0.00892486427246363,0,0,0,0,0.0928662686200891,0,0,0.0124051714982106,0,0,0,0,0.167110786687253,0.0251985114137491,0,0,0,0,0,0,0,0,0.0688560621199988,0,0,0,0,0,0.000473565730742171,0,0,0.190280035883994,0.2381929230394,0,0,0,0,0,0,0,0,0,0
