,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.134391482530207,0.0260173947706439,0,0,0,0,0,0,0.0713521893642507,0,0,0,0,0,0,0,0,-0.0641728819790491,-0.185996991226848,0,0.0215532418944734,0,-0.197349621660227,0,0,0,0,0,0.627995739447857,0,0.178593038689139,0,0,0,0,-0.0097745730328522,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.119002488286391,0,0.168297561401482,0.0154177070482341,0,0,0,0,0.0505904980356215,0,0,0,0,0,0.00779105211439745,0.0872525012293766,0,0,0,0,0,0.0682859398661637,0,0.0424003319776079,0,0,0,0,0,0.293909086892603,0,0,0,0,0,0,0.0405525638175995,0,0,0.0158442928535789,0,0,0,0,0
X601939.CH.EQUITY,0.198407024817987,0,0,0,0,0,0,0,0,0.119312228494858,0,0,0,0,0,0,0,0.0941062386402747,0,0,0,0,0,0,0,0,0,0,0,0.0860278125869441,0,0,0,-0.130312289180051,0,0,0,0,0.468054566895723,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0479598682756961,0,0,-0.325143682061796,0.34793077157969,0,0.683112787890784,0,0,0,0.0960232924859098,0.215171309762762,-0.222660944867583,0,0,0,0,0,0,0,-0.19533639678466,0,0,0,0,0,0,-0.762490639254067,0,0,0,0,0,0,-0.302065612316556,0,0,0.226827829212877,0,0,0,0,0,0.303718044071091,0,0,0
X5.HK.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.449331229086264,0,0,0,0.502021736157813,0,0,0,0,0.0596263539619423,0.00084752358051067,0,0,-0.0666660720657805,0,0,-0.221107588599494,0,0,0,0,0,0,0,0,0,-0.165690399821037,0,0.108229658636048,0,0,0,0,0,-0.110615880318747,0,0
X601988.CH.EQUITY,-0.239301156358416,0,0,0,0.415241283090052,0,0,0,0,0,0,0,0,0,0,0,0,0.048848894013406,0,0,0,0.644496707547492,0,0,-0.0792374131753274,0,0.0335134971362123,0,0,-0.48875633254776,0,0,0,0,0,0,0,0,0,0,0.109593342545192,0,0,0.0962555419787044,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0324952193110419,0.656768777520405,-0.03844551035392,0,0,0,0,0,-0.102977095594158,0.3800561701818,0,0.223003419674704,0,0,0,0,0.0666087671223222,0.0255263126591717,0,0,-0.198000941842802,-0.190581075004863,0,0,0.157164460142318,0,0,0,0.0991864978402885,0,0.17418707759307,0,0,-0.239443849211206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0602258658295227,0,0,0.175211673628618,0.00440067859752768,0,0,0,0,0,-0.0236210372496087,0,0,0.0061954529450306,0.0944913419679834,0,0,0,0,0,0,0,0,0,0.220222982088889,0,0,0,0.00845934442374,0,0,0.156114919708024,0,0,0,0,0,0,-0.00435207869559585,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0367168714959609,0,0,0,0,0,0,0,0.0697153696235134,0,0,0.355825768086412,0,0,0,0,0,0,0.0112245995248507,0.0221631888192514,0,0,0,0,0,0,0,0,-0.00435327321217456,0,0,0,0,0.184454132792128,0,0.129910836360551,1.73472347597681e-18,0,0,0,0,0.0107733734190682,0,0,0,0,0,0,-0.146515262221406
X601328.CH.EQUITY,0,0,0.0227640480946241,0,0,0,0.0799890433325672,0,0,0,0,0.333561879836462,0,0,0,0,0,0,0,0,0,0,0,0,0.253719615641477,0.100011906103106,0,0,0.0531034470861841,0,0,0,0,0,0,0,-0.222289229917548,0,0,0,0,0,-0.0810101442041409,0,0.150360302975035,0,0,0,0,0,-0.371629938486852
