,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X1113.HK.EQUITY,0,0,0,0,0.0309616812382309,3.46944695195361e-18,0,0,0,0,0,0,0,0.106281331135612,0,0,0.229899018053671,0.0767359854769253,0,0,0,0,0,0,0,0.066645282994402,0.0898070302445145,0,0,0,0.152228488206124,0,0,0.0132451583850205,-0.123058450339381,0,0.269644917811581,0,0,-0.254979948280021,0,0,0,0,0,0,0.224861132642403,0,0,0.0704928832970678,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.0309896000983525,-0.218472865967029,0.143346663117173,0,0,0,0,0,0.437028927598023,0,0.0427848655412016,0.436666996397404,0,0,0,0,0,0,0,0,0.0826979666233301,0,0,0,0,0,0,0,0,-0.149481094494003,0,0,0,0.236371634311544,0,0,0,0,0,0.111772472459645,0,0,0,0,-0.0495947955257927,0,0.0293319647915852
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133423057551183,0.188718418051251,0,0,0,0,0,0,0,0,0,0,0,-0.0477715842873807,0,0,0,0,0.456977460445181,0,0,0.0592263594916717,0,0,0,0,0,0,0.0464514680995632,0,0.113541356803202,0,0,0,0.146670538394208,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0843996122271117,0,0,0,0,0,0,0,0,0.0265974233712026,0.0168708321497633,0,0,0,0,0,0,0,0,0.348683106107378,0,0,0,0,0,0,0,0,-0.231116197515094,0,0.186392745500972,0,0,0,0,0.0108330298670987,0,0,0,0,0.132950574354919,0,0.0876234600166138,0.117152293244592,0.143077508107297,0.0188385213014646
X601229.CH.EQUITY,0,0,0,0.0537787168894674,0.0564318777323247,0,0,0,0,0.112695855755958,0.207638441896088,0,0.133475169488966,0,0,0,0,0,0,0,0,0,0,0.146567933554227,0,0,0,0,0,0.123052928076004,0,0.0196388068203032,0.0382739364446468,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.107956841927964,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.136087011058133,0,0,0,0,0,0,0,-0.0180164951898061,0.190690795005543,0.0925013179967295,0,0,0,0,0,0,0,0,0,0,0,0.124441634976989,-0.103393856383029,0,0,0.445827500842699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191398538472212,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.185191648536855,0,0,0,0,0,0,0.0466110876511996,0,0,0,-6.93889390390723e-18,0,0.125602067064026,0,0,0,0,0,0,0,0,0,0.0800266200371268,0,-3.46944695195361e-18,0,0,0,0.124417196078164,0,0,0,0,0,0,0,0.0933009645121009,0,0,0,0,0,0,0.293948027029705,0.131836686614883,0
X601336.CH.EQUITY,0,0,0.0812433444501458,0,0,0,0.0745550521301086,0,0,0,0,0,0,0,0,0,0,0.301127871453845,0,0,0,0.130780594218123,0.0297192579581789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153678334539023,0,0,0,0.00396490658858304,0,0,0,0,0,0,0.206430162162564,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.050112877312192,0,0,0,0,0,0,0,0,0.231590916705733,0,0,0,0,0,0,0,0,0,0,0.0164846762333916,0,0,0,0,0,0,0.289468063065107,0,0,0,0,0,0.0323189264970809,0,0.118821176167552,0,0,0,0.116658004993859,0,0,0,0.194231043796873,0,0,0.0384450042685811
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524312752712222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763961306214075,0.0648806663053731,0,0,0,0,0,0,0,0,0.0478435872251388,0.124198874069433,0.260513289757207,0,0,0,0.110433879132806,0.171043774255098,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.250537253930874,0,0,0,0,0,0.00316829550727328,0,0,0,0,0.123184608371676,0,0,0,0,0,0,0,0,0,0.0397224894518972,0.0411674797192675,0,0,0.0454906627489938,0,0,0,0,0.157025075068318,0,0,0,0.304083633678684,0.0525009552912508,0,0,0,0
X600015.CH.EQUITY,0.092347697004803,0.310226668991521,0,0,0,-0.137725573452824,0,0,0,0,5.55111512312578e-17,0.0571103215369606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156091693989595,0,0,0,0.0476852518743477,0,0,0.302502377264166,0,0,0,0,0,0,0,0,0.0805654749713698,0,0,0,0.0746029721570561,0,0.0642153212258786
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0317777049319938,0,0,0,0,0.0612833320823487,0,0,0,0,0,0,0,0,-0.0435795778461728,0,0,-0.00391348092796643,0,0,0,0,0,0,0,0,0.0815239519615121,0,0,0.522876279901222,-0.0824807899290382,0,0,0,0,0.177125184854758,0.244148206291926,0,0,0,0.022304607750736,0,-0.0169470827953376,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487558883887722,0,0,0.100512252508193,0,0,0,0,0,0.0866953273680076,0,0,0,0.225456391552846,0,0,0,0,0,0.0344830094181604,0.0506506409016531,0.157269628794561,0.0344822643414718,0,0,0.0833311105041009,0,0,0,0.218540139193106,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0.217890703822065,0,0,0,0,0.0396857226876854,0,0,0,0,0,0,0,0,0,0,0,0,-0.449325123400124,0.250054463525123,0.300729866391311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263245104726988,0,0,0,0,0.268119389900182,0,0,0,0.24463893322585,0
FXI.US.EQUITY,0,0,0,-0.485603893036002,0,0.262990840083256,0,-0.332243921168646,0,0,0,0,0,0,0,0,0.0831436878621419,0,0,0,0,0.946938468977881,-0.724110153959907,0,0,0,0,-0.756495967899288,0,-0.170049355702937,0.742401362415252,0.0439145587144822,0,0.255102486116961,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0419499601685626,0,0,0,0,0,-0.049064220382229
CN2YR,0,-2.02910829157653,0,0.845316523703265,0,0,0,0.0709894260235741,0,0,0,0,0.564283491544257,-0.932306604015751,0,0.0646918402223166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718048714973789,0.100980358341729,0,0,0,0.0167833919992078,0,0,0,0,0.746554269930294,0,0,0,0,0,0.529420180668579,0,0
