,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0409726745693274,0,0,0,0,0,0,0,0,0,0,0,0,0.542297486752228,0.675735524187969,0,-0.11219869522411,0,0.00655966896272769,0,0,-0.199952590173803,0,0.244772418920232,0,0,0,0,-0.011678940126702,0,-0.0574370142397799,-0.311984127970577,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.187362888434545,0,0,0,0,0,0,0,0.0985632337981747,0,0,0,0,0.206909890435728,0,0,0,0,0,0,0,0,0.0897003136948049,0.0484957363775381,0,0,0,0,0,0,0.200287468903115,0,0,0,0,0,0,0,0,0,0.0231646358118215,0,0,0,0,0.00472408483200972
X601939.CH.EQUITY,0,0,0,0.815021905958452,0.0210147878682947,0.0101532293174383,0.0158539308531968,0,0,0,0,0,0,0,0,0,0,0,0.0588934354508604,0,0,0,0,0,0,0,0,0,0,0,0,0.0351115391546699,0.0395850038362585,0,0,0,0,0,0,0,0,0,0,0.0590377384114731,0,0,0,0,0.0269950759724086,0,0,0
X601288.CH.EQUITY,0.01038078992853,0,0.889045735523872,0,0,-0.0846278908234539,0,0,0,0,0,0,0,0.0148214109239858,0,0,0.0536058001630325,0.115954140347488,0,0,0,0,0,0,0,0,0.0447985987561435,-0.01734493778884,0,0,0,0,0,0,0,0,0,0,0,-0.136938437407543,0,0,0,0,0,0,0,0,0,0,-0.0380691251993724,0
X601988.CH.EQUITY,0,0,0,0,0,-0.111455043012858,0,0,0,0,0,0,0.934744448082823,0,0,0,0,-0.221056538946858,0,-0.112721164916086,0,0,0,0.308751186606603,0,0,0,0,0,0,-0.00118879801211,0,-0.0603375983312832,0,0,0,0,0,0,0,0,0,0.040496758255479,0,0,0,0.140436312599265,0,-0.0337482899711352,0,0.0924742982747432,0.0767383582095728
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.70785853389498,0,0,0.103282955989079,0,0,0,0,0,0,0.109646490541626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642312664067794,0,0,0,0,0,0,0.08659636434317,0.149534166231423
X600036.CH.EQUITY,0,0,0.371129143676107,0,0,0,0,0,0.00722956510745928,-0.0104865877628028,0,0,0,0,0,0.144003756955753,0,0,0,0.00516194328547709,0,0,0,0,0,0,0.161903771239659,0,0.0630926728170282,0,0,0,0.216573476471654,0,0,0,0,0,0,0,0,0,0,0,0.0162060687218436,0,0,0,0,0.0217888228327459,0.0535217704261225,0
X1299.HK.EQUITY,0,0.064008903850521,0,0,0,0,0,0,0.00227838801434001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105270187203721,0,0,0.234848466740797,0,0.546887709944882,0.111680427497334,0.146410070010677,0,0,0,0,0,0,0,0,0,0,0.0923878521371671,0,0,-0.234335800604266,0,0,0,0,0,0.0932067257001189,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1968942273179,0,0,0.0339596826900759,0,0,0.103595165040435,0,0.280270902944838,0,0.272708887663132,0,0,0,0,0,0,0,0,0,0,0,-0.118648736235539,0,0,0,0.0623522722838918,-0.0998314635755449,0,0,0,0,0,0,0.24579917779737,-0.112035258093376
X388.HK.EQUITY,0,0,0,0,0,0.233065189081596,0,0,0,0,0,0,0,0,0,0,0,0,-0.19056410345303,0,0,0,0,0,0,0,0,0.378516485927025,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213471783760099,0,0.0867530358393047,0,0,0.0768263381888259,-0.188231765380299,-0.0849019445610095,0.0781753132949161
