,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.146948020596025,0,0.0855934152403448,0,0,0,0,0,0,0,0.358138766180741,0.086716621751465,0,0,0,-0.12457859365228,0,0,0,0,0,0,0,0,0,0,0,0.119475702387444,0,0,0,0,0,0,0.239046167636107,-0.0101583571389551,0,0,0,0,0,0,0.0476834359351564,0,0,0.0544037235999663,0,0,0,0,0.0655143791005325
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.131755672445387,0,0,0,0.0265370796326408,-0.155987431075541,0.0981304107683253,0,0.0754444665899601,0,0,0,0,0,-0.0417827653284762,0,0,0,0,0,0,0,0,0,0,0.179332597239966,-0.0281784234977581,0,0,0,0,-0.219907394200957,0,0.368527830021038,0.181087083673045,0.117660085894299,0,0,0,0,0.195914385190231,0,0,0
X601939.CH.EQUITY,0.2505611472024,0,0,0.232724614410065,0,0.137699597821054,0,-0.0333182389026183,0,0,0,0,0,0,0.0343754332892412,0,0,0,0,0,-0.00631185326237712,0,0.0664813254579096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47610727940398,-0.102212101150471,0,0.0236021057771826,0,0,-0.0427800498393708,0,0,0.0262672943068221,-0.015886955840725,0,0
X601288.CH.EQUITY,0.561870415610278,0,0.168083282174575,0,0,0.0262356730075966,0,0,0.0127308712723634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242747852317244,0,0,0,0,0,0,0.107923628450245,0,0,0,0.0574701987516277,0.0961576002718276,0,0,0.043516902814012,0,0,0,0,0,0,0.127525420400138,0,0
X5.HK.EQUITY,0,-0.112812734513599,0.0378782168482084,0.273815062733682,0,0,0,-0.24143415155139,0,0,0,0,0.147729851769423,0,0,0,0,0,0,0.627624090780436,0,0,0,0,0.30241625106289,0,0,-0.0241801948093183,0,0,0,0,0.0207493717928083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183098323769666,0,0,-0.071469749876814,0,0
X601988.CH.EQUITY,0.196479172916828,0,0.0848642443290728,0.0214332427043752,0,0,0,0,0.0311580115354534,0,0.0769949267893276,0,0,-0.328857755190234,0,0,0,0,0,0,0,0.509070575359806,0,0.0690007367407354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115708017906183,0,0,0,0,0,0,0,0,0.030094701320585
X600036.CH.EQUITY,0,0.00768703602365234,0,0,0,0,0,0.11200694780982,0,0,0,0,0,0,0.274950032259446,0,0.176200298421532,0.00419328559144491,0,0.088072025511892,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.115652302330762,-0.00266516165365339,0,0,0,0,0,0,0,0,0.0942854697847646,0,0,0,0.129072410383367,0,0,0.0191303302867608,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0306900248060863,0.0391486169074616,0,0,0,0.189301026565235,0,0,0,-0.180977159450919,0,0,0,0.349265875735309,0.283280251108237,0,0,0,0.035694762257552,0,0,0,0.0838350151748279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617165571244582,0,0,0,0,0
X601628.CH.EQUITY,0.253117167064215,0.277870848114708,0,0.0265887209937216,0,0,0,0,0,0,0.00245665525094787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592690478346173,0,0,0,0,0,0,0.0796180657459271,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0246919942951314,0,-0.186899718235604,0,0,0.231599091396311
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909258527747857,0,0,0,0,0,0,0,0.00211395394103951,0,0,0,0,0,-0.0148676443213629,0,0,0,0,0,0,0,0,0,0,-0.00840515690836005,-0.0110950997677431
