,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0182258339909611,0.504610440477239,0,0,0,0.0463973891790953,0,0,0,0.0563125701684107,0,0.0982600314004062,-0.0441071199760575,0,0,0.0962577849185253,0,0,0,0,0,0,0,0.0567118896344698,0,0,0,0,0,0,0,-0.048716957117229,0,0,0,0,0,0.0798368197749768,0,0,0,0,0,0,0,-0.0594807177884281,0,0,0,0.00981670694616182
X601318.CH.EQUITY,0,0,0,0,0,0,0.0296502984656916,0,0.0390154171526551,0,0,0,0,0,0,0,0.309023219013952,0.07497198487689,0,0,0,0,0,0,0.137420623340148,0,0,0,0,-3.46944695195361e-18,-0.00629860075628985,-8.67361737988404e-19,0,0,0,0.0471906943530199,0,0,0.227076735044176,0,0,0,0,0,0,0.0339670312295854,0,0.0604528862239575,0,0,0
X601939.CH.EQUITY,0.141804420032209,0,0,0.613272823774755,0,0,0,0,0,-1.73472347597681e-18,0.0137789992787837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189915133327105,0,0,0,0,0,0,8.67361737988404e-19,0.130597650992263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669469030544377,0.0182153169866015
X601288.CH.EQUITY,0,0.12954816146179,0.20880450573936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394732371833295,0,0.0826209891518894,0,0,0,0,0,0,0,0.0280236029681402,-1.38777878078145e-17,0,0,0.00949744732647026,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.2995385429136,0,0,0,0,0,0,0,0.552641089539924,0,0.0750066097347477,0,0,0,0,0,0,0,0,0,0,0,0.29857329162495,0.0053429192302416,0,0,0.235263077166538,0,0,0,0,0,0,0,0,0,0,0,-0.328682691360124,-0.156245849258194,-0.0729301553505964,0.00480728976297135,0,0
X601988.CH.EQUITY,0.0184493756766297,0,0.0455894055653601,0,0.0390923253548834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611414627617039,0,0,0,0,0,0,0,0.112237856813341,0,0,0,0,0,0,0,0,0.0443762990877704,0,0,0,0,0.0631705539311843,0,0,0,0,0,0.0908662892783877,0
X600036.CH.EQUITY,0,0,0,0,-0.0246952628307737,0,0,0,0.0322849307955369,0,0,0,0,0,0,0,0.0393795195303952,-0.0207358340318076,-1.73472347597681e-18,0,0,0,0,0,0.753859368636663,-0.00620517608797013,0,0.0329163581628267,0,0.103463786371196,0,0,0,0,0,0,0,0,0,0,0,0,0.0655498696786152,0,0.0710408128535658,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267368881239996,0,0,0,0,0,0,0,0.191730304169567,0,0,0,0,0,0.0912580691412284,0,0.0449363448585716,0,0,0,0,0,0.104723761011179,0,0.0888605249202171,-0.00482958126442831,0,0,0,0.158125565191319,0,0.107227085290775,0,0,0,0,0,0,0,0,-0.14665326785329,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.219232548697329,0,-1.73472347597681e-18,0,0,0.0308362258911002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504187310408788,0,0,0,0,0,0,0,0,0,0.422555480463235,0,0,0,0,0,0.236206611091971,0,0.029446632633331,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171361846295068,0,0,0,0.115683615498387,0,0,0,0,0,0,0,0.261846456165205,0,0,0,0,0,0,0,0.228147063826968,0,0,0,0,0.0671672539483894,0,0,0,0.00573281536277074,0,-0.00584361624387638,0,0,0,0,0.203139964167739,0,3.46944695195361e-18,0,0,0,0.00225017108316444,0,0,0,0.0287567054115599,0,0
