,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.130375599643426,0,0.131106724450257,0.0515740381519258,0,0,0,0,0,0,0,-0.108759726104733,0,0,0,0,0,0,0,0,0,0.546860206883038,0,0.458386996458958,0,0.233816335058084,0,0,0,-0.106848906492288,0,0,0,0,-0.190822811696094,0,0,-0.136933223322974,0,0,-0.730022231787126,0,0,0.100647379132738,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.38337689350288,0,0,0,0,0.0943943236049761,0,0,0,0,0.183501590756096,-0.0947374415080518,0,-0.0372079719412067,0,0,0,0,0,0,0,0,0.0762320738092912,0,0,-0.172866220654651,0,0,0,0,0,0,0,0,0,0,0,0.0951236866501345,0,0,0.00579352503395932,0,0,0.31050055176894,0,0.0736429275093845,0,-0.0264965539508427,0.11812305194923
X601318.CH.EQUITY,0,0,0,0,0.119152426682393,0.248616498450174,0,0,0,0,0,0,0,0,0,0,0,0.121810150922925,0,0,0,0.126345111530014,0,0,0,0,0.00460372462340809,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.297193442343072,0,0,0.121650315249654,0,0,0,0
X601288.CH.EQUITY,0,0.410649559580685,0,0,0.123754943498249,0,0,0,0,0,0,0.045380399095892,0.249251392197769,0,0,0,0,0,0,0,0.140812138668011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165918475032749,0,0,0,0,0,0,0,-0.071817922271706,0,0,0,-0.101578214756817,-0.0780762119285591,0,0,0
X601988.CH.EQUITY,0,0,0,0.490592915238288,0,0,0,0,0,0.172924486198022,0,0,0,0,0,0.289613055809843,0,0,0.21539042206913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.496824674423759,0,0,0,0,0.166366085465607,0,0,0,0,0,0,0,0.33212564998641
X600036.CH.EQUITY,0,0.0415384453037243,0,0.0706420424775223,0,0,0.00699557006660777,0.0505073156570302,0,0,0,0,0,0,0,0,0,0,0.0204529257355646,0,0,0.175387040789172,0.0636394062125717,0,0,0,0,0,0,0,0,0,0.0600086525405636,0,0,0,0,0,0,0,0,0.138163630805319,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00880108835639784,0,0,0.123755630380367,0,0,0.170094217697279,0.00763517696743853,0,0,0,0,0,0.105247638706297,0,0,0,0.0158960473128503,0.085595243281547,0,0,0,0,0,0,0,0,0,0,0.132257484486302,0.334104404070378,0,0,0,0,0,0,0.050181469866519,0,0.1091405031347,0
X601628.CH.EQUITY,0,0,0,0,0,0.35023074437622,0.0566638936311347,0,0,0,-0.114268504032648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761603524731046,-0.0259530999571172,0,0,0,0,0,0,0,0,0.0879008844819577,0,0,0,0,0,0.150283928108693,0.0794502213483799,0,0,0.0619063863788014,0,0,0,0,0,0,0.0193120278449883
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111061984397224,-0.152675140407452,0,0,0,0,-0.380341223136981,0,0.749515273685209,0.0557582618618991,0.519690807080837,0,0,0,0.0305549216917534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146565984571187,0.100772467427496,0,0,0
X601658.CH.Equity,0,0.0971492382479771,0,0.144217829054809,0,0,0,0,0,0,-0.0497302394132907,0,0,0,0,0,0,-0.124078714271607,0.129543780911666,0.288521359780951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852291589048412,0.289010145484889,0,-0.0224841626113969,0,-0.0230580162168021,0,0,0,0.0419176845522052,0,0,0,0
