,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0210435504720897,0,0,0.178643582518002,0,0,0,0,0,0,0,0,-0.0106031399376338,0,0,0,0,0,0,0,0.0418893096576189,0,0,0.113409509633416,0,0,0,0,0,0,0,-0.16517343262376,0,0.0639846823662565,0,0,0.224545190219002,0,0.0388962811426966,0,0,0.0876983482148736,0,-0.120837795532537,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.108190298946582,0,0.100629587532965,0,0,0.34320936002264,0,-0.032054588437709,0,0,0,0,0,0,0,0,0,0,0,-0.00352252998047635,0,0,0,0,0,0,0,-0.0694138704872481,0.334228291731683,0,0.164867881510202,0.00527317318114044,0,0,0,0,-0.0769847603390254,0,0,0
X601939.CH.EQUITY,0.241321868198211,0,0,0,0.0172243779398836,0,0,0,0,0,0,0,0,0.179869227499237,0,0,0,0,0,0.18482493851618,0.0698674402915765,0,0,0,0,0,0,0,0,0,0,0,0,0.0676685557672136,0,0,0,0,0.0645622192844089,0,0,0.124409013380354,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.350273746634084,0.00154155809192224,0.0947023643843786,0,0,0,0,0,0.131124653184873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130069039507072,-0.0511453957903802,0,0,0,0.117166594879701,0,0,0.232248075122116,0,0,0,0,0,0.12783271822122,0,0,0
X5.HK.EQUITY,0,-0.175694428623787,0,0.442741476253525,0,0,0,-0.1556881191759,0,0,0,0,0,0,0,0.0254299860032395,0,0,0,0.133585893631774,0,0.493865887086064,0,-0.148121615108077,0,0,-0.0251212486884193,0,0,0,0,0,0,0,-0.122212020860884,0,0,0,0,0,0,0,0.100969224521931,0,0,0,0,-0.163816630196131,0,0.0206966801942963,0
X601988.CH.EQUITY,0,0,0.041926300408299,0.280940433426454,0,0,0,0,0.0285999184994526,0.163192850154855,0.308807868122674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645761806830271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718721548184715,0.0249449457746791,0.205073143747745
X600036.CH.EQUITY,-0.0382688077745399,0.20245046763636,0,0,0,0,0,0,0,0,0,0.0969261671657856,0,0.28051768075614,0,0,0,0,0.143664230140146,0,-1.73472347597681e-18,0.0861877421577673,0,0,0,0,-0.0441484585482044,0,0,0,0,0,0.131077137183713,0,0,0,0.0660378344395692,0,0,0.0419843875250836,0.178746546224511,0,0,0,0,0,0.0643983345573346,0,0,0.0974607093629492,0
X1299.HK.EQUITY,0,0.0996491304847306,0,0,0,0,0,0,0,0,0,0,0,-0.0140797602403092,0.0895177351556787,0,0,0.126032625512294,0.234364834856474,0,0.182658509595293,0.158516251077949,-0.0212213337472635,0.100134561690729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240197709697458,0,0,0,0,0,0,0,0,0,0,0,-0.0544020401829172
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0.0413241352951175,0,0,0,0,0,0,0,0,0,0,0,0.129406795366334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052426165245244,0,0,0,0,0,0.300781772614196,0,0,0,0,0,0,0,0,0,0.153786804974357,0
X601166.CH.EQUITY,0,0,0.0837402750354672,0,0,0.117899243766833,0,0,0,0,0,0,0,0,0,0,0.210024331034539,0,0,0,0,0,0,0,0,0,0.0735564602624968,0,0,0,0,0,0.382994351431246,0.212458901853176,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0332492768182968,0,-0.10672814668294
