,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601688.CH.EQUITY,0.0145833648031701,-3.46944695195361e-18,0,0,0,0,0.105815271186215,0,0,0,-0.0395549665600166,0,0,0.154718201011465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415495798139374,0,0,0,0,0.00341452836811743,-1.73472347597681e-18,0.325325528941435,0,0,0,0.085652330338084,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15453080370936,0.0576643243953548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063446834843531,0,0,0.0636041465071516,0,0.288244087821337,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.359234886868068,0,0,0,0,0.0934549137152154,0,-0.0348024064296528,0,0,0.218068000087383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200692552586556,0,0,0,0,0.0697004893044976,0,0,0.151347952418898,0,0,0,0,0,0,0,0.127999530094958,0.130599503608035
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0639594024851604,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.141210320092533,0.0348424500743071,0,0,0,0.00571213155611351,0,0,0.0917953746319668,0,0,0.0375813271071421,0,0,0,0,0,-0.297590643948129,0,0,0,0,0.330346442413904,0,0,0,0,0,0,-0.00923624044665298
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.133478061679727,0.199010588187019,0,0.0551508630636118,0,0,0,0,0,0,0.0729679393448744,0,0,0,0.0561534546341543,0,0,0,0,0.450318988930619,0,0,0.0228488901197599,0,0.00286807223060622,0.0254374286729458,0,0,0,0,0,0,0,0,0.00460057133989184,0.0265957053362367,0,0.118667052013487,0,0
X1113.HK.EQUITY,-0.0437616123743502,0,0,0,0,0,0,0,0,0,-0.0507927676435239,0,0,0,0,0,0,0,0,0,0.415916218643208,0,0,0,0.149084074165465,0,0,0.319781898042126,0,0,0,0,0,-0.0115894700566545,0,0,0,0,0,0,0,0,0,0,0,0.0796548729071422,0.0517830371746285,0,0,0,0,-0.084069869268334
X600837.CH.EQUITY,0,0,0,0,0,0,0.00454779332672172,0,0,0,-0.0798239164293345,0,0,0,0,0,0.00347311929909143,0,0,0,0,0,0,0,0,0.112038298711909,0,0,0,0,0,0.404257722011764,0,0,0,0.107460102504044,0,0,0,0,0,0,0,0,0.215578317572533,0,0,0,0.217521878733081,0.0339458419606758,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101606598636881,0.0530135347509341,0,0,0,0,0,0,0.0448622233883504,0,0,0,0,0,0,0.099774368010905,0,0,0,0,0,0.161973897630357,0,0,0.0734182989849366,0,0,0,0,0.0375529049248578,0,0,0,0,-0.0210789627269751,-0.0435382922052964
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00794493350861472,0.32953864815301,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0295411364028873,0,0,0,0,0.0848834885648179,0,0,-0.0779325631207814,0.0564741409529012,0,0.0531145747616746,0,0,0,0.0870757855185155,0
X601336.CH.EQUITY,0,0.0182464805411421,0,0,0,0.242918328872978,0.0865572962449677,0,0,0,0,0.111311738576042,0,0,0,0,0,0.110810503550268,0,0.00266495933655475,0,0,0,0,-1.38777878078145e-17,0,0.000783156286345951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103804085657687,0,0,0.130257264545326,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.112942716354103,0,0.460904132805034,-0.0388487075526736,0,0,0,0,0,0.0690286830749721,0,0,0,0.127104745925576,0,0.149048989157626,0,0,0.419680754349322,0,0,0,0.154546655537412,0,0,0.0124073459794915,0,0,0,0,0,-0.0882241721810696,0,0,0,0,-0.0385720410884125,0,0,0,-0.302056606385743,-0.00333091274851692,0,0.0434121738272984,0
X601229.CH.EQUITY,0,0,0,0,0,0,0.115830302760717,0,-0.0227410589451244,0,1.73472347597681e-18,0,0,0,0,0.00566138798035383,0,0.188310373898996,0,0,0.0788997265439982,0,0,0,0,0,0,0,0,-0.112005969309288,0,0,0,0.0421182253483182,0,0,-0.0616989444000086,0,0,0,0,0,0,-0.00317819177651,0,0.142005109056716,0,0,0,0,0.0520436021556185,0
X2882.TT.EQUITY,0,0,0.361061722113417,0,0,0,0,0.197352171788853,0.490957876504324,0,0.170686616045061,0,0.141905770399194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356313638475297,0,-0.0718046266151986,0,0,0,0,0,0,0,0,-0.133453776434284,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0993463018781242
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245391835898765,0,0,0,0,0,0,0,0,0.00261742302216693,0,0,0,0,0.005274007483561,0,0.19902389599907,0.0369919845305045,0.02774711025444,0.0159453802441084,0,0,0.302265511010682,0,0,0,0.0399022452088961,0,0,0,0,0,0,-1.73472347597681e-18,0.23506114544016,0,0
X823.HK.EQUITY,0,0.268565094665241,0,0,0,0,0,0.163375305965127,0,0,0,0,0,0,0,0,0,0,0.146040278485034,0,0.509311029613148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650577178653893,0,0.0995539865180703,0,0,0,-0.286761911442596,0.0860853207062497,0,0,0.130806280873293,0,0,0,0.0728085192037956,-0.142036194774464
X600918.CH.Equity,0,0,0,0,0,0,0.060197530783807,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00861908790922558,0,0,-0.345946515127334,0,0,0,0,0.111940512502734,0,0,0.0671291416331816,0,0,-0.112756092750563,0,0,0.180999955069047,0,0.0858449476003065,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0888916531667047,0,0,0,0,0,0,0,0,0,0,0,0.286303186752725,0,0,0,0,0,0,0.175563894563209,0,0.104762074185357,0,0,0,0,0,0,0,0.0593043621763016,0,0.0618208351480337,0,0.00821314234551895,-0.00546028549090143,0.0630117067598416,0,0,0,0,0,-0.120107274165313,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.0218826711080007,0,0,0,0,0,0,0,0,0,0,0.0497775092139405,0.170544123880743,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.00868155524140096,0,0,0,0,0,0.0398639972278275,0.216828873125255,0,0,0,0,0,0.0212449514181405,0,-0.0133628614764192,0,0,0.229144865114477,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0.1029486886472,-0.0514555889878032,0,0,0,0,0,0,0.0511628224219396,0,-0.05767305502139,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.00333815970493412,0,0,0,0.147172730394738,0,0.31465708568083,0,0,0,0,0.0167716445786044,0,0.0470226852949151,0,-0.020464811147728,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0442107652458938,0,-0.611598532922913,0,-0.066460557398161,0.172968429235176,0,0,0.420047547279859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.568186499572229,0,0,0,0,0.138514870349838,0.0846400589634861,0.22581502635142,0,0.566014604055111,-0.038094615320748,0,0,0.308425645031581,0,0
CN2YR,0,0.0362818492082241,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0343341085081866,0,0,0,0,-0.0711514817503244,-0.135453919254451,-0.111870029057014,0,0,0,0,0,-0.100105768335908,0,0,0.374461806914845,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.0125618716882103,0,0,0.280383480367356,0,0,0,-0.154439490198501,0
