,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.117258089293744,0,0.0719088046092686,0,0.0239523568982654,0,-0.0167297686509422,0,0,0,0.390977117102337,0,0,0,-0.0903738427089317,0,0,0,0,0,0,0,0,0,0,0,0,0.210565406014433,0,0,0,0,0,0,0,0,0,0.226814556089833,0,0,0,0.0178025284119582,0,0,0,0.0528684434475115,0,0,0,0,0.12796174180336
X601318.CH.EQUITY,0,0,0,-0.102186838093737,0,0,0,0,0.174002423669399,0,0.20538571572395,0,0.0853414579491064,-0.0827500249044444,0.0586145043548572,0,0,0,0,-0.0656730353439273,0,-0.0869786879296006,0,0,0,0,0,0,0,0,0,0,0,0,0.173598497339799,0,0,0,0,-0.195281202684557,0.356175294904246,0,0.18483960564424,0.185321842658976,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218837045145129,-0.00416953852137689,0,0.279200512593707,0,0.0955342519054268,0,-0.069961458709672,0,0,0,0,0,0,0.0960554814398868,0,0,-0.0226374223846262,0,0,0,0.0608862908310311,0,0,0,-0.0481186055080952,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.470590734760729,0,-0.022654911131948,0,0.0236258770170751,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386196995739936,0,0.187031511156826,0,0,0.213407515932135,0,0,0.0547589481647974,0,0,0,0,0,-0.0182194236757746,-0.0610034047246454,0.044807634813687,0,0,0,0,0,0,-0.0629461234834976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101380433108238,0,0,0,0,0,0,0,0,0.220235462123535,0.0128786608530517,0,0
X5.HK.EQUITY,0,-0.125069290899895,0.027883056434243,0.288954912813038,0,0,0,-0.252348486543952,0,0,0,0,0.147045737655008,0,0,0,0,0,0,0,0.543985827040511,0,0,0,0,0.305345464667088,0,-0.0111079097904701,0,0,0,0,0,0.0225586678274411,0,0,0,0,0,0,0,0,0,0,0,0,0.19861376345234,0,-0.0723502006059227,0,0,0
X601988.CH.EQUITY,0.207861568844407,0,0.234483406425024,0.0303648234333322,0,0,0,0,0.0772798782867648,0,0.0771453919102172,0,0,-0.277842830085168,0,0,0,0,0,0,0,0,0,0.0533416035444699,0.210411994659345,0,0,0.142508441626082,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.131540028768095,0,0,0,0,0,0,0,0.0748200108073696
X600036.CH.EQUITY,0,0,0,0,0.0210906600265351,-0.0286657540018536,0,0.202387229498204,0,-0.0186057204989592,0.0184549690375919,0,0.392415371941459,0,0.221508900372022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127132495955289,0,0,0,0,0.0797229322492793,0,0,0,0,0.156669309581524,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0438993508357738,0.102013599772048,0,0,0,0.142059710188002,0,0,0,-0.132453752240323,6.93889390390723e-18,0,0,0.296900157099935,0,0.232121218597513,0,0,0.0821932012934923,0,0,0,0.149559567501089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545102142080901,0.0664075372255635,0,0,-0.00794294886917398,0,0
X601628.CH.EQUITY,0.040747908133677,0.265756210228152,0,0,0.0116852809300707,-3.46944695195361e-18,0,0,0,0.00442387557533628,0,0,0,0,0,0,0,0,0,0,0,0.025146252068656,0,0,0,0,0,0.141159490397337,0.0930983992410024,0,0,0,0,0,0,0,0,0,-0.351148664079869,0,0,0.0655072359664491,0.232697298733313,0,0,0,0.164050357648335,0,0,0,0,0.0670261535650985
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439886873145596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0372800529612344,0,0,0,0.468226332014286,0,0,0,0,0,0,0,0,0.214722726372772,0,0.0146652118694554,0,0,0,0,0,0,0,0,0,0,0.0437827215872667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191101063947116,0,0,0,0,0,0
