,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.26656270753346,0.138055994574468,0,0,0,0,0,0,0,0,0,0,0.130291438166078,0,0,-0.0276741821922708,0,0,0,0,0,0,-0.353503768943087,0,0.0917333508372593,0.863307791951994,-0.182742235324143,0,0,-0.0746704356746786,0,0.0970114978765383,-0.0266977470629028,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.241881419457874,0,0,0,0,0,0,0.12672859988638,0.109622605290995,0,0,0,0,0.111857026165704,0,0.04017571543993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115333597296321,0.0758115713195119,0,0,0.26438930902217,0,0,0,0,0,0,0,0,0,0,-0.111273221595172
X601939.CH.EQUITY,0.297724716370086,0,0,0,0.167653233770849,0,0,0,0,0.0325913844147967,0,0,0,0,0,0,0,0.0304039607118513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139890359928484,-0.108242431258053,0,0.107143199250281,0,0,0.419474242360375,0,0.0766722784680975,0,0,0,0,0,0,0,0,0.0236031284849511
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.583245165679513,0.321289296941892,0.0852985685255187,0.507354680938436,0,0,0,0.243162800750321,0.217447170317335,0,0,0,0,0,0,0,-0.326712437050065,0,0,0,0,0,0,0,0,-0.670125764393933,0,0,0,0,0,0,-0.372826160682029,0,0,0,0,0.241756576532118,0,0.312668598172275,0,0,0,0
X5.HK.EQUITY,-0.208944480538958,-0.0260289601752528,0,0,0,0,0,0,0,0,0,0,0,0,0.639440971458707,0,0,0.105951597295481,0,0.347151169223123,0,0,0.233566406103424,0.0988357778363655,0,0,0,0,0,0,-0.111432101908627,0,0,-0.153925326976585,0,0,0,-0.114654055258782,0,0,0,0,0.0252953100439728,0,0,0,0,0,-0.11845488951116,0.0804056201658608,0
X601988.CH.EQUITY,-0.101063036880987,0,0,0,0.374955354247432,0,0,0,0,0,0,0,0,0,0,0.064340789807648,0,0,0.451416498016323,0,0,0,0,-0.110412490538363,0,0,0,0,-0.322342895417151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792279356970036,0,0,0,0,0
X600036.CH.EQUITY,0,0.225207365718899,-0.0660160909908058,0,-0.125170000427454,0.0308212352524516,0,0,0,0.671648878028599,0,0.0907610594353929,0,0,0,0,0.146470788077421,0,0,0,0,-0.0284041178187659,0,0.325032616599369,0,0,0.129609911940926,0,0,0,0,0,0,-0.230655802567535,0,0,0,0,0,0,0,0,0.0841841427003927,-0.146169512196765,0,0,0,0,0,0,0.0956243064303066
X1299.HK.EQUITY,0,0,0,0,0.198368206230759,0,0,0,0,0,0,-0.117435508943224,0,0,0,0.055773851796192,0,0,0,0,0,0.139256413201087,0,0,0,0.167535209565349,0,0,0,0.0430778339711805,0,0.144401485466687,0,0,0,0,0,0,0,0,0,0,-0.121101990405184,0,0,0,0,-0.00870379186363678,0,0,0
X601628.CH.EQUITY,0,0.0631004164592055,0,0.00632623084871779,0,0,0,0,0,0,0.148859596612914,0,0,0.384298250236186,0,0,0,0,0.0078692653796535,-0.0214788460912095,0,0,0,0,0,0,0,0,0,0,-0.0645817700442969,0,0,0,0,0.0987464714965913,1.73472347597681e-18,0,0.136810036298319,0.0580557542869071,0,0,0,0,0,0.0500928944728117,0,0,0,0,-0.10362704658566
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0.470985490298027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539048907928071,0,0,0.213385228769735,0,0.172728462611759,0.130125453387846,0,0,0,0,0,0,0,-0.188043909601211,0,0,0,0,0,-0.0516421255451424,0.122541882324497,0,0,0,-0.0367824977216961,0,0,0,0,-0.255106764187338
