,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.114837724368136,0,0,0,0,0,0,-0.00489550525535688,0,0,0,0,0,0,0,0,0,0,-0.173590202221228,0,0.0496732564553705,0.693070560563645,0,0.508274360698803,0,0,-0.246190396165471,-0.154129888913589,0,0,0,0,-0.037416904170912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119797490782111
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.32518317185521,0,0,0,-0.0566692440946953,0,0,0,0.00509436078960471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.101952355393613,0.0950581582730532,0,0,0,0,0.209796581258471,0,0,0,0,0,0,0,0,0,0,0,0,0.0493531739846527,0,0,0.0526173437818599
X601939.CH.EQUITY,0,0.0809517851311115,0,0.80271838238696,0,0,0,0,0,0.0444186717289938,0,0,0.0169166822101115,-0.00808192919039257,0,0,0,0.0802594894407895,0,0,0,0,0,0,0.0252532775657244,0,0,0,0,0,0,0,0,0,0,0,0,0.0678320815347539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0253442006771963,0,0.922233139392543,0,-0.0580643428684834,0,-0.0964107174395465,0,0,0.0254958915061289,0.00423881291135939,0,0,0,0,0.015172107617909,0,0,0.133270711932583,0,0,0,0,0,0.0537184158962855,0,0,0,2.16840434497101e-19,0,0,0,0.044552136659871,0,0,0,0,0,0,-0.0706619112667304,-0.0590265352546533,0,0,0,0,0.0300426370092015,0,0,0,0,-0.0665571547354807,0
X601628.CH.EQUITY,0.00228451590048624,0,0,0,0,0,0,0,0,0.323724722451665,0,0.105300947468271,0,0,0,0,0,0,0,0.470258966597637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617993883360557,0,0.221599590380258,0,0,0,0.0456795679283253
X600036.CH.EQUITY,0,0,0.07192742974827,0.257133459150424,0,0,0,0,0.0479894223952412,-0.00689222746313215,0,0,0,0,0,0,0.176057648358912,0,0,0.0201336233578427,0,0,0,0,0.0238490423452218,0,0,0.18755694873173,0,0.0312187094895846,0.128864675563445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04237851245281,0,0,0,0,0.0317384628903197,0,0
X1299.HK.EQUITY,0,0,0,0,0.0634394762908065,0,0,0,0,0.177651984957796,0,0,0,0,0,0,0,0,0,0,0,0,0.291359041955389,-0.0362463289463007,0,0,0.0648289260960133,0,0,0,0,0,0.143143282502029,0,0,0,0.102316394394915,0,0.0406535922900125,0,0,0,0.0994019680625698,0.0375633901441736,0,0,0,0.116969722387377,0,0,0,0.0259185594750239
X601988.CH.EQUITY,0,0,0,0.0868483029475916,-0.0451218439407261,0,0,0,-0.0203629695553779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178460003097617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124246961590897,0,1.00250389300183,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0374235782851023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229699291523625,0,0,0,0,0.106537725325017,0.311805845589027,0,0,0,0,0,0,0,0,-0.219119420272494,0,0,0,0,0,0,0,0.0645303917783946,0,0,0,-0.121902656881799,0,0.1159649292398,0.152573083044465,-0.0253174565921419
X388.HK.EQUITY,0,0,0,0,0.202911600286654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998096933536498,0,0.279308683088491,0,0,0,0,0,0.115593634726853,0,0.0454887076620046,0,0.0744688903587207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174710815189079,-0.0330434694158054,0.304449950518154
