,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.105626535423506,0.47948668541327,0,0,0,0,0,0,1.73472347597681e-18,0.135508726293214,0,0.170741127715181,0,-0.0114566853298677,0,0.0658878435126669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332227212686628,0,0,0,0,0,-0.0154359021519619,0,0.0350504084774851
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.074415540554349,0.257721103501685,0,0,0,0,0,0,0.0360219831644353,0.342690788350472,0,0.090030129452451,0.0765375551133696,0,0,0,0,0.0324910668417891,0.0253653637048189,0,0,0,-0.0290891237566285,0,0,0,0,0,0,0,0,0.0789725894042679,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601939.CH.EQUITY,0.180601966142047,0,0,0.463442320239861,0.03743832196421,0.0913800750377143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173398589101013,0,-0.0243813735179564,0,0,0.0101047263017534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242426104432528,0,0,0.0207122363258785,0.0226609783813106
X601288.CH.EQUITY,0,0,0.178247785494103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225873666950749,0,0,0.234944190003584,0,-0.0072344586548552,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.206901703560713,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.241036963685354,0,0.188164676744701,0,0,0,0.315623942296655,0,0,0,0,0,0,0.183932602555345,-0.192608601503628,0,0,0,0,0,0.0816844609532918,0,0,-0.0591260118480298,0,0,0,0,0.190486292857818,0,0,0,0,0,0,0,0,0,0,0,0,0.184061329322446,-0.0241369523107295,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.148038292752398,0,0,0.121738623861196,0.191525862569619,0.119077079303217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408977483086326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150266365260139,0,0,0.141190570431015,0,-0.025421132445976,0,0,0.0767521458245892,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286491319213067,0,0,0,0,0,-0.0319130196440671,0,0,0,0,0,0.784680802852097,0,0,0.0492423314978541,0,0,0.0817372138948521,0,0,0,0,0,0,0,0,0,0,0,0.0953515420267137,0.0780736462081511,-0.0254072022099293,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.289206280017068,0,0,0,0,0,0,0,0.0406162885200979,0,0,0,0,0.084463141642647,0,0,0,0,0,0,0,0,0.0650563067297443,0,0.152041762610631,0,0.0106622163828158,0.270490936059825,0.0387459002214016,0.0764279764244117,0,0,0,0,0,0,0,0,-0.0936657317115691,-0.0755613421674499,0,0.049339354671703,0,0,0,0,0
X601628.CH.EQUITY,0,0.132005871297065,0,0.0610437574303449,0,0,0,0,0,0,0,0,0,0,0,0,0.114798958490012,0,0,0,0,0,0,0,0.140403931436201,0,0,0,0,0,0,0,0,0,0,0,0.332008999052387,0.046523996556908,0,0,0.0884694027455358,0,0.0550123745498644,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.243221956262022,0,0,0,0,0,0.0356869776439039,0,0,0,0,0.342212850793691,0,0,0,0,0,0,0,0,0,0,0.338103356027277,0,0,0,0,0,0,0,-0.0071312275844827,0,0.0259737511822458,0,-0.0117111755068902,-8.67361737988404e-19,-1.0842021724855e-19,0,0,0,0,-0.00207282219209923,0.103166592229161,0,0,0,0.112245262799642,0,0,0,0
X601166.CH.EQUITY,0.132750251172603,0,0.123727985106212,0,0,0,0.091793025346221,0,0,6.93889390390723e-18,0,0.367530313275055,0,0,0,0.0751944401739836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0249246629066715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386524066109177,0
X600000.CH.EQUITY,0,0,0,0,0.0753041059858862,0,0.0857306411213201,0,0,0,0.314422182943686,0,0.0379767652004455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360531754954294,0,0,0,0,0,0,0,0,0,0.159402738020124,0,0
X11.HK.EQUITY,0,0,0,0,0.148014946567249,0.172263946845397,0,-0.0971053163288268,0,0,0,0,0,0,0,0,0.103704363791963,0,3.46944695195361e-18,0,0.122698441936949,0,0,0,0.107605136423372,0.115077060391862,0,-0.186851147789139,0,0.460265235117137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182202148220853,0.264632787941722,0.114988341300195,0,2.16840434497101e-19,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0.0111069758731981,-0.49804844915834,0,0,0,0.266618478996021,0,0,0,0,0,0,0,0,0.111019592181242,0,0,0.188360268049079,0,0.053114833184633,0.30706937407093,0,0,0,0,0,0,0.0581811991730862,0.33704255198713,0,0,0.2506676600365,0,0,0,0,-0.292281235472867,0,0,0,0,0,0,0,0.218967794318752
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829864780049337,0,0,-0.261248546592129,0,0,0,0,0,0,0,0,0,0.0250543227314205,0,0,0.333217304120294,0.284698705929086,0,0.177834676342683,0.328540964942463,0,0,0,0,0,0,0,0,0,0,0,0.381866591559236,-0.1370912837691,0,0,0,-0.0136504612458288
X000002.CH.EQUITY,0,0.0251452021370527,0,0,0,0,0,0,0,0,0,-0.00506482848390812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152151282042685,4.33680868994202e-19,0,0,0.622180078513624,0.0288302493830759,-2.16840434497101e-19,0,0,0.0924581080765359,0,0,0,0,0,0.0228851107390762,0,0,0.0142799261034524,0,0,0.0773103488748416,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.238602519419609,0,0.0587673325172696,0.0170914812319427,0.0393845077293242,0,0,0,0,0,0,0,0,0,0,0,0.0677937997504823,0,0,0,0,0,0,0.103345950320579,0,0,0,0,0.0884463285509074,0,0,0,0,0.0109901853201281,0,0,0,0,0,0,0,0.0193509639737234,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.354371419156693,0.259487985296894,0,0,0.288566304372911,0.0187666907306462,0,0,0,0,0,0.180437207601834,0,0,0,0,0,0,0,0.060766479601409,0,0,0.0811726265050715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159022498229685,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.454346122699703,0,0,0,0,0.00706233367335399,0,0,0,0,0,0,0.662889341226304,0,0,0.0171331499102888,0,0,0,0,0.441025930302407,0.0733779960836687,0,-0.0786938923245521,-0.313347793561086,0,0,0,0,0.0466437062411248,0,0,0,0,0,0,0,0,-0.015543821974619,0,0,0,0,0,0,0.0723108740521116
X688.HK.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0390806519289681,0,0,0,0,0,0,0,0.141018334022544,0,0,0,0,0,0.434872533352583,0,0,0,-0.122186824942467,0,0.0857109142621674,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0954319274997926,0,0,0,0,0,0,0,0,0.100508771116767
X267.HK.EQUITY,0,0,0,0.00539151566782386,0.155592319459158,0,0,-0.21601881599677,0,0,0,0,-0.0924787414160729,0,0,0,-0.360368404837768,0,0,0,0,0,0,0,0,0,0,0,0,0.16461138338124,0,0.0832491164494402,0,0.169777080075134,0.215895827261271,0,0,0,0.279063606195897,0,0.134702008053734,0,0,-0.327564137213663,0,0.350100627238167,0,0,0.218704380257986,0,0
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0.0947821843441022,0,0,0,0,0,0.153239320317543,0.087684302279898,0.0956052178337992,0,0,0,0,0.12042998948514,0,0,0,0,0,0,0,0,0,0,0.094038003347502,0,0,0,0,0,0,0,0,0,0,0.206106005057135,0,0.0684371134568287,0.0512870093328537,0.07922861662249,0,0,0,0,0,0,-0.0299463132376321,0
X601998.CH.EQUITY,0.0435667166558763,0,0,0,0,0,0,0,0,0.540813412256756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193681740058924,0,0,0,0,0,0.0115510171449089,0,0,0,0,0,0.0158646245619581,0,0,1.73472347597681e-18,0,0,0,0.275196954514472,0,0,0,0,0,0,0,0
