,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.153660861534094,0,0,0,0,0,0,-0.0159469633222807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286787850713606,0.425797013864966,0.226150549979421,-0.188456312730697,0,0,-0.0497056811707925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000138638694326887
X601318.CH.EQUITY,0,0,0,0,0,0.303746334116709,0,0,0,-0.0696703160880339,0,0,0,0.00386729442934153,0,0,0,0.0481934637632038,0,0,0,0,0,0,0,0,0,0,0,0.0529157063127328,0.113692397110676,0,0,0,0,0.241658371066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618950078664734
X601939.CH.EQUITY,0,0,0,0.769482556356828,0,0,0.0112300157543214,0,0,0.00364722963230028,0,0.0246439969082052,-0.00991353646904966,0,0,0,0,0.142523529901614,0.0760703172526996,0,0,0,0,0,0,0,0.001630200835538,0,0.0281566412987092,0,0.0571429932317406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.902502458879036,0,-0.0481463606798355,0,0,-0.00894128908958557,0,0,0,0,0,0,0.0265992628640975,0.0322679012476211,0,0,0.104892192328718,0,0,0,0,0,0,0,0,0,0.0367867744705746,0,0,0,0,0,0,0,0,0,0,-0.084438234856767,-0.118450788824818,0,0,0,0,0.0252732756375351,-0.00960300687798286,0,0,0.02666766097665,-0.0398888233923064,0
X601628.CH.EQUITY,0.0114349229064785,0,0,0,0,0,0,0,0,0.292693891190533,0.214418907222205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347423609919519,0,0,0,0,-1.73472347597681e-18,0,0,0,0.56008881504187,0,0,0,0,0,0,0,0.0423144553466571,0.205948146585085,0,0,0,0,0.114369499043731
X600036.CH.EQUITY,0,0,0,0.353540210942774,0,0,0,0,0.0530344337260896,0,0,0,0,0,0,0,0.137349030851541,0.0529112476190316,0,0,4.33680868994202e-19,0,0,0,0,0.128314308950725,0,0,0.096187385260098,0,0,0,0.0445777308816192,0,0,0,0,0.0161314759518016,0,0,0,0,0,0.00681467458587652,0.0115768974692652,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0146620053169708,-0.127752439155894,0.0603725060649005,0,0.0522368327786613,0,0,-0.0222816736819649,0,0,0,0,0,0,0,0,-0.0311975072909915,0,0,-0.0154943913800654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978066107882036,0,0,0,0,0,0,0,1.047309094329,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0736390783441682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364323466295651,0,0,0,0,0,0,0,0,0,0.260513015329679,0.0951765527266067,0,0,0,0,0,0,0,0,0.046592673286407,0,0,0,0.0888075037550322,0,0,0,0,0.0798490376226735
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966296423126065,0,0,-0.142160644662472,0,0,0,0.0458325396602673,0,0,0,0,0.492488839902799,0.185165724495816,-0.0977769018502981,0,0,0,0,0,0,0,-0.0781377444990331,0.0732587591747554,0,0,0,0,0.0622881910192236,0.105336569648139,0,-0.216264754677998,0,0,0,0.148164541533225,0
X388.HK.EQUITY,0,0,-0.187874910959217,0,0.217780519873847,0,0,0.0618750695883108,0,0,0,0,0,0,0,0.0652510323366035,0,0,0,0,0,0,0.435858134301855,0,0,0,0.112188752781066,-0.0305459853644928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140051580016326,0,0.0910128709320897,0,0,0,0,-0.0561475013663108,0.296025723985698
