,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.222838989558808,0,0,0,0,0.372391281807543,0,0,0,0,0,0.02857517119897,0,0,0,0,0,0,0,0,0,0,0,0.254573305483397,0,0,0,0.0173564296617243,0.0257046286457423,0,0,0.0729512701320069,0,0.060811960408476,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898763325692316,0,0,0
X601318.CH.EQUITY,0,0,0.0902245793271708,0,0,0,0,0.0210897028233495,0.259592395505462,0,0,0,0,0.0388612585874016,0.318320523146713,0,0,0,0,0.07878421377674,0,0.0469440185845727,0,0,0,0,0,0.29583876516609,0,0,0,0.0408371324391044,0,0,0,0,0,0,0.0397648029255942,0,0,0,0,0,-0.116094925475593,0.0191596649769381,0,0,0,0,0.0633226532940251,0
X601939.CH.EQUITY,0.28537145918459,0.191999456212602,0,0,0,0,0,0.499594676631205,0.0863413908589047,0,0,0,0,0,0,0,0.0145823782252718,0,0,0,0,0,0,0,0,0,0,0.0635528213482734,0,-0.0184002051572815,0,0,0,0.0457478055442402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182827438766301,0
X600036.CH.EQUITY,0,0,0,0,0,0.155474888212489,0,0,0.0624003976931163,-0.103508359160553,0,-0.0999545329427611,0.145698806948493,0,0,0.154765984998929,0,0,0,0.16188588380736,0,0,0,0,0,0,0.399811678659715,0.0316951964902431,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716314802934497,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-2.16840434497101e-19,0.476665489989126,0,-0.0798126626255829,0,0.0436760129412048,0,0,0,0,0,0,0,0.0402999301812156,-0.00339996473967132,0,0.0584790747046794,0,0,0.17381613683644,0,0.0947608926806986,0,0,0,0,0,0.0996489061275127,0,0,0,0,0,0,0,0,0,0,0,0,0.0261123693195319,0,0,0,0.0773309847586537,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.100170579601816,0,0.223752835034327,0,-0.0297796192442041,-0.0259979047086068,0,0,0,0,0,0,0,0,0,0.190081523843711,0,0,0,0,-0.00122854466704067,0,0,0,0,0,0.145872077470824,0,0.0640645144387037,0,0,0.169553851389178,0,0,6.93889390390723e-18,0.186220256885621,0,0,0,0,0,0.21772182305278,0,-0.0896119883179668,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899257706119037,0,0,0,0,-0.164201870050744,0,0,0,0,0,0,0,-0.0263311980349909,0,0,0,0,0,0.459961636250665,0.0266026779697128,0,0,0,0,-1.73472347597681e-18,0,0,0.0108067498498926,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.525081518576498,0,0,0,-0.00799565003023892,0,0,0,0,0,0,0,0.286936482151397,0.135144341534208,0,0.0434800550997623,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418385451179069,0,0,0,0,0,0,0,0,0,0,-0.0982192275561027,0.00137674457144878,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0209226756919738,0.0846684500498833,0,0,0,0,0,0,0,0.163244889487058,0,0,0,0,0,0,0,0,0,0,0,0.0815588034234447,0,0.100922359789253,0,0,0,0,0,0,0,0,0.105615430884833,0,0.0850740485333094,0,0,0,0,0.37668937432435,0,0,0,0,0,0.0849539750288082,0,0,0,0,-0.0571682232927836
X388.HK.EQUITY,0,0,0,-0.211575862746721,0,0.300495604831989,0,0,-0.0209671133521056,0,0,0,0,0,0,0,0,0,0.0814478896036122,0,-0.136225297377283,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513589495129644,0,0,0,0,0,0.0460680917396,0,0,0,0.261548902186319,0,0,0,0.108229261073475,0,0,0.157645187846984,-0.134245416694385
