,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.200105591815959,0,0.20604190244061,0,0,0,0,0,0,0.143728550000123,0,0,0,0.0657081505962269,0,0,0,0,0,0,0,0,0,0,0.0523694707754831,0,0,0,0.146988287727246,0,0,0,0,0,0,0,0,0,0,-0.0147749940707582,0,0,0,0,0,0,0,0,0,0.217415390569434,0
X601939.CH.EQUITY,0.16355567738196,0,0,0.322994912895167,0,0,0,0,0,0,0.0532104535381556,0,0,0.285310411542908,0,0,0,0,0,0,0,0,0,0,-0.107444780772273,0.203461511216182,0,0,0,0,-0.0997306923859366,0,0,0,0,0,-0.0235634341733453,0,0,0,-0.0153323804949077,0,0,0,0,0,0,0,0.0477307430900999,0,-0.00298949284203542,0
X601318.CH.EQUITY,0,0,0,0,0,0.0937479241439913,0,0,0,0,0,0,0.0897709171609193,0,0,0,0,0.0624435777577071,0.171418838466083,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0360801555918003,0,0.00701027896606203,0,0,0,0,0,0.023740187800215,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.492557999714175,0,0,0.119439116300206,0,0,0,0,0,0.0996010698917423,0,0.116538465874168,0.022813940812423,0,0,0,0,0,0.1426875667015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155680354315772,0,0,0,-0.041639189293781,0,-0.0289566137915654,0,0,0,0,0.0338734044650949,0,-0.0952630691876234,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.338987748611412,0,0,0,0,0,0.35563759476159,0,0,0,0,0.0463094772333024,0.146588077060066,0,0.092902315842851,0.0728971561341361,0,0,0,0,0,0,0,0.0645549512573553,0,0,0,0,0,0,0,0,0,-0.480582722123299,0,0,0,0.0342964205623779,0,0,0,0,0,0,0,0,0,0,0.337971510238831
X600036.CH.EQUITY,0,0.179035958196051,0.0164211171310028,0,0,0,0,0,0.0987722445078241,0,0,-0.0295608858158277,0.124301742039683,0,0,0,0,0.169815774582965,0,0,-0.0217679798549364,0,0,0.131477240932568,0.029603268771406,0,0,0,0,0,0,0,0.367909541492592,0,0,0,0,0,0,0,0,0,0.0310510154232631,0,0,0,0.0615665077682671,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0861041356785226,0,0,0.17546927511311,0,0,0.288849020533544,-6.93889390390723e-18,0,0,0,0.136687936317464,0,0,0,0,0,0,0.0900519931044683,0,0,0,0,0,0,0,0,0,0,0.150651824450928,0,0.0357588749431161,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436568235154326,0,0,-0.0376182563735745,0,0,0,-0.381251570994846,0.61046600717537,0,0,0.0433560676658578,0,0.690244920457752,0,0.0174761920481758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148249777579552,0,0,0.28614409343333,0,0,0,0
X601628.CH.EQUITY,0,0.0182661461697282,0.0141993913604725,0,0,0.286443223587994,0,0,0,0,0,-0.116916432672525,0,0,0,0,0,0,0,0,0,0.325686555281134,0,0.0887998279659843,0,0,0,0,0.0798241151464868,0,0,0,0,0,0.0586480692656114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167946516428385,0.0621917169953333
X601658.CH.Equity,0,0,0,0,0.118490785664719,0,0,0,0,0,0,-0.106917971518903,0,0.114741539769943,0,0,0,0.0967858929016409,0.22711424038782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1571770601945,0.323852195645732,0,-0.14722373892285,-0.135904161434255,0,0,0,0,0.104314991341476,-4.33680868994202e-19,0,0,0,0,0
