,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0273892524294777,0,0.0366895903387829,0,0,0,0,0,0,0,0.40617830755663,0,0,0,-0.0568803660111761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563562332352829,0,0,0,0.135794826869975,0,0,0,0.151449342422735,0,0,0,0,0.0312156896584887,0,0,0,-3.46944695195361e-18
X601318.CH.EQUITY,0,0,0,-0.0835723486555286,0,0.22045957591211,0,0,0.139779500648637,0,0.154806520270773,0,0,-0.0702343130982529,0.0321576090972147,0.115771372085338,0,0,-0.00548040810828371,0,0,0,-0.0954256073906528,0,0,0,0,0,0,0,0,0,0,0,0.145038940095381,0,0,0,0,0.363783350316856,-0.204906663730652,0,0.30740800751613,0,0.127894922716995,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328070675877437,0,0,0.257899356546352,0,0.134006957135067,0,0,0,0,0,0,0,0,0.122400015146677,0,0,0,0,0,0,0,0.0772788816553545,0,0,-0.0653029679322237,0,0,0,0,0,-0.025189200705251,0,0,0,0,0,0,-0.100010103435176,0,0.369772832180316,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.263435433330501,0,0.226375917100133,0,0.126813407435287,0.284147942804929,0,0,0,-0.164146757032519,0,0,0,0,0,0,0,0,0,0.0894743533664688,0,0,0,-0.172296050178154,0,0,0,-0.0222308258828264,0,0,0,0,0,0,0,0,0,0,0,0,0.151171818689987,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.043481827717809,0.204030306879008,0,0.14817094939012,0,-0.376628140727011,0,0,0,0,0.0643783641875788,0,0,0,-3.46944695195361e-18,0,0,0,0,0.387783417519455,0,0,0,0.456032467836421,0,0,0,0,0,0,0.0705146446143518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188728944677616,-0.0852008325903914,0,0,0
X601988.CH.EQUITY,0.224976701691388,0.0840989432689151,0.325982738406247,0,0,0,0,0,0.114306160536507,0,0,0.144853506413323,0,-0.222087638936292,0,0,0,0,-0.109379883287063,0,0,0,0,0.140924357785942,0.079990205259122,0,0.134635777788032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032072639655843,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0193296408698942,-0.011635625713731,0,0.0960601800222597,0,-0.0252878877341158,0.0284186738119874,0,0.318234599719104,0,0.26541904779289,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0531368534096797,0.0697929856934888,0,0,0.0757444324620895,0,0,0.091033181666289,0,0,0,0.114090246904571,0,0,0,0,0,0,0.0634405417642839,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0434186558722889,0,0,-0.0134345952562883,0,0.0178011250489351,0,0,0,0.336615570354947,0,0.109736247787106,0,0,0,0,0.152235038804068,0,0,0,0,0,0,0,0,0,0,0,0.0204882903994772,0,0,0,0.125221928273889,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0301252128727799,0.284499452334842,0,0,0.13766074444499,0.115895983240714,0,0,0,0,0,0,0,0,0,0.021904505858376,0,0,0.127681533002702,0,0,-0.146427164128188,0,0,0,0,0.147486436822941,0,0,0,-0.146995616717197,0,0,0,0,0,0,0,-0.153216102238519,0,0,0,0.0933501729574436,0,0,0,0,0.0662096078325053,0,0,0,0.127046965305612
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190715727241579,0,-0.138063549705784,-0.0575140377837533,0,0,0,0,0,0,0,0.244404769115864,0,0,0,0,0,0.0943778410296921,0,0,0,0,0,0.384721591171823,0,0,-0.15837777794625,0,0,0,0,0,0,0,-0.0556308848282211,0,-0.247018060819098,0,0
