,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.211755752208613,-0.093186357308806,0,0,0,0,0,0,0.433748011340609,-0.0809293487457287,0,0,0,0,0,0,-0.116812481082837,0,0,0,0,0,0,0,0,0,0.681472357587474,-1.73472347597681e-18,0,0,-0.0486495657660189,-0.0482222421609927,6.93889390390723e-18,0,0,0,0,-0.0254183695075906,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0656484359772779,0,0.119503882595346,0,0,0,0,0.0817772121337337,0.0371907026615196,0,0,0,0.08696050361547,0,0,0.0689634918371219,0,0,0,0,0,0,0,0,0,0,0.0253141314807092,0.0121773864447765,0.22020010951395,0,0,0.241154551528159,0,0,0,0,0,0,0.00274577458903115,0,0,0,0,0,-0.0279383701488381
X601939.CH.EQUITY,0.305020622833779,0,0,0,0,0,0,0,0,0.0487406654994252,0,0,0,0,0,0,0,0.0265908735956371,0,0,0.0938644232897229,0,0,0,0,-0.25308982105746,-0.0395031249948294,0,0,0,0,0,-0.0287932185901793,0,0,0,0,0.0214669511650669,0.0567274184527366,0.578186561602662,0,0,0,0,-0.0296222500219634,0,0,0,0,0,0.0999353985819775
X601288.CH.EQUITY,0,0,0,0,-0.346269705976299,0,0,6.93889390390723e-18,0,0,0.681072397441061,0,0,0,0.102132532648248,-0.35427491456035,0.0474588260211469,0,0,-0.27710615804067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833702301639264,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.133464089622039,0,0.314949115795219,0,0,0.0337725608917641,0,0,0,0.161336970028845,0,0,0.0449038421316206,0,0,0,0,0,0,0,0,0,0,-0.220395275469477,0,0,0,0,0,0,0,0,0.219653231676225,0.151420496304599,0,0,0,0,0,0,-0.088738321204772,0,0,0.0965556155829548,0,0
X601988.CH.EQUITY,-0.0663032925551541,0,0,0,0.466841363663437,0,0,0,0,0,0,0,0,0,0,0,0,0.0721564332963269,0,-0.18944407920445,0,0,0,0,0.262352520550328,0,0,0,0,0,-0.341171451917852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168275483422238,0.183953709310268,0,-0.031482297528173,0,0,0.0590606787988024
X600036.CH.EQUITY,0,0.0531843219341426,-0.0127335240978139,0,0,0,0,0,0,0.641403115544053,0,0,0.0159598588943107,0,0,0,0,0,0,0.194435704059816,0,0,0,0,0,0,0,0.0705073091897998,-0.0329519421327487,0,0,0,0,-0.223706402691236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813659078914651
X1299.HK.EQUITY,0,0,0,0,0.3002414174931,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0877941147963937,0,0,0,0,0,0,0.238921931773165,0,0,0.00399958875736753,0.0847027000950535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128844373101077,0,0,0.0719118554644762,-0.0174830342747378,0,0
X601628.CH.EQUITY,0,0.0777534320654061,0.0260536450566016,0.0661260589784513,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.158920093091851,0,-0.0304192658616965,0,0,0,0,0,0,0,0,0.0836753004574242,0,0,0,0,0,0,0,-0.0606927067036835,0,0.19427993884417,0.246365327271399,0,0,0,0,0,0.222456362199197,0,0,0.10990870712312,0,0,0,0,0,-0.00271202253059655
X601328.CH.EQUITY,0,0,0.12210783554276,0,-0.0359740163945546,0,0.622677442468862,0,0,0,0,0,0,0,0,-0.0960367378873555,0,0,0,0.240182682778557,0,0,0,0,0,0.278346676869568,0,0,0,0,-0.0231567509714613,0,0,0,0,0,0,0,0,0,0,0,0.174519949559438,0,-0.00314007160488972,-0.539353342992301,0,0,0,0,-0.205536984304498
