,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.134875919877358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124510546738267,0,0.0480959323140934,0.467895319018218,0,0.362768812114766,0,0,-0.204208907317294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331157751499201,0,0,0,0,0,0,0,-0.0808326519118175
X601318.CH.EQUITY,0,0,0,0,0,0.215339650075674,0,0,0,-0.0181838009613891,0,0,0,0,0,0,0.0345634551796193,0,0,0.0944036739837843,0.0577969087768594,0,0,0,0,0,0,0.186213882577999,0,0,0.102670042349362,0,0,0,0,0.126258822693756,0.0961084004225863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026432861040788
X601939.CH.EQUITY,0,0.042707571213094,0,0.787113741491812,0.0106637330413647,0,0,0,0,0.0394867621560556,0.0594798727471649,0,0.00866365631255066,-0.0579599145822446,0,0,0.0796751670834591,0,0,0,0,0.00272028038715958,0,0,0.039240899902163,0,0,0,0,0,0,0,0,0,0,0,0.0883710397266203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.964876493481806,0,0,0,0,-0.0737565590225467,0,0,0,0,0,0,0,0,0,0,0.0423073854890947,0,0,0,0,0,0.0744533087996407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325693325862554,-0.0301235624254953,0,0,0,0,0.0580172611254845,0,0,0,0,-0.08154071252065,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0276586838510645,0.311183227380699,0,0.262044210297872,0,0,0,0,0,0,0,0.464480091381455,0,0,0,0,-0.069877862126658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130845525318653,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.125252683302531,0.211412006611054,0,0,0,0,0.0649651320273856,-0.0176114390832877,0,0,0,0,0,0,0,0.166789118027003,0,0.0305453481595334,0,0,0,0,0.0237946533658719,0,0,0.0395451823852943,0,0.177909462602616,0.126193422172795,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0321651475159123,0,0,0.0312379579099143,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685078353961247,0,0,0,0,-0.0538822119353277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716480843411491,0,0,0,0,0.00240145659830652,0,0,0,0,-0.0224807629408292,0,0,0,0,0,0,0,0,0,0,0,-0.133080916593652,0,0.998245374298267,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0549036427574419,0,0,0,0,0.155523396335162,0,0,0,0,0,0,0,0,0,0,0,0,0.289464340317755,0,0,0,0.0305835931653592,0,0,0,0,0,0.138172604468197,0,0,0,0,0.0592521783077681,0.116039779553681,0,0,0.0673801295156426,0,0.038770904940918,0,0,0,0,0,0.136699600664256,0,0.0446927195970269
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623058522853973,0.0189801251116412,0,0,0,0,0.139040479789951,0.307312343252046,0,0,0,0,0,0,0,0,-0.143767059450386,0,0,0,0,-0.0470576456367501,0,0,0.130835644222797,0,0,0,0.0763580428063959,0,-0.181845364604758,0.187123907720059,-0.0250481957973952
X388.HK.EQUITY,0,0,0,0,0.218904869894253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13015803750143,0,0.256473575766735,0,0,0,-0.00867359129532689,0,0.113013180563212,0,0,0,0.132386339899908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178655687572092,0,0,0,0.281687481188338
