,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156325720390443,0,0,0,0.0710709291482615,0,0.142349219244358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285474065673891,0,0.315048722734959,-4.33680868994202e-19,0.0768137167067965,0.0812109795301164,0,0.0135795071777987,0,0,0,0,0.0966421619952008,0.00620790145947911,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.218453460928771,0,0,0,0,0,0,0,0,0,0.00535097811384701,0.00795894728616871,0,0,0,0,0,0,0.0731247817836295,0,0,0,0,0.204329640939055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435859768566949,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.106395503601527,-6.93889390390723e-18,0,0,0,0,0,0,0.140437536194478,0.351475134909414,0,0.386327087746685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423737959575187,0.117777192900034,0,0,0,0.0159069126666236,0,-0.130268903148503,0.200578056123273,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.0185670610115503,0,0,0,0,0.141557022792521,0,0,0,0,-0.0621388221264536,0.152428073436545,0,0,0,0,0,0,0,0.237542101022473,0,0,0,0,0,0,0,0.107636670294379,0,0,0,0,0,0,0.142215257322854,0,0,0,0,-0.0444546144626481,0,0,0,0,0,0,0.0259603636857915,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151306889738677,0,0,0,0,0.132140714327856,0.139394878436763,0,0,0,0,0,0,0,-0.0338901578472834,0,0,0.0447970912605951,0,0.206020752343283,-0.0690348459193124,0,0.120170285732753,0,0,0,0,0,0,0.125145625113832,0,0,0.0917718039625476,0,0.201486518826782,0
X2882.TT.EQUITY,0,0,0,0,-0.00393975626114421,0,0,0,0,0.0320845815759564,-4.33680868994202e-19,0,0,0,0.0730046480124424,0,0,-0.0484149916940111,0,0,0.0869236578239014,0,0,0,0,0,-0.121347777135582,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.594708435682905,0,0.226285219370555,0,0,0,-0.0975990411318073
X600837.CH.EQUITY,0.015083921264986,0,0,0,0,0,0,0,0,0,0.00879036918838048,0,0,0,0,0,0,0,0,0.0981248103015167,0,0,0,0,0,0.0545655718127632,-0.0917694878118553,0,0,0,0,0,-0.011238049457572,0.137271148808205,0,0,0,0,0,0,0.0749359107968734,0,-0.205564239887178,0,0.0397393188711078,0,0,0,0,0.786491330091512,0,-0.0282818489257264
X601336.CH.EQUITY,0,0,0,0,0,0.144879737458496,0,0,0,0.0625603085594817,0,0,0,0,0,0,0,0.233922480294508,0,0,0,0.251566168437734,0,0,0,0,0,0,0,0,0,0,0.0308864790866708,0,0,0,0,0,0,0.202353355637824,0,0,0,0,0.0799309391898172,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0479941115287904,0,0,0,-0.0425544809864443,0,0,0,0,-0.125214168099105,0.802691786253222,0,0,0,-0.00653072063585415,0,0,0,0,0,0,0,0.359466807945471,0,0,0,-0.228407952269114,0,0,-0.136595319053132,0,0,0,0,0,0.123477122032305,0,0,0,0,0,0,0,-0.293694114727321,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0136550185991128,0,0,0,0,0,0.026019467991749,0,0,0,0.141872147850331,3.46944695195361e-18,0.081925840135519,0,0,0,0,0,0,0,0,0,0,0.287641383800876,0,0,0.182744075921761,0,0,0,0,0,0,0,0,0,0,0,0,0.159362433153125,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568563024203654,0,0,0,0,0,0,0.20597998485806,0,0,0,0,0,0,0,-0.112878845988455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137423739592582,0.0219931399521909,0
X600999.CH.EQUITY,0,0,0,0,0.124658371829528,0,0,0,0,0,0,0,0,0,0,0,0.0155911750794018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100702609055817,0,0.137005853570696,0.188223202806679,0.0436262994663791,0,0.0038991562215685,0,0.174906939732958,0,0,0,0.0756514588333981,0,0,0,0,0,0.25061445290342,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.185582707580631,0,0,0,0,0,0,0.0398052601380286,0,0,0,0,0,0.0136494715064633,0,0,0,-0.137201953028319,0,-0.0791389172092728,0,0,0,0,0,0,-0.0647554878788965,0,0,0.0136295305824458,0.148305750343315,0,0.443236146767804,0,0,0,0,0,0,0,0,0.323861353543514,0,0,0.0386938564039523,0
X601169.CH.EQUITY,0,0.0465576445980105,0,0,0,0,0,0,0,0.0601561601728559,0,0,0,0,0,0,0,0.058705618251128,0,0.0680461656468443,0,0,0,0,0.007385553587226,0,0,0,0,0,0,0,0.153064901975476,0,0,0,0.00893346313367888,0,0,0.256007665407278,-1.73472347597681e-18,-0.0723996715794507,0,0,0,0,0,0.0169779519677016,0.489461550923603,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0.16182334785623,0,0.00417682581011459,0,0.0449347249939074,0,0,0,0,-0.00951641573154214,-0.0242088867139775,0,0,0,0.128448301609267,0,0,0,0,0,0,0,0,0,0,0,0,0.225836286475016,0,0,0,0,0,0,0,0,-0.0426282997768223,0,0,0,0.434003183213513,0,0,0,0,0.329336196658406,0
X600015.CH.EQUITY,0,0.140218910921111,0,0,0,0,0,-0.0269288808801463,0,0,0,0.300352978877611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12615986880614,0,0,0.241754061126713,0,0,-0.0537255232232721,0,0,0,0,0,0,0,0.177691180128655,8.67361737988404e-19,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00328021653257027,0.0592631124185539,0,0,0,0,0,0,0,0,0.0735409674607975,0.0266912834408359,0,0,0,0,0,0,0,0.149287106366189,0,0,0,0,0,0.374434179760183,0,0,0.0347389910214114,0.237346332132102,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,-0.0689187638451366,1.38777878078145e-17,0,-0.364795756545974,0,0.427366578189538,0,0,0.129739226786169,0,0,0,0,0,0,0,0,0,0,0,-0.544598226287739,0,0,0,0.0733331754007246,0,0,0,0.357640424929577,0.482460939848595,0.157097267596796,0,0,0,0,0,-0.328397847331485,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0
CN2YR,0,0,0,0,0.121911025017161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084514031915578,0,0,0,0,0,0,0,0,0,0,-0.223553184745212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306269835748306,0,-0.00278626368993143,0
