,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.368635981613331,0,0.29748684997271,0.00315174848029596,0,0.172799788984609,0,0.128373858692996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107701770469017,0,0,0,0,0,0,0,0,0,0,0,0.104499806288742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212718032724696,0,0,0
X601939.CH.EQUITY,0.369700685934499,0,0,0,0,0,0,0,0,0,0,0.0757483008714368,0.30744269979047,0,0,0,0,0.102137298539826,0.0709162638410383,0,0,0,0,0,0,0,-0.106724643586013,-0.0122613030037342,0,0,0,0,0,0,0,0,0.0130920985987333,0,0,0,0,0,0,0,0,0,0.029880394981662,0,0,0.0326386921681119,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0589403624058073,0,0,0,0,0.279113464753969,0,0,0,0,0,0,0,0,0,0,0,0,0.0398139369779153,0,0,0,0,0,0,0,0,0.0946199948898837,0,0,0,0,0,0.421717441267614,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.421471140391245,0.0478411750390636,0,0,0.33231419094908,0,0,0,0,0,0.107122111229649,0.0107757909840208,0,0,0,0,0.0353193620368788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.264773676088838,0,0,0,0,0,0,0,0,0,0.0198469910556411,0,0,0,0,0.16528916341007,0.170889883796236,0,0,0,0,0,0,0,0,0,0,0.066774595284029,0,0,0.0241045743234321,0,0,0,0,0,0,0,0,0,0.181016438500303,0,0,0.0980307405011537,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.176719097253959,0,0,0,0,0,0.00667999872922517,0,0,0,0,0,0,0,0,0,0,0,0.424422368699412,0.145084546720332,0,0,0,0,0,0,0,0,0,0.0695131715380432,0,0,0,0,0,0,0,0,0,0,0,0,0.444932242286034,0.0485501283736169,-0.0581952249240296
X600036.CH.EQUITY,0,0,0,0,-0.0102702647815614,0,0,0.145067762399609,0,0,0,0.480430862382529,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0988991461231042,0.119896978949427,0,0,0,0,0,0,0,0,0.109704750174162,0.149865135023177,0,0.170572345564323,0,0.0515845325016281,0,0,0,0,0,0,0,0,-0.066926299509566,-0.0373688869071118,0.034254135955449
X1299.HK.EQUITY,0.0280586643791519,0,0,0,0,0.0399620844142121,0.0707741699644508,0,0.0709145150231698,0,0,0,0,0,0,0,0.347539838679262,0,0,0,0.222807574678351,0,0.193689270189292,0,0,0,0,0.0911817756856614,0,0,0.140262997216553,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.132362513044049,0.0404334054540753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39807920357083,0,0.0522686852503551,0,0,0,0,0,0,0.136813870587358,0,0,0,0,0,0,0,0,0.0272767826469464,0,0,0,0,0,0,0,0,0,0,0.0361240317564068,0
X601658.CH.Equity,0,0,0,-0.138807455648175,0,0,-0.240422337112841,0,0,0,0,0,0,0.00170766079726018,0,0,-0.0454322395796037,0,0,0,0,0,0,0,0,0,0,0,0,0.412697324920292,0,0,0,0,0,0,0,0,-0.391347911171486,0.624960592017667,0.0336897003723684,-0.16330059067494,0,0,0,0,0.685383047206953,0,0,0,0,-0.0791483458955264
