,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0327481848062193,0,0,0,0,0,0,0,0,0,0,-0.0505428184800461,0.565218967500747,0,0.859042153678806,0.0697887841111048,0,0,-0.12167810805358,0,0,-0.19503992203561,0,0,0,0,0,-0.00299062327164204,0,0,-0.314359942373372,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0716896538497363,0,0,0,0,0,0,0,0,0,0,0,0,0.40387536654293,0,0,0,0,0,0,0,0,0.00879594507347599,0.10445754428021,0,0,0,0,0,0.223356291998792,0,0,0,0,0,0,0,0,0,0,0.0354557874511844,0,0,0,0,0.115249517171096
X601939.CH.EQUITY,0,0,0,0.805222473872766,0.00994799774258395,0,0.0583693194297191,0,0,0,0,0,0.0218915216399828,0,0,0,0.00644213172765322,0,0,0,0,0,0.0161287421135832,0.00161887036893581,0,0,0,0,0,0,0,0.0757217439833668,0,0,0,0.0158253013324448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445575957653485,0,0.0174095673401868
X601288.CH.EQUITY,0,0,0.910947390798233,0,-0.066789796042827,0,0,0,0,0,0,0,0,0,0,0,0,0.114313329216837,0,0,0,0,0,0,-0.0144787046163601,0,0.0597334144894205,0,0,0,0,0,0,0,0,0,-0.0929338512359894,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048596232712957,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.766189153213295,0,0,0,0.0484760325559741,0,0,0,0,0,0,0.120030376788142,0,0,0,0,0,0,0,-0.0318694397522957,0,0,0,0,0,0,0,0,0,0,0,0,0.044870956246203,0,0,0,0,0,0,0.104459990328494,0.151714926980374
X601988.CH.EQUITY,0,0,0,0,-0.0582974454269461,0,0,0,0,0,0,0,1.07584118844776,0,0,0,0,0,0,-0.265251665966022,-0.223569196342236,0,0,0.122522045581839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842366615806421
X600036.CH.EQUITY,0,0,0.297964082579193,0.0778861609534564,0,0,0,0,0.093723024687039,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389429615866122,0,0,0,0.448134087433938,0,0,0,0,0,0,0,0,0,0,-0.0199119801089355,0.0548551712734952,0.0738727573622442,0,0,0,0,0.0246265795033272,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.287975488068189,0.0330559526370401,0,0.0859216043249111,0,0,0,0,0,0,0,0,0,0,0,-0.206036488662651,0,0,0,0,0.031916114363335,0,0.225405315933243,0,0,0.0744263716121009,0,0,0,-1.38777878078145e-17,0,0,0,0.0895237936922821,0,0,0,0.434330288117163,0,0,0,0.0301625157768164,0.119586647447421,0.0135681749691677
X5.HK.EQUITY,0,0,0,0,-0.153134296134855,0,0,0,0,0,0,0,0,0,0,0,0.26490400834249,0,0,0,0,0.197137417666092,0,0,0,0.353917663642442,0.0878819182395966,0,0,0,0,0,0,0,0,0,0,0.113259894582851,-0.0475329150045645,0,0,0,0.00560534703162963,-0.135922314634479,-3.46944695195361e-18,0,0,0,0,0,0.0561028048972372,-0.155771351433203
X388.HK.EQUITY,0,0,0,0,0.21672358072384,0,0,0,0,0,-0.124926509903004,0,0,0,0.0776926725446352,0,0,-0.0518246152497416,-6.93889390390723e-18,0,0.0245410472003546,0.0457503658158731,0,0,0,0,0,0.446153104122757,0,0,0,0,0,0,0,0,0.210139353883102,0,0,1.73472347597681e-18,0,0,0,0,-0.222991734516236,0.0457309602948017,0,0,0,0,0,0.0721486435832268
