,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.27786651165234,-3.46944695195361e-18,0.0753665460474862,-0.0165364588806728,0,0.375539613611182,0,0,0,0.0984900096914308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112096268082401,0.00383345804255823,0.00383227518810453,0.0372501227992111,0,0,0,0,0,0,0,0,0.126069398981271,0,0,-0.0164211345497876,0,0,0,0,0,0,-0.0186910290783299,0,0,0,0
X601318.CH.EQUITY,0,0,0.245527791084866,0,0,0,0,0,0.154214913713134,0,0,0,0.0689171828675511,0,0.0704980397113663,0,0,0,0,0,0.128332098947904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869070425365216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895577580403391
X601939.CH.EQUITY,0.474113535806051,0.145882860059969,0,0,0,0,0,0.163978432089804,0,0,0,0,0,0,0,0,0.0225623443751069,0,0,0,0,-0.147073845307247,0,0,0,0,0,0,0,0.151917739805486,0,0,0.103823425987119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189873830019773,0.11291463052349,0
X601288.CH.EQUITY,0,0,0.0403951734366167,0,0,0.0993427176789143,0,0.473596349965675,0,0,-0.0619310219405827,0.12184893324106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770516361112925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518977810465937,0.0449964863384326,0,0,-0.0229927060745606
X600036.CH.EQUITY,0,0.0404068492672625,0,0,0,0,0.262506024099575,0.0121712209500771,0,0,-0.0681501039599043,0,0.255714327453452,0,0,0.137457789157922,0,0,0.121584587254258,0.0226588221459755,0,0,0.0163400796585911,0,0,0.0692977329069815,0.1951315977828,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.129988643107555,0,0,0,0,0,0,0,0,0,0,0.155051187071003,-0.106973057099854,0
X601628.CH.EQUITY,0,0,0,0.0644241798547042,-0.00923650036886835,0,0,0,0,0,0,0,0,0,0,-0.198096186090048,0,0,6.93889390390723e-18,0,0,0.078596104899832,0,0,0.0503905307367445,0,0,0,0,0,0,0,0,0.0176032380802294,0.657891743909202,0,0,0,0,0,0,0,0,0,0,0,-0.00746622504413947,0.108659778790627,0,0,0,0.224712779408626
X1299.HK.EQUITY,0,0,-0.187571461760229,0,0.0322986654828632,0,0,0,0,0,0.245234846328683,0,0,0,0.207163316338303,0,0,0,0,0.149296898841115,0,0,0.0754400596062711,0,0,0,0,0,0,0,0.0385956878051259,0,0.0596522135353863,0,0,0,0,0,0.0452790506644675,0,0.0743715051848844,0.138744313216645,0.175672106457537,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.139798034675839,0.425248234115542,0.0657554844247255,0,0,0,0,-0.0134623618353614,0.0469233066165303,0,0.2811201258302,0,0,0,0.0240291703892598,0,0,0,0,0,0.0579938319672173,0,0,0,0,0,0,0,0.0860883807597479,0,0,0,0,0,0.0449128594036172,0,0,0,0,0,0.0312512686756144,0,0,0,0,0,0,0,-0.0238950874849541,0
X5.HK.EQUITY,0,0.106422105966515,0,0,0,0,0,0,0,0,0.00186006438626771,0,0,-0.032874967660987,0,0,0,0,0,0,0.227659150554324,0,0.192618494140336,0.128791386915835,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0638136114306599,0,0,0,0,0,0.160099081892166,-0.0810979743825471,0,0.0557386551886503,0.306533147235567,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,-1.73472347597681e-18,0,0.297042051687931,0.0134401651037436,0,0,0,0,0,0.0951106949840986,0.118352341232683,0,0.00424609879569591,0,0,0,0,-0.0166983005059508,0,0,0,0,0,0,0.0985883294916076,0,0.0566276058884252,0.342623497972444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102335059274141,0,0,0,-0.0945656838262332
