,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.379186504257057,0,0.0217875921451233,0,0,0,0.0279627914993299,0,0,0,0,0,0.0953058985876397,0.149109672991723,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,0,-4.33680868994202e-19,0.078190755794502,0,0,0,0,0,0,0.0355939113692135,0,0.00504727504312272,-0.000577037512011794,0,0.0389974703487761,0,-0.0882524520414766,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,-0.0160481180590985,0,0,0,0,0.175398244802725,0,0,0,3.46944695195361e-18,0.355607602415307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179364593886923,0,0.0921748638674386,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.144514566960501
X601939.CH.EQUITY,0.00789506766579949,0,0,0,0.695781557686484,0,0,0,0,0.042152783526518,0.210603840679269,0,0,-0.0311485228781197,0,0.0488558712928178,0,0.0622451776598668,0,0,0,0,0,0.0151308589047191,0,0,0,0,0.01872336607079,0,0,0,0,0,0,0,0,0,0,0,0.0478451442363653,0,0,0,0,0,0,0,0,0,0,-0.050526202899955
X601628.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.160333716057287,0,0.0669372241095604,0,0,0,0,0,0,0.335275844267697,0,0,0.196744967114477,0,0.0888626418345242,0,0,-0.00443348418740184,0,0,0,0,0,0.160792786387722,0.0343862819065455,0.0767435546430878,0,0,0,0,0,0,0,0,0,0,0,0.150681103210552,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.962259397141479,0,0,0,0,-0.0707668370259861,0,0,0.0716069066325133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196069548880668,-0.0474521974347577,0,0,0,0,0,0,0,-0.0170470323687738,0
X600036.CH.EQUITY,0,0.228066857431973,0.0740172246268275,0,0.159018818728378,0,0,0.0961261488668679,0,0,0,0,0,0,0.255796726690446,0,0,0.0865655355157485,0,0,0,0,0,0,0,0.203707078807708,0,0,0.0558058014978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.144526418152857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603486731606585,0,0.0245956951450435,0,0,0,0,0,0,0,0,0,0,-0.0514034382305256,-0.0255507287325304,0,0,0,0,0,0,0,0,-0.0853468760009425,0,0,0,-0.0905254965389296,0.908004256048568,0,-0.0555014109914641,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0320651134076327,0,0,0,0,0,0,0,0,0,0,-0.0407815324220896,0,0.280171723656634,0,0,0.122783942825051,0.0174634146641611,0,0,-0.160267865007656,0,0.0457958053073217,0,0,0,0,0.117994121273248,0.091386234259277,0,0,0,0.152734151333755,0,0.171843343920061,-0.0941012771568539,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.225307219957882,0,0,0,0,0,-0.0474429127481801,0,0,0,0,0,0,0,0.0826411141525564,0.34555690546602,0,0.126024539492785,0,0,0,0,-0.0545590165766798,0,0,0.0917836168631475,0,0,-0.0486528861298186,0.14721363752134,0,0.313554957948491,0.0339201674062506,0,0,0,0,0.0682635810945763,0,0
X388.HK.EQUITY,0,0.0978080505664302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161275568299856,0,0,0,0.103713111700149,0,0.0553286023504256,0,0,0,0,0,0,0.110876436620401,0,0,0.0965911453634719,0,0,0,0.178409601095106,0.117170248036579,0.210236181108003,0,0,0,-0.260649766713182,0,0,0,0.30202527606428,-1.38777878078145e-17,0,0,0,0.0321712788492326
