,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X001979.CH.EQUITY,0,0,0,0,0.0434524781547797,0,0,0,0,0,0,0,0,0,0.0242707101184512,0.632660433378925,0,0,0,0,0,0,0,0,0,0,0,0.0627903917066626,0,-0.121993836767118,0.337290869290552,0,-0.260338234010465,0,0,-0.0225172819890246,0,0,0,0,0,0,0,0,0,0,0.0713091391880498,0,0,0,0.021893327422271,4.33680868994202e-19
X12.HK.EQUITY,-0.169223507794446,0,-0.0320731411592488,0,0,0,0,0.350358894894952,0,0,0.503823774557654,0,0,0,0,0,0,0,0,0,0.611930258576347,0.00428023649849591,0.00126025523267441,0,0,0.0225331653856708,0,0,0,0,0,0,0,0,0,0,0,0,-0.156490797139278,0,0,0,0,-0.0178159152416266,-0.0957887840133727,0,0,0,0,8.67361737988404e-19,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.10225912343214,0,0.408314818041856,0,0,0,0,0.00851289647767952,-0.472752488958363,0,0.250410331397525,0.201455761734459,0,0,0.397040159091068,0,0,0,0,0,0,0,0,-0.494014524053861,-0.0682540652869817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216858328771656,0,0,-0.172111011003673
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363422389062996,0,0,0,-0.0774520328727601,0.0465998874820796,-0.144694561254123,0.140803220073163,0,0,0.167216257243457,0,0.103973687831911,0,0,0,0,0,0,0,0,0.237092030630674,0.0826357080617067,0,0,0.0928036682590578
X601229.CH.EQUITY,0.721209307193786,0,0,0,0,0,0,0,0.490276645859653,0,0,0,0,0,0,0.00380073929153281,0,0,0,0,0,0,0,0,0,0,-0.256950628222969,0,0,-0.15390586309333,0,0,0,0.131479629200278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708180182598963,0
X823.HK.EQUITY,0,0,0,-0.0248775160158985,0,0,0,0,-0.0969012431968709,0,0,0,0,0,0,0,0,0,0,0,0.496019248896602,0,0,0,-0.0657038658721763,0,0,0.342095237295419,0.104822725551426,-0.0334262761491091,0,0,-0.125661138932217,0,0,0.0741044540232901,0.112124237614094,0,0,0,0,0,0,0,0,0,0,0,0.178840811443718,0,0.0652995124309171,-0.166921586373657
X002736.CH.EQUITY,0,0,0,0,0.137873896096821,0,0,0,0,0,-0.0500957063643563,0.361643693609966,0.113411746193174,0,0.125197922251604,0,0,0,0,0,0,0,0,0,0,0,0.0745711414017818,0,0,0,0,0,0,0.36965822086558,0,0,0,0,0,0,0,0,-0.017293054854138,-0.0274085305830289,0,0,0,0,-0.0847982291296117,0,0,0.107982407690907
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126478824215918,0,0,0.40202890471359,0,0,0.0374712579545903,0.271220686032453,0,0,0.0368953305860119,0,0,0,0,0,0,0,-0.139732531567744,0.336351470804949,0,0,0,0,0.0814546464733342,0.0268891598160822,0,0,0,0,0.0492489153183616,0,0,0,0,0,-0.0289388566373216,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.275214418912071,0,0,-0.350865713042767,0,0,0,0,0,0,0,0,0,0,0,0.0139318288643644,0,0,-0.0453134777313508,4.25354266565755e-05,0,0,0,0.159098462034404,0,0,0,0.233796666653279,0,-0.0350414942682069,0,0.200825233126006,0,0.529627206423857,0.0255016127863837,0,0,0,0,0,0,0.0929370489334949,0.13299900708459
X601169.CH.EQUITY,0,0,0,0,0.721134883066292,0,0,0,0,0,0,0,0,0.0609959759339016,0,0,0.0781775892420438,0,0,0,0,0,0,0.0582512822962646,0,0,0,0,0,0,0,0,-0.0288562339837315,0,0.059979349173289,0,0,0,0,-0.00930344344486005,0,0,0,0,0,0,0,0,-0.0190171585458716,0,-0.0273059825863409,0.0439827626774099
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.0466310379019065,-0.222378690257185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310703830992673,0,0,-0.0260495639534378,0,0,0,0,0,0,0,0,0.0954368571629164,0.130703627352679,0,0,0.14186113641269,0,0,0
CN2YR,0,0,0,0,0,0,0,0.560668427880219,0,-0.0743153342309951,0,0,0,0,0,0,0,0,0,0,0,0,-0.145946418676111,-0.0240970368515873,0,0,0,0,0,-0.214807011335007,0,0,0,0,0,0,0,0,0,-0.100261815624211,0.0626496934225586,0,-0.0567401604224016,0.176264403576104,0,0,0,0,0.0674021387524492,0.0643534970564646,0,0
