,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,-1.73472347597681e-18,-3.46944695195361e-18,0.181197860798353,0.112305069772898,0,0.321834197708694,0,0,0,0.0165772110049664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230575975895909,0,0,-3.46944695195361e-18,0.090274301991798,0,0,0,0.10509159067198,0.053839694007559,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379729938558364,0.0022742916359473,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0444655703529852,0,0,0.226032111559377,0,0,0,0.276297953911452,0.0355524389611735,0.0108425199296692,0,0.0436448382615821,0,0,0.185439485263273,0,0,0.015110152647887,0,0,0,0,0,0,0,0,0.0994963718102623,0,0,0,0,0.214385239311152,0.0324117689193627,0,0,0,0,-0.0355660734967638,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.136698686721869,0,0,0,0,0,0,0.0987732282610638,0,0,0.0210467796604289,0,0,0,0,0,0,0,0,0.0442995454475561,0.348049986226155,0,0.135982719794624,0,0,0,0,0,0,0,0,0,-0.121888960264077,0,0,0,0,0,-0.0569935013558255,0,0,0,0,0,0.0847117617147754,-0.08091839922957,0
X601939.CH.EQUITY,0.560164661093045,0.0711534320320166,0,0,0,0,0,0,0.159863022445731,0,0,0,0,0,0,0,0,0,0.0917248906290112,0,0,0,0,0,0,0,0,0.122248855203895,0,0,0,0,0,0,0,0.115188254595922,0,0.0677595917633359,0,0,0,0,0,0,0,0,0,0,0,0.143544780251414,0.0560406897721886,0
X601288.CH.EQUITY,0,0,0,0.176699009339669,0,0,0.449791092541283,0,0,0,0.0158432234590154,0,0.0201999303397742,0,0,0,0,0.0856751814455033,0,0,0,0.00791164496249003,0,0,0.0472177889381206,0,0,0.045718165516312,0,0,0,0,0.0834181138496812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443315557665121
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0425582408750799,0.38356996881479,0,0,0,0,0.148115268638245,0.00212686440452082,0,0,0,-0.0838198139823547,0.168414638770821,0,0,0,0,0,0,0,0,0,0.0566322374475621,0,0.0669974185120022,-1.0842021724855e-19,0,0,-0.0540964349739372,0,0,0.239320950182996,0,0,0,0.154128365836059,0,0,0,0.0452541378723953,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.362289864829195,0,0,0.068614307318704,0,0,0,0,0,0,0,0,0,0,0.237171813067271,0,0,-0.0538437892674757,0,0,0.189418536288065,0,0,0,0,0,0,0,-0.187627450600624,0.0348832188314418,0,0,0,0,0,0.0253801156362599,0,0,-0.00856226262646629,0,0,0,0.0204012088899274,0,0.137082057294822,0,0,-0.128186836428725
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.17069556479302,0,0,0,0,-1.73472347597681e-18,0,0,0,0.227446711302637,0,0,0.138372439279816,0,0,0,0,0,0,0,-0.0144908356050824,0,0,-0.187455420832675,1.73472347597681e-18,0.110876963830641,0,0,0,0.354529565309761,0,0,0,0,0,0,0,0,0.093024732374005,-0.0157180662865436,0,0,-0.00238781002631611
X5.HK.EQUITY,0,0.246637681630839,0,0.087278086670224,0,0,0,0,0,-0.0735446222196334,0.0395547529395842,0.0351326545822076,0,0,0,0,0,0,0,0,0,0,0,0.319958580375025,0,0,0.0939968668382376,0,0,0,0,0,0,0,0,0,0,0.18424433883441,0,0,0,0,0,0,0.103194371711955,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,-0.0228281162823469,0,0,0,0,0,0,0,0,0.204430547175154,0,0,-0.0323403806521241,0,0,0,-0.144779459123342,0,0,0,0,0,0,0,0,0,-0.335239781009207,0,-0.136037945601581,0,0,0.208335635104271,0.234745562710798,-0.0478453839308796,0,0,0,0,0.259657971602966,0,0,0,0,0.0396699788988852,0
