,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,6.93889390390723e-18,0.0657994518087581,0,0,0,0,0,0,-0.143793480966722,0,0,0,0,0,0,0,0,0,-0.14544059605051,0.646329481379773,0,0.762750903871545,0,0.0410217088666122,0,-0.107890174075404,0,0,-0.150221265257873,0,0.00698144076485776,0,0,0,-0.0167276408634019,0,-0.30380203490118,0,-0.083452730256637,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.218623490019489,0.109025765291944,0,0,0.00495668577713502,0,0,0,0,0,0,0,0,0,0.260538645323981,0,0,0,0,0,0,0,0,0.112409902667218,0.0646858676747393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105762453593588,0,0,0.00955939455441476
X601939.CH.EQUITY,0,0,0,0.8174772725039,0,0,0.0385234819897143,0,0,0,0,0,0.0292560855854589,0.0547513756167843,0,0,0.0462075034752547,0,0,0,0,0,0.00140651300261947,0,0,0,0,0,0.00586634028875627,0,0,0,0.015884594824789,0,0,0.0332514793793503,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0
X601288.CH.EQUITY,0.0258202829707368,0,0.897912343808837,0,0,0,-0.0667688745167278,0,0,0,0,0,0,0,0.0027865770374781,0,0.0332657158713181,0.104742133165026,0,0,0,0,0,0,0,-0.0608480697978744,0.0509772037886282,0,0,0,0,0,0,0,0,0,-0.0986029078967459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349358552238494,0
X601988.CH.EQUITY,0,0,0.0167176017237505,0,0,0,-0.106221539517788,0,0,0.0458945979009366,0,0,0.531837447689564,0,0,0,0,0,0,-0.142420871300129,-0.0464275606566958,0,0,0,0,0,0.113911940108589,0,-0.240090169471158,0,0,0.0226408732727954,0,0,0,0,0,-0.0411804855673313,0,0,0,0,0,0.060866931005155,0.105119326095075,0,0,0,0,0.481201004466565,0,0.253656594742309
X600036.CH.EQUITY,0,0,0.330142336530832,0.0177385018786044,0,0,0,0,0.0136887848665257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747134963270305,0,0.13092195298764,0,0,0,0.450626348205096,0,0,0,0,0,0,0,0,-0.0409715053274282,0,0,0.0801876504544499,0,0.0151743675992917,0,0,0,0.0349993082711805,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.734862171060753,0,0,0,0.0691873459436628,0,0,0,0,0,0,0.11042408979743,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0556450232759617,0,0,0,0,0,0,0,0,0.109603122433313,0.158775194263091
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.348834569970754,0,0,0,0,0,0,0,0,0,0,0,0,0.0323995299355446,0,-0.19491972083803,0,0,0,0,0.059006063284087,0,0.198006595648078,0,0,0.138452687566927,0,0,0,0,0,0,0,0,0,0,0,0,0.456053367441308,0,0,0,0.119655978184786,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.280037595837324,0,0,0,0.047454205813231,0,0,0,0,0,0.310828091724293,0,0,0,0,0.159968726099556,0,0,0.225642143018337,0.12318626950208,0.305237611110308,0,0.203393966905404,0,0,0,0,0,0,0,0,0.0583754683080785,0,0,0,-0.0537653939493844,0,0.0366272665031852,0,0,-0.30241241635644,0,0,0,0.107158842739766,-0.127146153099671
X601658.CH.Equity,0,0,0,0.226404942606862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257348642171952,0.111823994067209,3.46944695195361e-18,-0.17429572420858,0,0,0,0,-0.127481242800153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411214620704048,0,0,0,0,0,0,0,0,0
