,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.392486919212139,0.07703275492707,0,0,0,0,0,0.045418283929855,0.173271015607082,0,0,0.155718402316086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827253192101077,0,0,0,0,0,0,0.00498726263020741,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.10205704016725,0.276404900783637,0,0,0,0,0,0,8.67361737988404e-19,0,0.333943584899782,0.0887338639383231,0,0.0795387155511229,0,0,0,0.0632030771340519,0,0,0,0,-0.035360546808835,0,0,0,0,0,0,0.0206449342964838,0,0,0.0499411941366387,0,0.000427957758132997,0,0,0,0,0,0.000936048617028537,0,0,0
X601939.CH.EQUITY,0.13535457549118,0,0,0.49212788656522,0.0899975511186694,0.0752627652574921,0,0,0,0.066772539981933,0,0,0,0,0,0,0,-0.0335391057816666,0,0,0,0,0,0,0,0,0,0.198353678947907,0,-0.0106564835084362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456551485629962
X601288.CH.EQUITY,0,0,0.212345934935672,0,0,0,0,0,0.0119670410422224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273364045971517,0,0.195454331402495,0,0,0,0.0476144759735975,0,0,0,0,0,0,0,0,0,0,0.0983437460601679,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0307254873638004,-4.33680868994202e-19,0,0.197211231724729,0,0.223574741508164,0,0,0,0,0.165100856435188,0,0,0,0,0,0.171251746509937,0,-0.238179665268617,0,0,0,0.0463439424127962,0,0,0,-0.0874737832885735,0,0,0,0,0,0.183416445491013,0,0,0,0,0.152272045858921,0,0,0,0,0,0,0,0,0.146124526160473,0,0
X601988.CH.EQUITY,0,0,0,0,0.258380028812464,0,0,0,0.106861423146535,0,0,0,0,0,0,0.0349346324378803,0.1103826446936,0,0,0,0,0,0,0,0,0.0877020762812255,0,0,0,-0.190575128596489,0,0.060347247811801,0,0,0,0,0,0,0,0,0,0.0795608132321817,0,0,0,0,0,0,0,0.150415305394465,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0143124599367606,0,0.132696984712962,0,-0.117183220457435,-0.0804824213257133,-0.0140838012684654,0.0535480315587513,0,-0.0160192610201833,0,0,0,0,0,-0.0239206455403104,0.667657676480747,0,-4.33680868994202e-19,0,0,0.0897483809861368,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.20670048008334,0,0.063494038572892,0,0,0,0.0500581869724797,0,0.0362324549069747
X1299.HK.EQUITY,0,0,0,0,0.274190600121623,0,0,0,0,0,0,0,0,0.0498188836252322,0,0,0.0874649824949876,0,0,0,0,0,0,0,0,0,0.0745780172405882,0,0.229168989071819,0,0.000355017753322081,0.260141761577229,0,0,0.0111665835165834,0,0,0,0,0,0,0,0,0,-0.0723011218886586,0.0191146754027488,0,0,0,0,0
X601628.CH.EQUITY,0,0.16783855333758,0,0.0165148102177999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110767395428132,0,0,0,0,0,0,0,0.139695720088937,0,0,0,0,0,0,0,0,0,0,0,0.394344379196356,0,0,0.173382114583821,0,0.0210393796617634,0,0.0394804946789661,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.362849629815127,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.410737994730614,0,0,0,0,0,0,0,0.024047014277769,0.0717734089938751,0.132098232316502,0,0,0,0,0,0,0,-0.00763673142557564,0,0,0.0110100567953891,0,0,0,0,0,0.0898928867643312,0,-0.0516898189845696,0.217895451301589,0,0,0,0,0,0.0796195511606131,0,0
