,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.359199576030476,0.0702724945535653,0.0696102597684703,0.0556881867540163,0,0,0,0,0,0.247682047332196,0,0,0,0,0,0,0,0,0,0,0.00434271961455882,-2.16840434497101e-19,-0.0306139329797351,0.0344266362390638,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00768957722013758,0,0,0,0,0.0408170778028542,0,0,0,0.18503526719079,0
X601939.CH.EQUITY,0.177626621030601,0,0,0.206361295728893,0,0,0,0,-0.0956349939711077,0,0.131140837861384,0,0,0.217661591388074,-0.071452462949145,0,0,0,0,0,0,0,0,0,0.196811739426801,0,0,0,-0.02574563130227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270927074691326,0,0,0.161380676074455,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.224788711865036,0.117469268322905,0,0,0,0,0,0,0,0,0.0515834085436623,0,0,0,0,0,0,0.188867653030786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395607537104335,0,0,0,0,0,0,0.187273519154752,0,0,0,0,0,0
X601288.CH.EQUITY,0.376176313205452,0,0,0,0.214666665938618,0,0,0,0,0,0,0,0,0.146422139130527,0,0,0,0.0916343020353899,0,0,0.0341423827629457,0,0,0,0,0,0,0,0,0,0,0,0.0842905275201018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.514749152116248,0,0,0,0,0,0.199418623261834,0,0,0,0,6.93889390390723e-18,0.105156945188189,0.122955469420607,0,0,0,0,0,0,0,0,0,0.0396189659307814,0,0,0,0,0,0,0,0,-0.51094894269301,0,0,0,0,0,0,0,0.156865428974662,0,0,0,0,0,0,0,0.247234190706062
X600036.CH.EQUITY,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.276092281287893,0,0,0,0,0.0557609200926608,0,0,0,0,0.101888572828036,0,0.00337952125396463,0,0,0,0,0,0.125877267654862,0.0363987755595102,0.123884891849738,0,0,0,0,0,0,0.0294031810557587,0,0,0,0.144970283109657,0,0,0,0.0824248233135732,0.0394585454053478,0,0,-0.0137775751423361,0
X1299.HK.EQUITY,0,0,0,0,0.0326550296983445,0,0,0,0,0,0,0,0,0.203592057066278,0,0,0.0437081332426641,0,0.479685177013319,0,0,0,0,0.135672016450758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864804274390681,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.09724917942395,0,-0.0727678529263196,0,0,0,0,0,-0.0612800006144092,0.321439067083728,0,0,0,0.596615853154014,0,0,0,0,0,0,0,0,0,0.274088104098747,0,0,0,0,0,0,0,-0.145115646373083,0,0,0,0,0,0
X601628.CH.EQUITY,0.0414272263790982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12535187963242,0,0,0,0,0.280414474489852,0,0,0,0,0,0,0.131743496821698,0,0,0,0,0,0,0,0,0,0,0,0,0.0600947258268587,0,0,0.0341784056707068,0,0,0.037275282320532,0.0240466959860267,-6.93889390390723e-18,0.0650094078640361,0
X601658.CH.Equity,0,0,0,0.0581096787039104,0.154817313216161,0,0,0,0,0,0,0,0,0.152602117448721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223119165307652,0,0,0,0,0,0,0,0,0.146510210115681,0,0,0,0,0,0,0,0,0,0,0.312046150539145,0,0,0
X601328.CH.EQUITY,0.0518781677859965,0,0,0.599286274740268,0,0,0,0,0,-0.03673020753276,0,0,0.0266779046568548,0,0.0361304884887078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127848266650443,0.0235098624948208,0,0,0.0048566262349784,0.0903782475325327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112867506470247,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.435533149266681,0,0,0,0,0,0,0,0.0326675416029954,0,0,0.0246421269481627,0,0,0,0,0,0,0,0,0,0,0,0,0.232695782470014,0.0266151279646199,0,0,0,0,0,0,0,0,0,0,0.00550350756672238,0,0,0,0,0.0313373903087932,0.0521481380986005,0.109295681804046,0,0,0
X388.HK.EQUITY,0,0,0.368361877107068,0,0,0,0,0,0,0,0,0.0280705072619163,0,0.0303722412211836,0,0,0,0,0.0906925098586391,0,0,0,0.0326765726208768,0,0,0,0,0,0,0,0,0,0,0.07588687380554,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0447948691709698,0,0,0,0,0,0
X600000.CH.EQUITY,0.303074225868687,0.0386923976772066,0,0,0.144575423120198,0,0.019489922667673,0,0.0663601051754045,0,0,0.0108768532164635,0,0,0,0,0.0476408866864469,0.00133676917027662,0,0,0.102112810045461,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0367966105123509,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932893707565885,0,0,0,0.407405113702802,0.0670136955495042,0,0.066027075862025,0,0,0.256364579934109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.23550858320642,0,0,0,0,0,0,0.236816521595309,0,0.127325463275575,0,0,0,0.0601779798433083,0.0732300826187131,0,0,0,0.174069205849205,0,0.0588184531431377,0,0,0,0,0,0
