,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0261111111349041,0,0,0,0,0,0,0,0,0.184870985124197,0,0,0,0,0.481777920448631,0,0,0,0,0,0,0,0,0,0,0,0,-0.146953929053201,0,0,0.487665778390351,0,0,0,0,0,0,0,0,0.0678685842472813,0.0240944190620541
X601318.CH.EQUITY,0,0,0,0,0,0,0.15047530193267,0,0.271692203297333,0,0,0,0,0,0,0,0,0.28040720019488,0.0779167913498683,0,0.0412393674176746,0,0,0,0,0.102570064840212,0,0,0,0,-0.0116230188636493,0,0,0,-1.73472347597681e-18,0.0601104401020364,0,0,0,0,0.0208350714490123,0,0,0,0.00121286381829555,0,0,0.0270234932324027,0.0186189399488289,0,0
X601939.CH.EQUITY,0,0,0,0.667809523352416,0.0438770190077392,0.0420674399836407,0,0,0,0.244422700573043,0,0,0,0,0,0,0,0,0,0,0.093819622417402,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.002011400208489,0,0.0152912777413209,0,0,0,0,0,0,0,0,0,0,0.0789964983221473
X601288.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0,-0.412176405369298,0,0.0300832039323673,0,0.942783295615954,0,0,0,0,0,0,0,0,-0.143757208073227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151933081177367,0,0,0,0,0,0,0,0,0,0,0.0491807726671201,0,0,0
X5.HK.EQUITY,0,0.0438826941844824,0,0,0,0.137091034206089,0.349972652278853,0,0,0,0,0,0,0,0.0592036451791194,0,0,0,0,-0.0104991056891029,0,0,0,0,0,0.00101746298023726,0,-0.216580460601663,0,0,0,0,0,0,0,0,0.114919216331139,0.00839828713682945,0,0,0.31854755785893,0,0,0,0,0,-0.119951896653747,0,0.0407572650640717,0,0
X601988.CH.EQUITY,0,0,0,0,0.322191586980696,0,0,0,0.0233606991222857,0,0,0,0,0,0,0.106014527488945,0.110326367142462,0,0,-0.0699444916545167,-0.0523068911764545,0,0,0,0.230923375709302,0,0,0,0,0,-0.239545639085211,0,0,0,0,0,0,0,0,0.0572130067190096,0,0,0,0,0,0,0,0,-0.0135134025607137,0.130451489768366,0
X1299.HK.EQUITY,0,0,0,0,0.232722190680414,-0.00262433177792973,0,0,0,0,0,0,0,0,0,0,0.194711104217642,0,0,0,0,0,0,0,0,0.034744652871608,0,0.0397787769651969,-0.116309052792324,0.0914340572837191,0.0457922001599902,0,0,0,0,0,0.527329935305712,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00866944213243114
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.418434495713253,0,0,0,0,0,0,0,0.261130048409579,-0.0417820790091481,0,0,0,0,0,0,0,0,0,0.00732492728999801,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,-0.00467168658140669,0,0.210989706283238,0,0,0,0,-0.108275506469101,0,0,0
X601628.CH.EQUITY,0,0.0276465096514044,0,0.00384643389935759,-0.0406368185018602,0,0,0,0,0,0,0.09086275982585,0,0,0,0,0,0.165659653179468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407104115539046,0,0,0,0,0,0.208207324762498,0.106729669058808,0,0.0862097016747976,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.102663673506558,0,-0.0542355501998104,0,0,0.41537895953134,0,0,0,-0.0401418144097602,0,0.460667175820307,0,0,0,0,0,0,0.139908205214376,0,0.0937762462850089,0,0,0,0,0,0,0,0,0,-0.0897991666466544,0,0,0,-0.090277741976154,-0.191383587684029,0,0,0,0,0,0,-0.0595131762506382,0,0,0,0,0,0
