,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X600606.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.147739663953531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538998666458456,0,0.431735801496289,0.327192461593246,0.0126376194136744,0,0,-0.0793797294118415,0,0,0.201989155187756,0,0,0,0,-0.276961115355504,0,0,0,0,0,0,0,0.0743096023932658,0,0,0,-0.346881666700547,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.184942485490213,0,0,0,0,0,0,0,0,0,0,0,0.0939653272611719,0.0530884520126823,0,0,0,0,0,0,0,0,0,0.00417442034655281,0.0197945321673408,0,0.0682042153581229,0,0,-3.46944695195361e-18,0,0.237071383132421,0,0,0,0,0.0755053042433773,0,0,0,0,0,0,0,0.216615535490024,0,0.104867423863234
X601939.CH.EQUITY,0,0.0676797149329439,0,0.806940991575735,0,0,0,0,0,0.00207191082234686,0,0,0,0,0,0,0.0829628359146827,0.017925966447314,0.0571268228492456,0,0,0.00324800183447694,0,0,0,0,0.0105759775544219,0,0,0,0.01002046768729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0377563708429526,0,0.896418891792306,0,-0.077844288830333,0,0,0,0,0,0,0,0,0,0,0.0422866311282175,0,0.134360604373834,0,0,0,0,0,0,0,0,0.023695126954024,0,0,0,0,0,0,0,0,0,0,0,0,-0.088576509561611,0,-0.0270459915626199,0,0,0,0,0,-0.022866546364419,0,0,-0.0481311790385218,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0712090664509156,0,0.414627737059724,0,0,0,0,0,0,0,0,0,0.0969715781573621,0,0,0,0,0,0,0,0,0,0,0,0,0.3446209563708,-0.0823598053139422,0.0394221465961012,0,0,0,0,0,0,0,0,0,0.123174787910777,0,0,0,0.0796051165384918,0.124294742877409
X600036.CH.EQUITY,0,0,0.381993087543159,0,0,0,0,0,0.0199637522631083,0,0,0,0,0,0,0,0.125575930546504,0,0,0.00150399145147807,0.00716183059361498,0,0,0,0,0,0.191282518918149,0,0,0,0.178540609078233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196149056862299,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0587490552125175,0.1418698974168,0,0,0,0,-0.0492934940052968,-0.0786000769972945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10820234096711,0,0,0,0,0,0,0,-0.0456115089180297,0,1.065937712493,0.0107199780187829,0
X1299.HK.EQUITY,0,0,0,0,0.228098627554565,0,0,0,0,0.207000721353035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235060657451823,0.0767218594658844,0,0.439410779310889,0,0.172151913125636,0.188101578098168,0,0.11535888708624,0,0,0,0,0.0299925355524478,0,0,0,0,0,0,0,-0.105332576861939,0.0343099157804355,0,0,0,0,0.0725785317532122,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642080443989969,0,0,0,0,0,0,0,0,0,0.416909972867213,0.360007215817455,0,0,0,0,0,0,0,-0.0637448224223727,0,0,0,0,0,0,0,0,0.0145908121929869,0,0,-0.0607255744633022,0,0,0,0.206719742865195,-0.115944144347008
X388.HK.EQUITY,0,0,0,0,0.290391476219745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171509477259045,0,0,0,0,0,0.429108088688286,0,0,0,0,1.38777878078145e-17,0,-1.38777878078145e-17,0,0,0,-0.0516151318524591,0,0,0,0,0,0,0,-0.115660395131606,-0.09294626070911,0.0537863116566185,0.243324595292238,0,0,0,-0.125673574610279,0.0402989425576977
