,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.133502816352173,0,0.0869321585052414,0,0,0,0,0,0,0,0.318960110340399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740320065093931,0,0,0,0,0.174701438959993,0,0,0,0,0,0,0,0,0.0218079422350855,0,0.0202661896529937,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0774527464598732,0,0,0.178669827631689,0,0,0,0.23868965375641,-0.0291178098664797,0,0.215483965046008,0,0,0,0,0,0,-0.0238941285554158,0,0,0,0,0,0,0,-0.138225348492671,0,0,0.245021734939333,0,0,0,0,0.0376646156436233,0.2303538929254,-0.268410976926064,0,0.157709247420975,0.16816612304138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.481059054686833,0,0,0,0,1.38777878078145e-17,0,-0.0465061344772192,0,0,0,0.11983301732276,0,0,0.143975795588373,-0.0668046168669413,0,0,0,0,0,0,0.0122680134547926,0,0.116534642870761,0,0,0,0,0,0,0,0,0,0,0,0,0.116347552486379,0,0,0.328079185579256,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.266843762992724,0,0.101463361108591,0,0,0.363761741978337,0,0,0,0,0.057995755353291,0,0,0,0,0,0.0959441719196027,0,0,0.0321629281413834,-0.0564753979824045,0,0,0,-0.0241600035729883,0,0,0,0,0,0,0,0,-0.128701381387368,0,0,0,0,0,0,0.230003141443964,0,0,0,0,-0.0622192028867017,0,0.131935415261096,-0.0121685652460002,0,0,-0.0358785839102315
X5.HK.EQUITY,0.0504068244588614,-0.00202095986282156,0,0.198362643048137,0,0.00443007450845631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410793922017803,0,0,0,0,0,0,0,0,0.378088193513966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966742912289961,-0.148791200255901,0,0.0692125457552532,0
X601988.CH.EQUITY,0.175256861119352,0.0805546619700102,0.103851498339027,0.0528588292326449,0,0,0,0,0.22641833073671,0,0.0220586552531152,0.253732038209472,0,0,0,0,0,0,0,0,0,0.0216346225747701,0,0,0.0449378264043172,0,0,0,0,0,0,0,0,0,0.172025016556027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.176939344086604,0,-0.0316313503333161,0.0310268831452662,0,0.315220731534872,0,0.260466438030607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042225042387514,0,0.0513086206333958,0.031231519145744,0.0959556026726245,0,0,0,0.0438589690381268,0,0,0,0.0517249375208987,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0484115070523506,0,0,-0.131870118131857,0,0.175543263924497,0.256222677455417,0,0,0,0,0,0,0,0,0,0,0.205045077239625,0,0,0,0,0,0.0833751195986888,0.0891104648217535,0.00080731672034272,0,0,0.0619412787022109,0,0,0.0942743619081463,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.306748519886113,0,0,0.130786141428465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616142871949837,0,0,0,0,0,0.273251110145054,0,0.0162731706056376,-0.14660196834135,0,0,0,0,0,0,0,-0.217046143400487,0,0,0,0.0417544884272296,0,0,0,0,0.174124573679725,0,0,0,0.0705848085911326
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.195797102747835,-0.605374057579507,0,0.300204138445481,0,0,0,-0.272701070977179,0,0,0,0,0,0.28417520179704,0,0,0,0,0,-0.134529786111722,0.156032887144325,0,0,0.11410090000386,0,0.796775111517669,-0.131837900053464,0,0,-0.147221448916207,0,0.045968334637474,0,0,0,0.497002690700584,0,-0.105143944275376,0,-0.351863377235722,0,0.49976182433404
