,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.06698220951026,0,0,0,0,0,0,0.022023581822954,0,0.186077195243377,0,0,0,0,0.428656024097686,0,0,0,0,0,0,0,0,0,0,0,-0.136252448253708,0,0,0.466883757077601,0,0,0,0,0,0,0,0,0,0.075844010349593,0.034509636641994
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.037348523777062,0,0,0,0,0,0,0,0.0554720366901264,0.324326774787204,0.0853009251840128,0,0,0,0,0,0,0.102932122510339,0,0,0,0,-0.0156212768549748,0,0,0,0,0.1691210895219,0,0,0,0.105544194054879,0.117761089443613,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.475244479276383,0,0,0,0,0,0,0,0,0.0238155488343164,0,0,0,0,0,0,0,-0.292300778338831,0,0,0.138093862271987,0,0.13335376686507,0,0,0,-0.37698714810959,0.0359222779285657,0,0,0,0,0,0,-0.294665738416739,0,0,0,0,0.0493003947766931,0,0.599323463290298,0.161304213873102,-0.0290357983480155,0,0,0.159978102718756,0,0,0,0.0824200984423583
X601288.CH.EQUITY,0,0,0,0,-0.00517032965863497,0,-0.107171485106183,0,0.136011695502702,0,0.328358221741072,0,0.0177044435171156,0,-0.0319589470420492,0.322077547319038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730214124759255,0,0,0,0.149765637868922,0.339634909466146,0,0,0,0.0291861495196193,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.177534067275859,0,0,0,0,0,0,0,0,0,0.129374262665941,0,0.284231926940575,0,0,0,0,0,0,-0.0939660847500111,0,0.0595291037993667,0,0
X601988.CH.EQUITY,0,0,0,0,0.352091219664427,0,0,0,0,0,0.0936907734764869,0,0,0,0,0.114974965963218,0.0344894353243386,0,0,-0.0718698072826071,-0.0695114311778031,0,0,0,0.254803592067978,0,0,0,0,0,-0.253450595365848,0,0,0,0,0,0,0,0,0,0,0.040855205543478,0,0,0,0,0,0,0,0.0871099540197019,0
X1299.HK.EQUITY,0,0,0,0,0.180267166181803,0,0,0,0,0,0,0,0,0,0,0,0.171921983414709,0,0,0,0,0,0,0,0,0.0459583037517852,0,0,0,0.114183945774665,0.0353917640242231,0,0.0248982260968957,0,0,0,0,0.543368218243531,0,0,0,0,-0.057672609098806,0,0,0,0,0,0,0,-0.0163634817204519
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.538323583379227,0,0.251871565708903,0.0436046112985334,0,0.0615101985195671,0,0,0.0311149760908323,0,0,0,0,0,0,0,0,0,0,0.0410644192133724,0.0130989882466968,0,0,0,0,0,0,0,0,0,0,-0.116659536814219,0.209009243345505,0.336942050216339,0,0,0,0,0,0,0,-0.111448439025958
X601628.CH.EQUITY,0,0,0,0.0215020392546423,0,0.0122893884448127,0,0,0,0,0,0,0,0,-0.0464707752413792,-0.00880747788051852,0,0.158060228526299,0,0,-0.0104270459926072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775807079036467,0.430950557183019,0,0,0,0,0.242240705346228,0,0.136557476739328,0.0611054328697719,0,0,0,0,0,0,-0.0809980287835195
X601328.CH.EQUITY,0,0,0.0143942779700622,0,0,0,0,0.704034086377216,0,0,0,0,0,0,0,0,0,0,0,0.126840472309932,0,0,0,0,0,0,0.0390326686660735,0,0,0,0,0,0,0,0,0,-0.0161768163287173,0,0,0,0,0,0,0,0,0,-0.170035231649636,0,0,0.0443747809986265,0
X601166.CH.EQUITY,0.0889017762474378,0,0,0.257630873411608,0,0,0,0.161471174597951,0.00729725460342401,0,0,0,0,0.261344154764363,0,0,0,0,0.0227226696781757,0,0,0,0.00297867394681031,0,0.0897184015027234,-0.0119950540583343,0,0,0,0,0,0,0,0.114037157928536,0,0,-0.102924479093176,0,0,0,0,0,0,0,-0.0652701543789501,0,0,0,0,0.0315754654775468,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0918566429285961,0,0,0,0,0.1269229486372,0,0,0,-0.11407592741559,3.46944695195361e-18,-0.0520128078619373,0,0.0622081340730732,0,0,0,0,0,-0.211012650399385,0,0,0,0,0,0,0,0,0.304304750367463,0,-0.0289713537315098,-0.0769937678936156,0,0,0,0,0,0.572046638804747,0,0.0598388961450515,0,-0.0369510714077815,-0.0852316568210982,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0308443018754661,0,-0.0554641951993781,0,0,0.10063679903899,0,0,-0.228791387610256,0,0,0,0,0,0,0,0,0,0,0,0.104868784366527,0.110408057698989,0,-0.132733267404498,0.141003101650636,0,0,0,0.527352664111081,0,0,-3.46944695195361e-18,0,0,0,0,0.336353527319798,0,-0.00508658537201635,-0.168533789587406,0,-0.0359096516197453
