,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.301082733794139,0,0,0,0,0.407610572854037,0,0,0,0.00241543536731072,0,0,0,0,0,0,0,0,0,0,0,0,0.120174246041373,0.0650966783777747,0,0.0535544117772137,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.083482623410044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.329710601358213,0,0,0.167850651145077,0,0,0.0159101024741333,0,0,0,0,0,0,0.139182450825774,0,0,0,0.0177236715027453,0,0,0,0,0,0,0,0,0,0.161115660494535,0,2.71050543121376e-20,0,0,0,0.0924434297204134,0,0,0,0,0,0,0,0,0.00682371489881956,0,0.0322077561317451,0,0,0,0,0
X601939.CH.EQUITY,0.458519396238561,0.117704061056624,0,0,0,0,0,0.178922561682576,0,0,0,0,0,0,0,0,0.0098187735693928,0,0,0,0,-0.137406629685546,0,0,0,0,0,0,0,0.13804088303206,-0.0113157569018195,0,0.138614722093969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197779929717063,0.144387646972048,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.539786587988787,0,-0.0789985941919792,0,0.0400952604419634,0,0,0,0,0,0.0427256696598231,0,0.0290002517534307,0,0,0.0695789442925394,0,0.110686892331031,0,0,0,0,0.106050495584919,0,0,0.0585003028631865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346905324970041,0,0,0,0.0242918546105245,0
X600036.CH.EQUITY,0,0.13709295255368,0,0,0,0.0449655431304038,0,0.0469305198377835,0,0,0,0,0.128956520303584,0,0.0183661157875609,0,0,0,0,0,0,0,0,0,0.0950032215794346,0.024195349111656,0,0,1.73472347597681e-18,0.0366173219495257,0,0,0,0,0,0,0,0.0547775786043771,0,0,0,0,0.0484210412418426,0,0,0,0,0,0,0.355163751981759,-0.268623133485265,0
X1299.HK.EQUITY,0,0,-0.0700247156623125,0,0,0,0,0,0,0.134363345029219,0,0,0,0,0,0,0,0,0,0,0.155787208020587,0,0.202573804267619,0,0.0383790453054757,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.142146187391372,0,0.00274354232358746,0.0131558600152395,0,0.163563394490188,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.131617455386538,0,0,0,0,0,0,0,0,0,0,0,-0.0361077080319279,0,-0.30600005425586,0,0,0,0,0,0,0.143685093457671,0,0,0,-0.0405092167418667,0,0,0,0,0,0,0,0.142246262744592,0.578390043212765,0,0,0.0182513354459805,0,0,0,0,0,0,0,0,0,0,0.0172589188447163,0,0.0411800998390891,0.163639919300629
X601988.CH.EQUITY,0.225034673521314,0,0.0553755071256853,0.498973956342829,0,0,0,0,0,0.116420011749309,0,0,0.154619449942926,0,0,0,0,0,0,0,0,0,0.135711998811376,0,0,0.0114759043522872,0,0,0.0542084964743149,0,0.0385054890694087,0,0,0,0,0,0.0737242714424209,0,0.0309313078296132,0,0,0,0,0,0,0,0,0,0,0,-0.0458857511051581,0
X5.HK.EQUITY,0,0.215813877163698,0.0235835911576414,0,0,0,0,0,0,-0.013166939781745,0,0,0,0,0,0,0,0,0,0,0,-0.20803352864226,0.172165821505697,0,0,0.0558440888559503,0.130817142575778,0,0,0,0,0,0.0817606020398701,0,0,0,0,0,0,0,0,0.110785888281951,0.197059048883438,0,0,0,0,0,0,0,0.0390790845437606,-0.15681554388757
X388.HK.EQUITY,0,0,0,0,-0.121261507604252,0.216382582482452,0,0,0,0,0,0,0,0,0,-0.0756222030944379,0,0,0,0,-0.118136458470014,0.467542117657143,0.0269434686018264,0,0,0,0,0.083605077288788,0,0,0,0,-0.0592088749780043,0,0,0,0,0,0.145487978257237,0.0765542213689939,0,0,0,0.150405095935807,0,-0.182008322512306,0,0,-0.0497669670007276,0,0.157571495580793,0
