,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.483349137682088,0,0,0.436840112584548,0,0,0,0,0.00839156455187441,0,0,0,0,0,-0.0594512150747345,0,-0.0504107359600935,0,0,0,0.0124579023200636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224126502381167,0,0,0,0,0,0,0,0,-0.100541085849306,0,0,-0.203681961528871,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0583246495654752,0,0,0,0,0,0,0.130436326499945,0,0.160886088049101,0,0,0,0,0,0.0631379887651844,0,0,0,0,0,0,0.0508818050565823,0,0,0,0,0.0883808418326204,0,0,0,0,0,0.378433967636309,-0.0236678083711276,0.0735725199818709,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136467820251499,0,0,0,0,0,0,0,0.00888680037057408,0,0.0684599221108958,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.122971843790999,0,0,0,0,0,0.405524051315971,0,0,0,0,0,0,0.0672475869600283,0.0922249960895246,0,0,0,0.0160478532392615,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.047364822886659,0,0,0,0.0309955585481001,0,0.028167577050028,0,0.0955122067958985,0,0,0,0,0,0,0,0,-0.00344734352422744,0.38130533840695,0,0,0,0.101312174570013,-0.0172089251897773,0,0,0,0,-0.0505297514785819,0,0,0,0,0,0,0.19101069441662,0,0,0,0,0,0,0,0.0792441139835427,0,0,0
X5.HK.EQUITY,0,-0.134382375447351,0,0,0,0,0,0,0,0,0,0,0,0,0.0180374888341823,0,0,0.138737721591156,0,0.360038058448138,0.0134590794075643,0,0,0.407026314000417,0,-0.0144763486093866,0,0,-0.187429489288574,0,0,0,-0.0519331194322648,0,-0.0687710543782416,0,0,0,0,0,0,0,0,0,0,-0.00668671160561912,0,-0.132096505653296,0,0.293487054808179,0
X601988.CH.EQUITY,0.160608286520048,0,0,0.473443766717313,0,0,0,0,0,0.0968679623371024,0,0,0.139873567369148,0,-0.0320119827293719,0,0,0,0,0,0,0,0.068012558250106,0,0,0,-0.050037350767836,0.0522006027847779,0.0166339320737446,0,0,0,0,0.11102479549336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000956881352699682,0.0894484760893716
X600036.CH.EQUITY,0,0.528213126382279,0,0.0364996026242893,0,0,0,0,0,0.0625365428621067,0,0,-0.187066539194194,0,0,0,0,0,0.0837238063119355,0,0,0,0,0,0,0.188439223250718,0,0,0.0217753239719959,0,0,0,0,0,0,0,0,0,0,0,0,0.282125766777344,0,0,0,0,0.137995870027302,0,-0.226331251676233,0,0
X1299.HK.EQUITY,0,0.00572059579753471,0,0,0,0,0,0,0,0,0,0,0,-0.0970711865396597,0,0,0,0.208154727282345,0.114652019268367,0,0.278395890160849,0.281135387099958,0,0.0894542299832572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101379864563746,0,0,0,0,0,0,0,0,0,0,0,-0.210339021495264
X601628.CH.EQUITY,0,0.18068244091922,0,0,0,0,0,0,0,0.00177552127815013,0,0,0,0,0,0.23374991852454,0,0,0,0,0.0308463502810273,0.142246715285875,0,0,0,0,0,0,-0.0414161827067184,0,0,0,0,0,0,0,0,0.138135924606052,0,0.102253105140405,0,0,0,0,0,0,0,0,0.0638403451534496,0,0
X601166.CH.EQUITY,0,0,0.162529963736091,0,0,0.239984793533977,0,0,0,0,0,0,0,0,0,0.354082083981449,0,0,0,0,0,-0.196385611574926,0,-0.0253748198628802,0,0,0,0.275468647618039,0,0,0,0,0,0.298046647940502,0.0011975488594898,0,0,0,0,0.1054313950851,0,0,-0.094313527442783,0,0,0,0,0,0,0,-0.126222848640622
