,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.119060248333206,0,0.0726923044344489,0,0.0240473819497738,0,-0.0167585222725229,0,0,0,0.394205659657911,0,0,0,-0.0918850097052175,0,0,0,0,0,0,0,0,0,0,0,0,0.212474170602273,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.228780473761855,0,0,0,0,0.0178564222730166,0,0,0.0536546819879821,0,0,0,0,0.128862619315848
X601318.CH.EQUITY,0,0,0,-0.0557838319545886,0,0,0,0,0.127449984370228,0,0.219039128080271,0,0.0385326566875126,-0.0903582919428672,0.0867080451890203,0,0,0,0,0,0,-0.0879102047336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190719320262728,0,0,0,-0.222356640807157,0.394174772522579,0,0.156874904089142,0.154521904309608,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.187554484303601,-0.00740058254156787,0,0.314999424603206,0,0.0778626412346348,0,-0.0727565273927692,0,0,0,0,0,0,0.106985079225014,0,0,-0.0234717447996623,0,0,0,0.068004474777545,0,0,0,-0.0682259929212811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468656847004777,0,0,0.0163950091534281,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.438782292111919,0,0.144138121978835,0,0,0.147752027051354,0,0,0.0288798895758928,-0.00451295527996224,0,0,0,0,-0.00471180607509307,-0.118400428805404,0.0490285576709066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389558777083358,0,0,0,0,0,0,0,0,0.178470778775687,0,0,0,0,0,0,0,0,0.188876505204804,0,0,0
X5.HK.EQUITY,0,-0.119858663269994,0.0376045741467552,0.280292028001907,0,0,0,-0.233612379238095,0,0,0,0,0.152759443909802,0,0,0,0,0,0,0,0.545919551655255,0,0,0,0,0.278052700718586,0,-0.0225871450623331,0,0,0,0,0,0.0227197504415704,0,0,0,0,0,0,0,0,0,0,0,0,0.195883868850232,0,-0.0730233921344235,0,0,0
X601988.CH.EQUITY,0.207263924042879,0,0.236176371546898,0.0301869137110127,0,0,0,0,0.0775758935235928,0,0.0776317529838494,0,0,-0.275070172740491,0,0,0,0,0,0,0,0,0.0544536096000581,0,0.211753265559782,0,0,0.142906509311387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132124841138305,0,0,0,0,0,0,0,0,0.0751549536050424
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.128535450280791,0,0,0.207688874073224,0,0.12747002858686,0,0.243303265621172,0,0,0,0,0,0.00520780004883814,0,0,0,0,0,0,0,0,0,-0.0613873724518537,0.110212984313262,0,0.0290806656737141,0,0,0.027184356892692,0,0,0,0,0,0,0,0,0,0,0.204530636168933,0,0,0.0296479835002807,-0.137285848271566
X1299.HK.EQUITY,0,0,0,0,0,-0.0539470784345926,0.110532268450371,0,0,0,0.118699845472317,0,0,0,-0.14145198509407,6.93889390390723e-18,0,0,0.335452752103498,0,0.259697646565207,0,0.0852611529295051,0,0,0,0,0.102459370938054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163291886114975,0,0
X601628.CH.EQUITY,0.0247171487165135,0.315593552635138,0,0,0,0,0,0,0,0.0120362279240894,1.38777878078145e-17,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.149181293076095,0.0664241248880724,0,0.0255350220954489,0,0,0,0,0,0,0,-0.339699815922723,0,0,0.0993053276510503,0,0.212102779629924,-0.00776498507437025,0,0.172157015839151,0,0,0,0,0.0793009136954494
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455023183849567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
