,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0181165207791237,-0.037630764524252,0.213738830443395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200774110764343,0,0,0,0,0,-0.30695843613765,0,0,0,0,0,0.787231597069424,0.212587941539711,-0.175335574785898,0,0,-0.0824979030368183,0,-0.000118733047812222,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.137840581457473,0,0.125934426341891,0,0,0,0,0.0173522679335213,0.0517189534539892,0,0,0,0,0,0,0,0,0,0.0777482590515139,0,0,0,0.0931889162548647,0.0190199267613088,0,0,0,0,0,0,0,0.309450104974891,0,0,0,0,0.0344682529456741,0,0.0215329059985054,0,0,0,0,0,-0.0233826532088557
X601939.CH.EQUITY,0.287236230942928,0,0,0,0,0.0101251117904745,0,0,0,0.0336108286729598,0,0,0,0,0,0,0,0.0696422381669923,0,0.0288956782853914,0,0,0,0.0399750493350945,0,0,0,0,0.143685448896044,0.0942459075062982,0,0,0,-0.129363299596444,0,0,0,0,0.425507646953704,0,0,0.0202216896119003,0,0,0,0,0,0,0,0,0.141275679772278
X601288.CH.EQUITY,0,0,0,0,0,0.110838760753932,0,-0.21679368261835,0.193917809184448,-4.33680868994202e-19,0.455763273306155,0,0,0,0.137548041872929,0.0725333644826924,-0.198634577305236,0,0,0,0,0,-0.0345506127680982,0,0,0,1.73472347597681e-18,0,0,0,-0.687782133454535,0,0,0,0,0,0,0,0,0,0.295262492408515,0,0,0,0,0,0,0.107255180910854,0,0,0
X5.HK.EQUITY,-0.131954025794886,-0.0364034534664854,0,0,0,0,0,0.150878256074881,0,0,0,0,0,0,0.422936915188508,0,0,0,0,0.33014388759919,0.186560094021856,0,0.170711262763167,0,0,0,0.0308417418393606,0,0,0,0,-0.170173017592843,0,0,0,0,0,0,0,0,0,-0.171416345604654,0.208229622872309,0,0,0,-0.0259577919918338,-0.114019409527051,0,0,0
X601988.CH.EQUITY,0.128829937460421,0,0,0.101631483420323,0,0,0,0,0,0,0.231043495778475,0,0,0,0,0,0.170104863669487,0.118226466529814,0,0,0,0.0123086977914337,0,0,0,0,0,0,0,0,0,0,0,-0.0258540676403851,0,0,-0.0591966303215757,0,0.151804969424474,0,0,0,0,0.175300252368371,0.191882803615081,0,0,0,0,0,0.0532235176626116
X600036.CH.EQUITY,0,0.18309079425582,-0.0475652328828662,0,0,0,0,0,-0.253477405385423,0.476471219318583,0,0.35180201815029,0,0,0,0,0,0,0,0,0,0,0.0785067526400753,-0.0888926989452342,0,0,0,0.0724669275654635,0,0.065272057011425,0.102304615729277,0.137603357219538,0,-0.133844424718062,0,0,0,0,0,0,0,0,0.176607080866842,0,0,0,0.0267853572766431,0,0,0,0
X1299.HK.EQUITY,0,0.103359745378196,0,0,0.0735749139228425,0,0,0,0.0987047549081545,0,0,0,0,0.0400402728247464,0,0.17653762352397,0,0,0,0,0,0,0,0,0,0.0837762905593169,-0.0118807848044448,0,0,0,0,0,0.240424525574177,0,0,0,0,0,0,-0.0632149402978992,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0633451037007793,0.0404423549465954,0.0586215729840026,0,0,0,0,0,0,0,0,0,0.338732196547533,0,0,0,0,0,0,0,0,0,0.0521844171635104,0,0,0,0,0,0,0,-0.0546428213370825,0,0,0,0.0788740084281866,0,0.199207472553821,0.0957756603017331,-0.069337067205696,0,0,0,0,0,0,0,0,0,0,-0.110565035684739
X601328.CH.EQUITY,0,0,0.0161487334216741,0,0,0,0.230652854060746,0,0,0,0,0.238371935624543,0,0,0,0,0,0,0,0,0,0,0.273766858535879,0,0,0.139798127041359,0,0,0,0,0,0,0,0,0,0,-0.198184990589225,0,0,0,0,0,-0.0443145058337485,0.108415560883153,0,0,0,0,0,0,-0.241994148098023
