,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.0503606040437187,0,0.0761277782580925,0.128662942060082,0,0.36057158271319,0,0,0,0,0.00138043606795631,0.100942240068208,0,0,0,0,0,0,0,0,0,0.0845941896160376,0,0.0130602263943392,0,0,0.152478948405171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.147594769430369,0,0,0,0,0,0,0,0.274407783349186,0,0,6.93889390390723e-18,0,0,0.0614105061933746,0.204640166207581,0,0,0.155404593328906,0,0,0,0,-1.38777878078145e-17,0,0,0.0421909734889762,0,0,0.0467462919354821,-0.114065825119033,0,0,0,0,0,0.0996854962928552,0.119285010397579,0,0,0,0,0,3.46944695195361e-18,0,0,0.0136775294618538,0,0,0.00687983151486815,0,-0.0415086443384295
X601939.CH.EQUITY,0.30983347246154,0,0,0,0,0,0,0,0,0,0,0,0.26235865771057,0,0,0,0,0.0114159448767136,0,0,0,0,0,0,0,0,-0.0324423922932898,0,0,0,0,0,0,0,0,0,0.220895778610267,0,0.0921703539752396,0,0,0,0,0.099552797263041,0,0,0.0463487087801204,0,0,0,0,0
X601288.CH.EQUITY,0.347195242945818,0,0.0266305059504904,0,0,0.489687745700373,0,0,0,0,0.00737570798529184,0,0,0,0.0358176633186813,0,0,0,-0.0256755523743316,0,0.00928189808827405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101053383328063,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.218261176377471,0,0,0,0,0,0.292319554593751,0,0,0,0,0,0,0,0.00588000448593855,0.661199119768215,0,0,0,0.070066077314259,0,0,0,0,0,0,0.0966201900815738,0,0,0,0,0,0,0,0,-0.219794525554831,0,0,0,0,0,0,0,0,-0.0108295227214178
X601988.CH.EQUITY,0,0.076923063036276,0,0,0,0,0,0,0.151664600125842,0,0,0,0.181037960169417,0,0,0,0,0,0,0.119182904244464,0.133196570962006,0,0,0.269100239404318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.219062230399916,0,0,0.258950121740405,1.38777878078145e-17,0,0.0304879240627079,0,0.180961239726792,0,0,0,0,0,0,0,0,0,0,0.00369118670966692,0,0,0.0934232452664145,0,0,0.103964689828474,0,0,0,0,0,0,0,0.0495161736160653,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0638150515524958,0,0,0,0.43754897501384,0,0,0,0,0,0.167144124772909,0.132257257813839,0,0,0,0,0,0,0.288674790816382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X601628.CH.EQUITY,0.385834855929983,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117588430239335,0.0964185746492386,0,0,0,0.13536720145776,-0.0201191706524586,0,0,0.0482776166378419,0,0.232065278575381,0,0,0,0,0.118234627364247,-0.0128925804174806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.440323729737551,0,0,0,0,0,0,0.228949099925949,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452676683671088,0,0,0,0.140173009543488,0,-0.0949198586148072,0,0.332479291224101,0,0,0,0,-0.0271489029015054,0,0.861802042498804,0,0,0,0,0,0.29830322659876,0,-0.235341459902455,0,0
X601166.CH.EQUITY,0,0,0.0402532567465901,0,0,0,0.343031590839695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460525332359059,0.010660571844136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150785020372203,0,0,0.0221682025681076,-0.0299001613445495,0,0.0846282055091341
X601328.CH.EQUITY,0,0,0,0,0,0.154203000072479,0,0,0,0,0,0,0.139495969630743,0,0.00932134004279685,0,0,0,0,0,0,0,0.0545889963573732,0.374966432357807,0,0.0577697082512841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542065017030858,0,0,0,0,0,0.210178285313818,0,-1.73472347597681e-18,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0945849472431864,0.342150589937962,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117458195807564,0.116607077703993,0,0.0817340970912755,0,0,0.265758851582886,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0866868356495887,0.0183868784245444,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606598522752193,0,0,0.553090835266347,0,0,0,0,0,0,0,0.0866845248680981,0,0,0,0,-0.0213396036630901,0,0,0,0,0,0,0.0104480181513863,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.107479867232365,0,0,0,0,0,0,0,0.126645632505579,0,0,0,0,0,0,0.232590722172239,0,0,0,0,0.0336278631085514,0,0,0.0906880203876064,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.160850767710703,0,0
X000001.CH.EQUITY,0,0,0.0230720238808128,0,0,0.025321557347213,0.0669249962417793,0,0,0,0.16496905379535,0,0,0,0.105571085229741,0,0,0.1215953265038,0,0,0,0,0,0,0.124166627686771,0,0,0,0,0.134815136394907,0,0,0,0,0,0,0.178559639129557,0,0,0,0.0866140617947148,0,0,0.0440240430027197,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0637944004300551,0,0,0,0,0,0,0,0,0,0,0,0,0.0615081048874957,0.0995750233029788,0,0,0,0,0,0,0,0,0.218944085342827,0.398539080062869,0.0601628219197584,0,0,0.159269562834851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182430501270925,0,0,0,0,0,-0.191686103670821,0,0,0,0,0.153177465199968,0,0,0,0,0.100286207959521,0,0,0,0,0,0,0.116728922985416,0.513976619630291,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684625926185083,0,0,0,0,0,0,0,0,0.0281547849837385,0,0.447517655448025,0,0,0,0,0,0,0.0622124495004581,0,0,0.114653543310571,0,0.00593776125537337,0.0151133413233301,0.128633721377009,0,0,0
X601601.CH.EQUITY,0,0,0,0.2687700344036,0,0,0,0,0.0425290507822088,0,0.0828451956751449,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.032126336046394,0,0,0,0,0,0.0224281350806587,0,0,0.150336161582422,0,0,0,0,0,0,0,-0.00290660779647507,0.186284312966003,0.138914158499702,0,0,0.111937716561539,0,0,0,0,0,0,0,0,0.0224358792334714
X11.HK.EQUITY,0,0,0,0,0,0,0,0.22879433669217,0,0,0,0,0,0,0.0412868260450949,0,0.0221749485448951,0,0,0,0,0,0.49408141855543,0,0,0,0.104617168021976,0,0,-0.01218885546052,0,0.0279807770113411,0,0,0,0,-0.112084656293549,0.0683727038508906,0,0,0,0,0,0,0,0,0.120069541806848,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0707123846494391,0.0282038325548036,0,0,0,0.114997671055602,0,0,0,-6.93889390390723e-18,0.0241345829207875,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.715914526946455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230671201773932,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0605770233955665,0,0,0,0,0,0,0,0.244596533608279,0,0,0,0,0,0,0,0,0.29225544742578,0,0,0,0,0.127608758872716,0,0,0,0,0,0,0.0412020400885497,0,0,0,0,0,0.00587161166717363,0,0,0,0.0321012509556843,0,0,0,0.134913315955919,0,0,0,0,0.000614767052619379
X600016.CH.EQUITY,0,0,0.0604262628159093,0,-2.16840434497101e-19,0,0,0,0,0,0,0.168809307770117,0,0,0,0,0,0,0,0,0,0,0,0,0.173980963728946,0,0,0,0.0806059783431084,0,0,0,0,0,0.188266498598205,0,0,0,0,0,0,0.0679540224952346,0.0281793598725125,0,0,0.245302537174126,0,1.73472347597681e-18,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111738941573051,0,0.342555070920385,0,0,0.0129580630850205,0,0,0.0798796977981442,-0.109610843717899,0,0,0,0,0,0,0,0.188586330434606,0.179752128797055,0,0,0,0,0,0,0,0.352423124170234,0,0,0,-0.0221736321414407
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0943699178961098,0,0,0,0,0,0,0,0,0,0.159462847891132,0.140196329885076,0.0133093298029593,0,0,0,0,0.171463366092505,0,0,0,0.0395971872250119,0,0,0,0,0.232783900564112,0,0,0,0,0.102585360916258,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.142801037647966,0,0,0,0.112790586172829,-0.0809088066051284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170550821721362,0,0,0,0,0,0,0,0,0,0,0,0,0.0819773321799693,0,0,0,0.522935935956436,0,-0.249827551651483,0
X1109.HK.EQUITY,-0.0205599042401855,0,0,0,0,0,0,0,0,-0.26446234177028,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.34189621025321,-0.0680402716827026,0,0,0,0,0,0.114050556726812,0,0.654702730680452,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.110217607190354,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.0252306328937943,0.0594591578340265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14302948042044,0.0645646514284692,0,0,0.0385690256808107,0,0.216924180693175,0,0,0,0,0.184703973799949,-1.73472347597681e-18,0,0,0,0,0.0306945363778293,0,0,0.156238055845617,0,0,0,0,0.0696470072693792,0,0,0,0.0189815458609162,0
X601818.CH.EQUITY,0,0,0.263700993893618,0,0,0,0,-0.0640556164212598,0,0,0.067618508627116,0,0,0,0,0.187779247675205,0,0,-0.0125457917065961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378512558649515,0,0,0,0,0,0,0,0,0,-0.0323069057349818,0.399234495532256,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300423880886004,0,0,0,0,0,0,0,0.135924759382738,0,0,0,0,-0.0155472663678483,0,0,0,0,0,0,0,0,0,0,0,0.11050725382149,0,0,0.223431803704344,0,0,0,0,0,0,0,0.111475635749358,0,0
X601688.CH.EQUITY,0,0.0352971254044282,0,0,0,0,0,0,0,0,0.0531873003628675,0,0,0,0,0.00394395617309614,0,0,0,0,0,0,0,0.0081103772356497,0,0,0,0,0,0,0.178096407610047,0,0,0,0.310501401326301,0,0,0,0,0,0,0.12380118473745,0,0,0.0537761277765666,0.0334064432544858,0,0,0.099038486142171,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.100213898010275,0,0,0,-2.77555756156289e-17,0,0,0.079199117601236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134600491790034,0,0.324409360660636,0,0,0,0,0,0,0,0,0.13886998641095,-0.099700746953114,0,0,0.260911309630296,0,0,0.0390494135366405,0,-0.0546264701790221
X12.HK.EQUITY,0,0,0,0,0.0590380983917165,0,0,0.0471410085247564,0,0,0,0,0,0,0.0296916500037891,0,0.382127347757787,0,0,0,0.144492774537953,0,0,0,0,0,-0.0756271556098722,0,0.0458186745031864,0,0,0,0.0995048123332123,0,0,0,0,0,0,0,-0.024365520356286,0,0.146502268020756,0,0,0,0.0914674521866289,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0181786560959427,0,0,0,0,0,0,0,0,0.0523334540901806,0,0,0,0,0.248045012770286,0,0,0,0,0,0,0,0,0,0,0,0.154966423423261,0,0,0,0,0.250986089852864,0,0,0.195636932050542,-4.33680868994202e-19,0.120362687780355,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206555918672925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158248227747776,-1.73472347597681e-18,0,0.264772100260244,0,0,0,0.07418728016613,0,0.0401631164062664,0,0,0,0.118105754780303,0,0,0,0.281155503926123,0,0,0
