,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0405115122222995,0,0.123943961299367,0,0,0,0,0,0,0,0.428759439839986,-1.38777878078145e-17,0,0,0,0,0,0,-0.0918080686279093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126068823933323,0,0.153455277619121,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.192726240755813,0.041655610170039,0,0,0.12208647919
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626777869613675,0,0,0,0.0224840534324538,0,0,-0.0336100534512885,0,0,0.172648199448293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362723398834575,0,0,0,0,0.0324275202823489,0,0,0.27723761836703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.271498968074333,0,0,0,0,0.416801460218189,0,0,0,0,0,0,0,0,0,0,0,0.0979033567055765,0,0.0403145204609868,0.0189033575242918,-0.0713412952756503,0,0,0,-0.0219578778984569,0,0,0,0,0,0,0,0,-0.0582648739562104,0,0,0,0,0,0.222983393614105,0,0,0,0,0,0,0.086542395938949,0,0,0,0
X5.HK.EQUITY,0,-0.108644840303395,0.101486809332096,0.213189114749662,0,0,0,-0.0745343610734724,0,0,0,0,0.167941433708849,0,0,0,0,0,0,0,0.47957718824549,0,0,0,0,0,0,0,0,0,0.22769144959142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159812261558269,0,-0.129116804444116,0.0398494705283595,-0.0939314900330885
X601988.CH.EQUITY,0.225881343811011,0.0686813812295765,0.214596049853142,0,0,0,0,0,0.161595491083706,0,0,0.0871237249114074,0,-0.17882605537157,0,0,0,0,0,0,0.0776846411437436,0,0,0,0,0.0562317952492071,0,0,0,0,0,0,0,0.0877171397111728,0,0,0.0143479616764429,0,0,0.0615739104825417,0,0,0,0.093864726397181,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106381124868803,0,0,0,0.11257374028639,0,0,-0.11214912889292,0,0.0234792407477887,0,0.236123423838977,0,0,0.0263469537004964,0,0,0,0.0471556029719553,0.0658727028186843,0.0910075637680335,0,0,0,0,0,0.0121287198499315,0.212872465851207,0,0.0313591762564674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.148031048870026,0.174463908347654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102502431858704,0,0,0,0,0,0.26045257277613,0,0.0319980136620999,0,-0.121173572616829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765403266523453,0,0,0,0.0306618025800821
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.132798973091297,-0.334019840789431,0,0,0,0,0,0,0,0,0,0,0.409791176236068,0,0,0,0.113341064443918,0,0,0,0,0,0,0,0.068921966265595,0,0,0,0,-0.61901770641548,0.12037489043111,0,0,0,0,0,0.765600839053049,-0.0490702882530277,-0.290000853778488,0,0,0
X601166.CH.EQUITY,0,0,0.0356417869764728,0,0,0,0.464387176305031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458279817057699,0,0,0,0.114155712516196,0,0,0.280003238585765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176422808074742,0,0,0,0,0
