,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.145880645351503,0,0.0819485433194485,0,0,0,0,0,0,0.359906833424161,0.0939684681132025,0,0,0,-0.131296479966867,0,0,0,0,0,0,0,0,0,0,0,0.0789107490243426,0,0,0,0.213296180609015,0,0,0,0,0,0,0,0,0,0,0.0829761414308847,1.73472347597681e-18,0,0.0571405114045915,0,0,0,0,0.044829850873257
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.156262020095209,0.0975772096504323,0,0.0247804218301554,-0.168113928022933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176478012629079,0,0,0,0,0,-0.17911555635484,0,0.36311503305235,0.15946798426394,0.0518940510226626,0,0,0,0,0.172233729028211,0,0,0
X601939.CH.EQUITY,0.480877752760534,0,0,0,0,0.177275372329236,0,0,0,0,0,0,0,0.0587739061001232,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372924707606871,-0.118420216518826,0,0.049126389779177,0,0,0,-0.0461024595937235,0,0,0,0,0
X601288.CH.EQUITY,0.547336874579082,0.0311807895296282,0.156442633538496,0,0.0650109024141036,0.149644224262167,0,0,0.0270869066152868,0,0,0,0,-0.156212397304627,0,0,0,0,0,0,0,-0.043747258740789,0,0,0,0,0.00627284759721063,0,0,0,0,0,0,0.133671969639715,0,0,0,0,0.0269354299851062,0,0,0,0,0,0,0,0,0,0.257794697506265,0,0
X5.HK.EQUITY,0,-0.0721236465972599,0.132401477813808,0.0583501770282109,0,0.10501958917917,0,-0.149484260496907,0,0,0,0.285773498282642,0,0,0,0,0,0,0.681590901159052,0,0,0,0,0.0413614336735857,0,0,-0.146469973241309,0,0,0,0,0,0,0,0.00481426780320855,0,0,0,0,0.0342930909268489,0,0,0,0,0,0.0885316168310014,0,0,0,0,0
X601988.CH.EQUITY,0.196454230807036,0,0.0853889800207277,0.0215033228371131,0,0,0,0,0.0312476949459845,0.0771412626907391,0,0,-0.328895798979192,0,0,0,0,0,0,0,0.510499124486602,0.0688095997806882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115994895674326,0,0,0,0,0,0,0,0,0.0301309109800641
X600036.CH.EQUITY,0,0.00707309275454127,0,0,0,0,0,0.111980981439177,0,2.16840434497101e-19,0,0,0,0.273353076231392,0,0.174122244673058,0,0,0.0869918003584633,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.123239273402552,-0.00200187834535142,0,0,0,0,0,0,0,0,0.0983880294630518,0,0,0,0.128117088184988,0,0,0.0196202969181157,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0162482489488464,0.0159279844239384,0,0,0.207193938338738,0,0,0,-0.150417233091643,0,0,0.312515093242493,0,0.259211844695467,0,0,0.0507530693158915,0,0,0,0,0.118893401473495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316401301563574,0,0.126220084324852,0,0,-0.0236773433770549,0,0
X601628.CH.EQUITY,0.310880648543561,0.288214801651253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603009781794667,0,0,0,1.73472347597681e-18,0,0,0,0,0.0462681584730067,-6.7762635780344e-21,0,0,0,-0.0827580952117111,0,0.11308207702113,0,0,0,0,0,0,0,0,0,0,0,0.0681361218636269,0,-0.205699346788111,0,0.00107957178475152,0.215899012887894
X601166.CH.EQUITY,0.000757352724260087,0,0,0,0,0,0.543937181733594,0,0,0,0,0,0,0,0,0.10181669792918,0,0,0,0.11802055265318,0,0,0.0404123726093434,0,0,0,0,0.0364756518414564,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.163514446034268,0,0,0,0,0,0,0
