,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.216782531850218,0.0229767591818886,0,0,0.401164710526812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197228238395426,0,0.0560566205664813,0,0,0.0445122852315979,0,0,0.0640935007635066,0.0251481553329988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838690476543095,0.0497503362952603,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0518176710559677,0,0,0.234020485313161,0,0,0,0.263189747203577,0,0,0.0479434912431025,0.026417845488417,0,0,0.193886483476636,0,0.0230093014645107,0,0,0,0,0.0413094059832448,0,0,0,0,0.093468488967921,0,0,0,0,0.200693023937146,0.0146366921159607,0,0,0,0,0,-0.0529311908294492,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.025746463940627,0,-0.0123697705160198,0,0.155399461130356,0,0,0,0,0,0,0.0906080170513335,0,0.0166431373405107,0,0,0,0,0,0,0,0,0,0.0549146337531517,0.323957852500025,0,0,0.116941444699156,0,0,0,0,0,0,0,0,-0.127159744926715,0,0,0,0,-0.0581049314860408,0,0,0,0,0,0,0.0986934731666664,-0.0533437080081974,0
X601939.CH.EQUITY,0.623268675004531,0.0188850424890483,0,0,0,0,0,0,0.104844837669678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184373997787643,0,0,0,0,0,0,0,0,0.148483245667469,0,0,0,0,0,0,0,0,0,0,0,0.12907856495744,0,0
X601288.CH.EQUITY,0,0,0,0.106950312541685,0,0,0,0.401373049509066,0,0,0.0530585622416056,0,0,0,0,0,0,0,0.0878189388553296,0,0,0,0,0,0.119043087856162,0,0,0,0.0204737093655986,0,0,0,0.11908576077067,0,0,-0.0104688687491177,0,0,0,0,0,0,0,0.0640435042384858,0,0,0.0112558852244327,0,0,0,0,-0.0619122015555741
X1299.HK.EQUITY,0,0.0271561353323028,0,0,0,0,0,0,0.048778802400504,0.254151389089592,0,8.67361737988404e-19,0,0,0,0.0904650928369305,0,0,0,-0.205767873682536,0.110956582503,0,0,0,0,0,0,0,0,0,0.184925559912957,0,0.00775218820606336,0,0,0,0,0.101915094896677,0,0,0.157528439100613,4.33680868994202e-19,0.0788059466942647,0,0,0,0,0.181187158589608,0,0,0,0
X601628.CH.EQUITY,0,0,-0.141296844731956,0,0,0,0,0,0,0.0958607234655857,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0492788238186418,0.0977896573945188,0,0,0,-0.0421982737384222,0,-0.0823695609979341,0,0,0.368278443654649,0,0,-0.000527718780289725,0.3667052681137,0,0,0,0,0.0456852440458223,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.185434231115242,0,0,0,0.341820938762597,0,0,0,0,0,0,0.0675105879267176,-0.0266648801939072,0,0,0,0,0.171909114809217,0,0,0,0,0,0,0.0927369666776777,0,0,0,0,0,0,0,-0.198655815291505,0,0,0,0,0,0,0,0.0601109411531243,0,0,-0.00741460710509814,0,0.0743095497301477,0,0,0.0352852195521475,0,0,-0.048418335675514
X5.HK.EQUITY,0,0.204345071537409,0,0.0786616810944862,0,0,0,0,0,-0.116830129004563,0.058137661838553,0.0599786874006187,0,0,0,0,0,0,0,0,0,0,0,0.172834788872711,0,0,0,0.133004510756948,0,0,0,0,0,0,0,0,0,0.277233388048276,0,0,0,0.0190487842132915,0,0,0,0,0.0457819655367942,0,0,0,0,-0.0749192271176396
X388.HK.EQUITY,0,0,0,-0.0966865741143138,0,0,0,0,0,0,0,0,0,0,-0.0701637165090523,0,0.137088077961186,0,0,-0.0950591331050707,0,0,0,-0.0992467618970092,0,0,0.139784486713556,0,0,0,0,0,0,-0.413555782175203,0,-0.152100272676523,0,0,0.38054470132802,0,0.333039586884356,-0.0875197786828608,0,0,0.255090267916844,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.144849626252356,0,0,0,0,0,-0.183687310251589,0,0,0.584278436960039,0,0,0,0,0,0,0,-0.058576052097327,0,0,0,0,0,-0.00326282512697163,0,0.0458648697868471,0,0.0891680952611452,0.0885279092126932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787166562490058,0,0,0,-0.0367095488948687,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.515468022539728,0.0134517246288974,0,0,0,-0.00120612366453417,0,0,0.400343744600804,0,0,0,-0.110293908551004,0,0,0,0,0,0,-0.258263019621845,-0.0614671228533437,0,0,0,0,0,0,0,-0.0025250361019045,0,0,0,0,0.177965365123823,0,0,0,0,0,0,0,0,0,0.197972086806062,0
X000001.CH.EQUITY,0,0.104649346721097,0.122194689215593,0.0218528193570831,0,0.186185946585101,0,0,-0.0889168853147854,0,0.428193606292294,0,0,0,0,0,0,0,0,0.135267193358258,0,0,0.199190810828568,0,0,0,0,0,0,0,-0.128963745690341,0,0,-0.116426854307315,0,0,0,0,0,-0.031676709844342,0,0,0,0,0,0,0,0,0,0,-0.0393673193730957,0.214991461742846
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0693955539771035,0,0,0,0.0501198643330351,0,0,0.179565612991218,0,0,0,0,-0.0854610949010892,0,0,0,0,0,0,0,0,0,0.396592075972976,0,0,0,0.0297076489715415,0.0317254803209082,0,0,0,0,0,0.341731192764013,0,0,0.00255895008007553,-0.0555082482592925,0,0
