,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,-3.46944695195361e-18,0.00107110633993922,0,0,0,0,0,-0.0404188439563428,0,0,0,0,0,0,0,0,0,0,0,0,0.515393400235668,-0.114112721287962,0.660607913620065,0.00755420277501622,0,0,0,-0.196294916151649,0,0,0,0.243029356953906,-0.309769945839401,0,0,0,0,0,-0.0546958721074373,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0.0117198559299371,0,0,0.195524765385621,0,0,0,0,0,0,0.113518230596168,0,0,0,0,0,0.132776727492638,0,0,0,0,0,0,0,0,0.133666733648386,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.228553956007991,0,0,0,0,0,0,0,0,0,0,0,-0.0156678780482717,0
X601939.CH.EQUITY,0,0,0,0.813148052403532,0.0116103344756803,0.00228888049729386,0,0,0,0,0,0,0.00859309716121312,0,0,0,0,0,0.0520930741747823,0,0,0.00254915734307631,0,0,0,0,0,0,0,0,0,0.088480231314492,0,0.0438745187856295,0,0,0,0,0,0,0,0.0337680350702591,0,0,0,0,0,0,0.0386683731166408,0,0,0.0207362077704725
X601288.CH.EQUITY,0.011777733536712,0,0.884416670261777,0,-0.0868680651261346,0,0,0,0,0,0,0,0,0,0.00641535007848776,0.0550407131965005,0,0.128376497718868,0,0,0,0,0,0,0,-0.0258886895072077,0,0.0519750912530586,0,0,0,0,0,0,0,0,0,0,0,0,-0.115767529344411,0,0,0,0,0,0,0,0,0,-0.0423833940317763,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.826513799927023,0,0.0346271055153689,0,0,0,0,0,0,0,0.141238505346107,-0.00743055531081834,0,0,0,0,0,0,-0.0886762446190953,0,0,0,0.0224942409416043,-0.0334547094372086,0,0,0,0.00689935194153714,0,-0.0309443856811392,0.0657470415965553,0,-0.016259651366715,0,0.013627552016645,0,0,0,0,0.036125860762767,0.144141354303985
X601988.CH.EQUITY,0,0,0,0,-0.0805277992717873,0,0,0,0,0,0,0,0.867888212762409,0,0,0,0,-0.328675527123957,0,0,-0.0397670720700985,-0.000873897000371197,0,0,0.390818524432285,0,0,0,0,0,0,0,0,-0.0805647023577858,-0.0125844855853215,0,0,0,0,0,0,0,0,0.0811088597815033,0,0,0.0789710872892224,0,0,0.00583174096841088,0.0741280079882896,0.0776850346489708
X600036.CH.EQUITY,0,0,0.350191931513264,0,0,0,0,0,1.73472347597681e-18,-0.0181422838758596,0,0,0,0,0,0,0.15941591836002,0,0,0.0253366195242142,0,0,0,0,0,0,0,0.151574454356705,0.0980980894367925,0,0,0,0,0.249936255860575,0,0,0,0,0,0,0,-0.0155434425670127,0,0,0.0301094186366348,0,0,0,0,0,0.0778546812849371,0
X1299.HK.EQUITY,0,0.0553317475704377,0,0,0.0789657966159134,0,0,0,0,0.159949457509911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132760980554371,0,0,0.243105952278603,0.346835564578033,0.134762012543383,0.118035405974184,0,0,0,0,0.0819409314417682,0,0,0,0,0,0,0.16259419752051,0,-0.21836796333432,0,0,0,0,0,0.168217017867666,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239716721464059,0,0,-0.205999085990757,0,0,0,0.0169337021073636,0,0,0.0375123315715657,0.373405414866922,0.340323023848404,0,0,0,0,0,0,0,0,0.00803007682970327,-0.100201337773199,0,0,0,-0.129355126258636,0,0.0901631011036895,0,0,0,0,0,0,0.140104480442209,-0.0959545204478526
X388.HK.EQUITY,0,0,0,0,0.217984198194033,0,0,0,0,0,0,0,0,0,0,0,-0.0366456238884438,0,-0.240148091076022,0,0,0,0,0,0,0.442526976325586,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.259417089315521,0,-0.113668743830692,0,0.0500785070600768,0,0,0,0,-0.111608268185438,0.0698982930756121
